seed,variant,experiment,test_next_hop_accuracy,average_regret,p95_regret,deadline_miss_rate,gpu_hours
311,Multiheavy,e3_memory_hubs_rsm_round4_multiheavy_seed311,0.9522059033898747,1.5011754035949707,5.962328910827637,0.4375,0.07058892495102352
311,PathHead,e3_memory_hubs_rsm_round5_multiheavy_pathhead_seed311,0.9534313924172345,1.6920500993728638,7.709575653076172,0.5,0.08226510213481056
312,Multiheavy,e3_memory_hubs_rsm_round4_multiheavy_seed312,0.9473039367619682,1.9167025089263916,5.445607662200928,0.4375,0.06524410651789771
312,PathHead,e3_memory_hubs_rsm_round5_multiheavy_pathhead_seed312,0.9546568779384389,1.9167025089263916,5.445607662200928,0.4375,0.06034868372811211
mean,Multiheavy,Multiheavy-mean,0.9497549200759214,1.7089389562606812,5.703968286514282,0.4375,0.06791651573446061
mean,PathHead,PathHead-mean,0.9540441351778367,1.8043763041496277,6.57759165763855,0.46875,0.07130689293146134
