suite,policy,slice,decisions,disagreement,correction_rate,new_error_rate,target_match,average_selected_step
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,margin_gate_100,overall,1890,0.24232804232804234,0.025396825396825397,0.21693121693121692,0.7656084656084656,4.148148148148148
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,margin_gate_100,hard_near_tie,321,0.2118380062305296,0.08099688473520249,0.1308411214953271,0.8130841121495327,3.9781931464174454
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,margin_gate_100,baseline_error_near_tie,44,0.5909090909090909,0.5909090909090909,0.0,0.5909090909090909,5.0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,margin_gate_100,large_gap_control,448,0.32142857142857145,0.0,0.32142857142857145,0.6785714285714286,4.107142857142857
