experiment,stage,bucket,notes,device,num_communities,tree_depth_min,tree_depth_max,branching_factor,packets_max,queue_low,queue_high,queue_penalty,capacity_penalty,urgency_penalty,decision_loss,test_next_hop_accuracy,value_mae,value_rmse,rollout_solved_rate,rollout_next_hop_accuracy,average_regret,p95_regret,worst_regret,deadline_violations,deadline_miss_rate,p95_deadline_violations,priority_delivered_regret
a3_e3_multiheavy_path_reranker_ood_branching3_round4_eval,scout,exploit,round4 OOD stress for the combined multiheavy plus path-reranker exploit leader on higher branching and queue load,cuda:0,4,2,3,3,6,1.5,7.0,0.35,2.5,1.2,2.5856283540967144,0.9636076130444491,2.647310923926438,3.343341202675542,1.0,0.9332023575638507,5.177269458770752,14.101820945739746,20.582395553588867,2.375,1.0,4.0,1.6875
a3_e3_multiheavy_path_reranker_ood_deeper_packets6_round4_eval,scout,exploit,round4 OOD stress for the combined multiheavy plus path-reranker exploit leader on deeper trees and more packets,cuda:0,4,3,4,2,6,1.0,6.0,0.35,2.5,1.2,6.892652892404133,0.9574652777777778,4.2058849434057874,5.545513110028373,1.0,0.88125,78.32154083251953,332.0568542480469,1133.0186767578125,1.5,0.875,3.0,1.0
a3_e3_multiheavy_path_reranker_ood_heavy_dynamic_round4_eval,scout,exploit,round4 OOD stress for the combined multiheavy plus path-reranker exploit leader on deeper queues and stronger congestion penalties,cuda:0,4,3,4,2,8,2.5,8.0,0.45,3.0,1.4,33.10220313644409,0.9640000219345093,9.865282066345214,12.51024923324585,1.0,0.9392338177014531,26.56369400024414,158.5047607421875,232.95452880859375,2.625,0.9375,5.25,1.25
