budget_pct,left_variant,right_variant,dominates,left_stable_positive_recall,right_stable_positive_recall,left_hard_target_match,right_hard_target_match,left_overall_mean_delta_regret,right_overall_mean_delta_regret
1.25,prototype_memory_agree_blend_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9038992067673575,0.9060222383210397,-0.0017704953364416462,-0.015184523606429506
1.25,prototype_memory_agree_blend_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.25,0.9038992067673575,0.905977165883143,-0.0017704953364416462,-0.005844952694133832
1.25,prototype_memory_agree_blend_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.0,0.9038992067673575,0.9053055742108798,-0.0017704953364416462,-0.0008909049073109138
1.25,prototype_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.25,0.8333333333333333,0.905977165883143,0.9060222383210397,-0.005844952694133832,-0.015184523606429506
1.25,prototype_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.25,0.0,0.905977165883143,0.9038992067673575,-0.005844952694133832,-0.0017704953364416462
1.25,prototype_negative_tail_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,True,0.25,0.0,0.905977165883143,0.9053055742108798,-0.005844952694133832,-0.0008909049073109138
1.25,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9053055742108798,0.9060222383210397,-0.0008909049073109138,-0.015184523606429506
1.25,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,False,0.0,0.0,0.9053055742108798,0.9038992067673575,-0.0008909049073109138,-0.0017704953364416462
1.25,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.25,0.9053055742108798,0.905977165883143,-0.0008909049073109138,-0.005844952694133832
1.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9038992067673575,-0.015444674267049617,-0.0017704953364416462
1.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,True,0.8333333333333333,0.25,0.9060222383210397,0.905977165883143,-0.015444674267049617,-0.005844952694133832
1.5,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9053055742108798,-0.015444674267049617,-0.0008909049073109138
1.5,prototype_memory_agree_blend_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9038992067673575,0.9060222383210397,-0.0017704953364416462,-0.015444674267049617
1.5,prototype_memory_agree_blend_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.25,0.9038992067673575,0.905977165883143,-0.0017704953364416462,-0.005844952694133832
1.5,prototype_memory_agree_blend_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,False,0.0,0.0,0.9038992067673575,0.9053055742108798,-0.0017704953364416462,-0.0008909049073109138
1.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.25,0.8333333333333333,0.905977165883143,0.9060222383210397,-0.005844952694133832,-0.015444674267049617
1.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.25,0.0,0.905977165883143,0.9038992067673575,-0.005844952694133832,-0.0017704953364416462
1.5,prototype_negative_tail_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,True,0.25,0.0,0.905977165883143,0.9053055742108798,-0.005844952694133832,-0.0008909049073109138
1.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,False,0.0,0.8333333333333333,0.9053055742108798,0.9060222383210397,-0.0008909049073109138,-0.015444674267049617
1.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,False,0.0,0.0,0.9053055742108798,0.9038992067673575,-0.0008909049073109138,-0.0017704953364416462
1.5,prototype_sharp_negative_tail_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.0,0.25,0.9053055742108798,0.905977165883143,-0.0008909049073109138,-0.005844952694133832
2.0,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_memory_agree_blend_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9038992067673575,-0.01617292340480671,-0.0021671130772670452
2.0,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_negative_tail_support_agree_mix_hybrid,False,0.8333333333333333,0.25,0.9060222383210397,0.905977165883143,-0.01617292340480671,-0.006918208082603939
2.0,prototype_branchwise_max_negative_cleanup_support_agree_mix_hybrid,prototype_sharp_negative_tail_support_agree_mix_hybrid,True,0.8333333333333333,0.0,0.9060222383210397,0.9053055742108798,-0.01617292340480671,-0.0008909049073109138
