episode_index,packet_index,packet_order_rank,packet_count,curriculum_level,max_tree_depth,packet_priority,packet_deadline,reference_cost,oracle_realized_cost,oracle_remaining_deadline,oracle_initial_slack,has_on_time_feasible_route,oracle_deadline_missed,suite
7,3,2,4,multi_dynamic,3,1.0,26.525476521159806,26.07592134560255,26.446987306498617,0.07848921466118997,0.44955517555725777,True,False,a2_multiheavy_ood_branching3_round6_eval
7,2,3,4,multi_dynamic,3,1.0,32.80553603450392,31.516529449385523,31.843845935610723,0.9616900988931931,1.2890065851184005,True,False,a2_multiheavy_ood_branching3_round6_eval
8,3,0,4,multi_dynamic,3,3.0,27.417099232363046,23.733764989682715,24.79573676353605,2.621362468827,3.6833342426803313,True,False,a2_multiheavy_ood_branching3_round6_eval
8,0,1,4,multi_dynamic,3,2.0,25.796061952228857,24.082665933266462,24.71706461597044,1.0789973362584173,1.7133960189623956,True,False,a2_multiheavy_ood_branching3_round6_eval
8,1,2,4,multi_dynamic,3,2.0,29.438496506888022,27.84484193647271,28.59759681372173,0.84089969316629,1.5936545704153104,True,False,a2_multiheavy_ood_branching3_round6_eval
8,2,3,4,multi_dynamic,3,2.0,29.68416375403157,28.466275986338964,29.241542826511505,0.4426209275200592,1.2178877676926056,True,False,a2_multiheavy_ood_branching3_round6_eval
9,0,0,3,multi_dynamic,3,3.0,26.092626819819323,23.055594582065215,24.00486385182079,2.087762967998531,3.037032237754108,True,False,a2_multiheavy_ood_branching3_round6_eval
9,1,1,3,multi_dynamic,3,3.0,28.081335900329577,27.620606809154474,28.62323513487811,0.0,0.46072909117510363,True,True,a2_multiheavy_ood_branching3_round6_eval
9,2,2,3,multi_dynamic,3,2.0,32.75401704700941,30.458049917294396,31.033558743446765,1.7204583035626495,2.2959671297150166,True,False,a2_multiheavy_ood_branching3_round6_eval
10,1,0,2,multi_dynamic,3,3.0,28.078500353280052,27.30827862782745,28.43963281171561,0.0,0.770221725452604,True,True,a2_multiheavy_ood_branching3_round6_eval
10,0,1,2,multi_dynamic,3,1.0,22.810739524319803,22.352044728128178,22.663068767133048,0.1476707571867566,0.4586947961916259,True,False,a2_multiheavy_ood_branching3_round6_eval
11,0,0,6,multi_dynamic,3,3.0,23.729021818695056,21.224940535464587,21.984312288531655,1.7447095301634041,2.5040812832304695,True,False,a2_multiheavy_ood_branching3_round6_eval
11,2,1,6,multi_dynamic,3,3.0,31.52208236186293,31.2037071714084,32.23511063786744,0.0,0.3183751904545282,True,True,a2_multiheavy_ood_branching3_round6_eval
11,4,2,6,multi_dynamic,3,3.0,32.487236869310124,31.890799898098475,32.947087223158825,0.0,0.5964369712116486,True,True,a2_multiheavy_ood_branching3_round6_eval
11,1,3,6,multi_dynamic,3,1.0,23.072100763049697,21.7343109796154,21.970922607708353,1.101178155341346,1.337789783434296,True,False,a2_multiheavy_ood_branching3_round6_eval
11,5,4,6,multi_dynamic,3,1.0,29.26604839164603,27.830268785924382,28.108868272852344,1.157180118793684,1.435779605721649,True,False,a2_multiheavy_ood_branching3_round6_eval
11,3,5,6,multi_dynamic,3,1.0,29.39457292377245,28.47431268933853,28.708954224492192,0.685618699280262,0.9202602344339219,True,False,a2_multiheavy_ood_branching3_round6_eval
12,1,0,5,multi_dynamic,3,2.0,23.91743546506909,23.438635341470068,23.981829563928954,0.0,0.47880012359902224,True,True,a2_multiheavy_ood_branching3_round6_eval
12,0,1,5,multi_dynamic,3,1.0,22.840498040836408,21.84856392570954,22.130581888095094,0.7099161527413198,0.9919341151268668,True,False,a2_multiheavy_ood_branching3_round6_eval
12,2,2,5,multi_dynamic,3,1.0,25.90893141776281,24.92403254500102,25.219785892094922,0.6891455256678878,0.9848988727617893,True,False,a2_multiheavy_ood_branching3_round6_eval
12,3,3,5,multi_dynamic,3,1.0,28.717343884403817,26.475871534844025,26.74940865463281,1.9679352297710135,2.2414723495597926,True,False,a2_multiheavy_ood_branching3_round6_eval
12,4,4,5,multi_dynamic,3,1.0,29.188754146586177,26.540748363848905,26.82103645075479,2.3677176958313817,2.648005782737272,True,False,a2_multiheavy_ood_branching3_round6_eval
13,1,0,5,multi_dynamic,3,3.0,25.530428706976423,24.554183630180418,25.328158946939975,0.20226976003644825,0.9762450767960047,True,False,a2_multiheavy_ood_branching3_round6_eval
13,0,1,5,multi_dynamic,3,3.0,28.962435947246355,28.580781893596644,29.54067965630153,0.0,0.3816540536497115,True,True,a2_multiheavy_ood_branching3_round6_eval
13,4,2,5,multi_dynamic,3,3.0,31.53526218897452,31.044252173257128,32.05244595741411,0.0,0.4910100157173929,True,True,a2_multiheavy_ood_branching3_round6_eval
13,2,3,5,multi_dynamic,3,2.0,30.04101647494956,28.029668648551535,28.51327884336646,1.5277376315831006,2.0113478263980262,True,False,a2_multiheavy_ood_branching3_round6_eval
13,3,4,5,multi_dynamic,3,2.0,35.29381267261748,32.97038021544434,33.448982095244084,1.8448305773733917,2.3234324571731406,True,False,a2_multiheavy_ood_branching3_round6_eval
14,0,0,2,multi_dynamic,3,2.0,22.432394610298523,21.611197590089308,22.144523639445662,0.28787097085286106,0.8211970202092154,True,False,a2_multiheavy_ood_branching3_round6_eval
14,1,1,2,multi_dynamic,3,1.0,22.161359014546782,20.61705560466489,20.84926361348115,1.3120954010656334,1.5443034098818913,True,False,a2_multiheavy_ood_branching3_round6_eval
15,4,0,6,multi_dynamic,3,3.0,27.600051192333435,23.908435933517477,24.61975879511766,2.9802923972157727,3.6916152588159576,True,False,a2_multiheavy_ood_branching3_round6_eval
15,5,1,6,multi_dynamic,3,3.0,28.994520846254755,24.220102019669554,25.11487725688819,3.8796435893665695,4.774418826585201,True,False,a2_multiheavy_ood_branching3_round6_eval
15,0,2,6,multi_dynamic,3,3.0,29.600316563074365,30.018672462170812,31.337148138795413,0.0,-0.4183558990964471,False,True,a2_multiheavy_ood_branching3_round6_eval
15,2,3,6,multi_dynamic,3,2.0,28.04643741493124,27.953575998887594,28.777389177969077,0.0,0.09286141604364673,True,True,a2_multiheavy_ood_branching3_round6_eval
15,1,4,6,multi_dynamic,3,1.0,28.69863030025586,27.0204470797592,27.249573721972993,1.4490565782828666,1.6781832204966598,True,False,a2_multiheavy_ood_branching3_round6_eval
15,3,5,6,multi_dynamic,3,1.0,31.61101199833485,28.00039593995004,28.225536327309552,3.385475671025297,3.61061605838481,True,False,a2_multiheavy_ood_branching3_round6_eval
16,0,0,6,multi_dynamic,3,2.0,25.92138604846322,25.211158186124287,25.719130851290622,0.2022551971725921,0.7102278623389324,True,False,a2_multiheavy_ood_branching3_round6_eval
16,2,1,6,multi_dynamic,3,2.0,26.778428073434842,24.974430641217328,25.59364396881156,1.1847841046232803,1.803997432217514,True,False,a2_multiheavy_ood_branching3_round6_eval
16,3,2,6,multi_dynamic,3,2.0,26.837766014508066,25.736099813702175,26.38020417446095,0.45756184004711953,1.1016662008058908,True,False,a2_multiheavy_ood_branching3_round6_eval
16,4,3,6,multi_dynamic,3,2.0,29.617393833245963,27.219872608668346,27.8008252181383,1.816568615107661,2.3975212245776163,True,False,a2_multiheavy_ood_branching3_round6_eval
16,5,4,6,multi_dynamic,3,2.0,33.40978740200049,30.50216204019445,30.973839252478797,2.435948149521696,2.9076253618060406,True,False,a2_multiheavy_ood_branching3_round6_eval
16,1,5,6,multi_dynamic,3,1.0,29.62785326618116,27.494681560823444,27.778073854429696,1.8497794117514612,2.1331717053577144,True,False,a2_multiheavy_ood_branching3_round6_eval
17,0,0,3,multi_dynamic,2,3.0,21.214461323928905,19.55693379041097,20.368361603444264,0.8460997204846454,1.6575275335179356,True,False,a2_multiheavy_ood_branching3_round6_eval
17,1,1,3,multi_dynamic,2,3.0,24.346155186282516,23.89421965761228,24.715540109393338,0.0,0.4519355286702371,True,True,a2_multiheavy_ood_branching3_round6_eval
17,2,2,3,multi_dynamic,2,3.0,30.884310577134165,28.899561654418957,29.661458312885895,1.2228522642482726,1.9847489227152089,True,False,a2_multiheavy_ood_branching3_round6_eval
18,3,0,5,multi_dynamic,3,3.0,28.884712287569684,27.284047788759114,28.247639434992728,0.6370728525769556,1.6006644988105698,True,False,a2_multiheavy_ood_branching3_round6_eval
18,2,1,5,multi_dynamic,3,2.0,31.22781214622666,29.747144309671498,30.340659367221946,0.88715277900471,1.4806678365551633,True,False,a2_multiheavy_ood_branching3_round6_eval
18,1,2,5,multi_dynamic,3,2.0,31.235248659623355,31.762041197573776,32.541574280629916,0.0,-0.5267925379504206,False,True,a2_multiheavy_ood_branching3_round6_eval
18,4,3,5,multi_dynamic,3,1.0,30.701383725904652,28.515653036827025,28.846774972504623,1.8546087534000302,2.1857306890776265,True,False,a2_multiheavy_ood_branching3_round6_eval
18,0,4,5,multi_dynamic,3,1.0,38.11286064982442,34.51511672022782,34.78496373936362,3.3278969104608045,3.5977439295965965,True,False,a2_multiheavy_ood_branching3_round6_eval
19,2,0,4,multi_dynamic,3,3.0,29.586521474616113,29.28046478662976,30.26479369721896,0.0,0.3060566879863522,True,True,a2_multiheavy_ood_branching3_round6_eval
19,3,1,4,multi_dynamic,3,3.0,39.034143350801756,37.40219301072633,38.5263297458783,0.5078136049234523,1.6319503400754272,True,False,a2_multiheavy_ood_branching3_round6_eval
19,0,2,4,multi_dynamic,3,2.0,26.403320550832746,25.604055917206786,26.12381775707496,0.2795027937577803,0.7992646336259597,True,False,a2_multiheavy_ood_branching3_round6_eval
19,1,3,4,multi_dynamic,3,1.0,32.24000001354571,30.083554860047947,30.361088295406528,1.8789117181391863,2.1564451534977636,True,False,a2_multiheavy_ood_branching3_round6_eval
20,1,0,2,multi_dynamic,3,1.0,25.45265713328338,23.453507280442807,23.78819070721884,1.6644664260645472,1.9991498528405742,True,False,a2_multiheavy_ood_branching3_round6_eval
20,0,1,2,multi_dynamic,3,1.0,25.727109584527252,24.881793271181575,25.230433629781373,0.49667595474587944,0.8453163133456769,True,False,a2_multiheavy_ood_branching3_round6_eval
21,0,0,4,multi_dynamic,3,2.0,25.286411554079095,22.83339466278534,23.434331200316766,1.8520803537623278,2.4530168912937533,True,False,a2_multiheavy_ood_branching3_round6_eval
21,2,1,4,multi_dynamic,3,2.0,27.939764896101384,27.557617896869814,28.297840517005724,0.0,0.38214699923156914,True,True,a2_multiheavy_ood_branching3_round6_eval
21,3,2,4,multi_dynamic,3,1.0,28.167912738021762,25.768163518165466,26.04977676760806,2.1181359704137077,2.3997492198562966,True,False,a2_multiheavy_ood_branching3_round6_eval
21,1,3,4,multi_dynamic,3,1.0,35.0350646684145,33.643442825416116,33.98021704299087,1.054847625423636,1.3916218429983829,True,False,a2_multiheavy_ood_branching3_round6_eval
22,0,0,6,multi_dynamic,3,3.0,26.762765217436808,26.56181182078557,27.540175787860726,0.0,0.20095339665123646,True,True,a2_multiheavy_ood_branching3_round6_eval
22,4,1,6,multi_dynamic,3,3.0,36.90661397716314,33.83025906295169,34.91502685595009,1.9915871212130556,3.07635491421145,True,False,a2_multiheavy_ood_branching3_round6_eval
22,2,2,6,multi_dynamic,3,2.0,31.41304464380527,28.59404315848377,29.153070500056494,2.259974143748778,2.8190014853215004,True,False,a2_multiheavy_ood_branching3_round6_eval
22,1,3,6,multi_dynamic,3,2.0,35.507283206737064,34.59553920542764,35.17325202580997,0.3340311809270924,0.9117440013094225,True,False,a2_multiheavy_ood_branching3_round6_eval
22,3,4,6,multi_dynamic,3,2.0,41.19397955061626,38.96195054380557,39.534349826443346,1.6596297241729143,2.2320290068106914,True,False,a2_multiheavy_ood_branching3_round6_eval
22,5,5,6,multi_dynamic,3,1.0,35.06525387614841,33.52182315119186,33.847195359399066,1.2180585167493438,1.5434307249565506,True,False,a2_multiheavy_ood_branching3_round6_eval
23,2,0,3,multi_dynamic,3,3.0,25.28135949593278,21.9036984770898,22.83482046996272,2.446539025970055,3.3776610188429785,True,False,a2_multiheavy_ood_branching3_round6_eval
23,0,1,3,multi_dynamic,3,2.0,20.991508580360225,20.28837697355112,20.82442267285785,0.16708590750237562,0.7031316068091051,True,False,a2_multiheavy_ood_branching3_round6_eval
23,1,2,3,multi_dynamic,3,2.0,25.954084388443132,24.40465776696579,25.044712418741828,0.9093719697013074,1.5494266214773411,True,False,a2_multiheavy_ood_branching3_round6_eval
24,3,0,4,multi_dynamic,3,2.0,26.19106778645534,24.753532240802187,25.265595211079365,0.9254725753759692,1.4375355456531516,True,False,a2_multiheavy_ood_branching3_round6_eval
24,0,1,4,multi_dynamic,3,2.0,30.01511567142169,28.061402047164584,28.647856997165533,1.367258674256151,1.9537136242571052,True,False,a2_multiheavy_ood_branching3_round6_eval
24,2,2,4,multi_dynamic,3,1.0,27.30092424874381,22.125965213172158,22.397413858214637,4.903510390529176,5.1749590355716535,True,False,a2_multiheavy_ood_branching3_round6_eval
24,1,3,4,multi_dynamic,3,1.0,32.0560906974433,30.87522367236481,31.20681244717813,0.8492782502651766,1.1808670250784914,True,False,a2_multiheavy_ood_branching3_round6_eval
25,2,0,3,multi_dynamic,3,3.0,32.42185924420765,29.78296665320259,30.68472242610023,1.7371368181074285,2.638892591005064,True,False,a2_multiheavy_ood_branching3_round6_eval
25,1,1,3,multi_dynamic,3,3.0,32.88012346015953,33.86710192886774,35.308931580573514,0.0,-0.9869784687082088,False,True,a2_multiheavy_ood_branching3_round6_eval
25,0,2,3,multi_dynamic,3,2.0,35.31655335366,32.60569666320459,33.173255102277096,2.1432982513829035,2.710856690455408,True,False,a2_multiheavy_ood_branching3_round6_eval
26,0,0,2,multi_dynamic,3,2.0,23.922569574146586,22.81712796830112,23.45255031364889,0.4700192604976947,1.105441605845467,True,False,a2_multiheavy_ood_branching3_round6_eval
26,1,1,2,multi_dynamic,3,2.0,24.04282380095667,21.75800505354615,22.263124060588186,1.7796997403684802,2.284818747410519,True,False,a2_multiheavy_ood_branching3_round6_eval
27,2,0,5,multi_dynamic,3,3.0,27.821283203434053,26.09786705882946,27.269071429531962,0.5522117739020889,1.7234161446045917,True,False,a2_multiheavy_ood_branching3_round6_eval
27,3,1,5,multi_dynamic,3,3.0,29.042252394508623,27.84315738491027,28.799821214051384,0.24243118045723389,1.1990950095983521,True,False,a2_multiheavy_ood_branching3_round6_eval
27,4,2,5,multi_dynamic,3,2.0,21.47957448887778,21.135464288360634,21.831377402347606,0.0,0.3441102005171466,True,True,a2_multiheavy_ood_branching3_round6_eval
27,1,3,5,multi_dynamic,3,1.0,27.062974501599683,24.16678453701643,24.44266657820382,2.6203079233958624,2.896189964583254,True,False,a2_multiheavy_ood_branching3_round6_eval
27,0,4,5,multi_dynamic,3,1.0,31.537173997618794,28.341352970922703,28.615668831555872,2.921505166062923,3.195821026696091,True,False,a2_multiheavy_ood_branching3_round6_eval
28,0,0,2,multi_dynamic,3,3.0,25.960683945903632,24.838929363152385,25.81396367515452,0.14672027074911753,1.1217545827512474,True,False,a2_multiheavy_ood_branching3_round6_eval
28,1,1,2,multi_dynamic,3,2.0,27.572700840945892,27.001832544218516,27.60746140274788,0.0,0.5708682967273759,True,True,a2_multiheavy_ood_branching3_round6_eval
29,3,0,5,multi_dynamic,3,3.0,26.256537762811792,23.5484182180028,24.30107036187405,1.9554674009377404,2.7081195448089908,True,False,a2_multiheavy_ood_branching3_round6_eval
29,0,1,5,multi_dynamic,3,3.0,27.685832432367498,25.22486503369361,25.992077338011967,1.693755094355538,2.460967398673887,True,False,a2_multiheavy_ood_branching3_round6_eval
29,1,2,5,multi_dynamic,3,3.0,28.387288281003137,27.961082666764334,28.73721716636055,0.0,0.4262056142388033,True,True,a2_multiheavy_ood_branching3_round6_eval
29,4,3,5,multi_dynamic,3,3.0,28.624577020172552,27.016637067150537,28.02034671794963,0.6042303022229261,1.607939953022015,True,False,a2_multiheavy_ood_branching3_round6_eval
29,2,4,5,multi_dynamic,3,2.0,31.35494631487791,30.047184185156684,30.52406284520617,0.8308834696717398,1.307762129721226,True,False,a2_multiheavy_ood_branching3_round6_eval
30,2,0,5,multi_dynamic,3,3.0,29.863337343500714,27.910145030807048,28.848083770767772,1.0152535727329433,1.953192312693666,True,False,a2_multiheavy_ood_branching3_round6_eval
30,1,1,5,multi_dynamic,3,3.0,30.007878120803177,29.12139468843289,30.224706983605337,0.0,0.8864834323702873,True,True,a2_multiheavy_ood_branching3_round6_eval
30,4,2,5,multi_dynamic,3,3.0,34.60637577693612,32.404025318180764,33.30066904402523,1.3057067329108936,2.2023504587553546,True,False,a2_multiheavy_ood_branching3_round6_eval
30,3,3,5,multi_dynamic,3,2.0,33.93205281802582,32.08053080474644,32.76049107661085,1.1715617414149717,1.8515220132793786,True,False,a2_multiheavy_ood_branching3_round6_eval
30,0,4,5,multi_dynamic,3,1.0,33.66685525981421,32.760989054217475,33.04760951606756,0.6192457437466539,0.9058662055967375,True,False,a2_multiheavy_ood_branching3_round6_eval
31,0,0,2,multi_dynamic,3,1.0,24.231647433213364,23.866578810478366,24.202604485201146,0.02904294801221674,0.3650686227349986,True,False,a2_multiheavy_ood_branching3_round6_eval
31,1,1,2,multi_dynamic,3,1.0,29.977367523160655,26.592394122935083,26.91770462971899,3.0596628934416663,3.3849734002255722,True,False,a2_multiheavy_ood_branching3_round6_eval
32,1,0,4,multi_dynamic,3,3.0,28.5667220737314,27.750498854812204,28.840381464937895,0.0,0.8162232189191947,True,True,a2_multiheavy_ood_branching3_round6_eval
32,3,1,4,multi_dynamic,3,1.0,25.309606284361863,23.117814040936256,23.398849275356763,1.9107570090051036,2.1917922434256063,True,False,a2_multiheavy_ood_branching3_round6_eval
32,0,2,4,multi_dynamic,3,1.0,27.856517790962656,25.52535200435951,25.800292629229194,2.056225161733461,2.331165786603144,True,False,a2_multiheavy_ood_branching3_round6_eval
32,2,3,4,multi_dynamic,3,1.0,34.668394186215856,32.50949498961598,32.83339606423545,1.8349981219804032,2.158899196599876,True,False,a2_multiheavy_ood_branching3_round6_eval
33,0,0,6,multi_dynamic,3,3.0,26.33118803234372,22.244805904565965,23.155560824631213,3.1756272077125125,4.086382127777757,True,False,a2_multiheavy_ood_branching3_round6_eval
33,3,1,6,multi_dynamic,3,3.0,30.95451998324026,24.77584838375189,25.48303025737005,5.471489725870211,6.178671599488371,True,False,a2_multiheavy_ood_branching3_round6_eval
33,1,2,6,multi_dynamic,3,3.0,31.62114306392424,33.50447027782187,34.7338151127763,0.0,-1.8833272138976334,False,True,a2_multiheavy_ood_branching3_round6_eval
33,2,3,6,multi_dynamic,3,3.0,31.808654596243457,34.823947026936345,37.095285005165955,0.0,-3.015292430692888,False,True,a2_multiheavy_ood_branching3_round6_eval
33,4,4,6,multi_dynamic,3,3.0,33.726615076241394,29.148916137910575,30.02704513260733,3.6995699436340628,4.577698938330819,True,False,a2_multiheavy_ood_branching3_round6_eval
33,5,5,6,multi_dynamic,3,3.0,39.82350612234231,35.31562238278418,36.36694550737894,3.4565606149633714,4.507883739558132,True,False,a2_multiheavy_ood_branching3_round6_eval
34,1,0,4,multi_dynamic,3,3.0,27.008366085368632,25.189878480862408,26.126022011750308,0.8823440736183219,1.818487604506224,True,False,a2_multiheavy_ood_branching3_round6_eval
34,2,1,4,multi_dynamic,3,3.0,35.358154875706006,34.18859978079437,35.387102834679915,0.0,1.1695550949116367,True,True,a2_multiheavy_ood_branching3_round6_eval
34,3,2,4,multi_dynamic,3,3.0,36.39164660610555,35.277612660898654,36.490439581018144,0.0,1.1140339452068986,True,True,a2_multiheavy_ood_branching3_round6_eval
34,0,3,4,multi_dynamic,3,1.0,32.25219151275995,28.75717622742249,29.076221661212735,3.1759698515472112,3.495015285337459,True,False,a2_multiheavy_ood_branching3_round6_eval
35,1,0,2,multi_dynamic,3,2.0,21.493599752421066,20.51056632831028,21.01959151738739,0.47400823503367384,0.9830334241107863,True,False,a2_multiheavy_ood_branching3_round6_eval
35,0,1,2,multi_dynamic,3,1.0,22.82561761141729,21.171274862647,21.458298922589805,1.3673186888274853,1.65434274877029,True,False,a2_multiheavy_ood_branching3_round6_eval
36,1,0,6,multi_dynamic,3,3.0,27.087561361911185,25.89195763789606,26.826288402064996,0.26127295984618826,1.1956037240151254,True,False,a2_multiheavy_ood_branching3_round6_eval
36,2,1,6,multi_dynamic,3,3.0,27.835659958865495,27.06245443835046,27.895692003381278,0.0,0.7732055205150346,True,True,a2_multiheavy_ood_branching3_round6_eval
36,3,2,6,multi_dynamic,3,3.0,28.530700390071576,27.78663241136272,28.611421095059814,0.0,0.7440679787088555,True,True,a2_multiheavy_ood_branching3_round6_eval
36,5,3,6,multi_dynamic,3,3.0,31.192661821398694,30.29834695040829,31.25724814418976,0.0,0.894314870990403,True,True,a2_multiheavy_ood_branching3_round6_eval
36,0,4,6,multi_dynamic,3,2.0,27.743694163408378,27.224079795903194,27.734150462554826,0.009543700853554604,0.5196143675051843,True,False,a2_multiheavy_ood_branching3_round6_eval
36,4,5,6,multi_dynamic,3,1.0,33.61499749263412,30.04614029343361,30.27187888269023,3.3431186099438834,3.568857199200508,True,False,a2_multiheavy_ood_branching3_round6_eval
37,3,0,4,multi_dynamic,3,3.0,30.529752419818767,29.109118991557516,30.36499079523322,0.16476162458554677,1.420633428261251,True,False,a2_multiheavy_ood_branching3_round6_eval
37,1,1,4,multi_dynamic,3,2.0,29.861960139331817,28.227209535842356,28.978075017044663,0.8838851222871518,1.6347506034894614,True,False,a2_multiheavy_ood_branching3_round6_eval
37,0,2,4,multi_dynamic,3,1.0,28.78847423578392,27.47140917950157,27.75404698795114,1.0344272478327823,1.317065056282349,True,False,a2_multiheavy_ood_branching3_round6_eval
37,2,3,4,multi_dynamic,3,1.0,31.961533212316045,28.993674892362513,29.313956147241388,2.647577065074658,2.9678583199535318,True,False,a2_multiheavy_ood_branching3_round6_eval
38,3,0,4,multi_dynamic,3,3.0,28.500751977759048,26.529729892039686,27.507439232999886,0.9933127447591596,1.9710220857193619,True,False,a2_multiheavy_ood_branching3_round6_eval
38,0,1,4,multi_dynamic,3,2.0,22.869206051187,22.382776553488142,22.877238751547434,0.0,0.48642949769885746,True,True,a2_multiheavy_ood_branching3_round6_eval
38,1,2,4,multi_dynamic,3,1.0,27.046222883379077,24.181442248460534,24.407524430495116,2.6386984528839577,2.8647806349185423,True,False,a2_multiheavy_ood_branching3_round6_eval
38,2,3,4,multi_dynamic,3,1.0,27.319737425405233,26.542339970160974,26.823774648244942,0.49596277716028325,0.7773974552442589,True,False,a2_multiheavy_ood_branching3_round6_eval
39,2,0,3,multi_dynamic,3,3.0,26.655942914377444,26.164925766741234,26.953524810311826,0.0,0.4910171476362102,True,True,a2_multiheavy_ood_branching3_round6_eval
39,0,1,3,multi_dynamic,3,2.0,27.23361465210293,25.46152279721615,26.092444941231186,1.1411697108717451,1.772091854886778,True,False,a2_multiheavy_ood_branching3_round6_eval
39,1,2,3,multi_dynamic,3,1.0,27.672408665297045,26.239914783252125,26.521065044702365,1.151343620594682,1.4324938820449198,True,False,a2_multiheavy_ood_branching3_round6_eval
40,2,0,6,multi_dynamic,3,3.0,30.87586532897285,28.89465793550015,29.998428260335206,0.8774370686376445,1.981207393472701,True,False,a2_multiheavy_ood_branching3_round6_eval
40,5,1,6,multi_dynamic,3,2.0,28.710161175929954,25.607207388983635,26.186717590413114,2.5234435855168416,3.102953786946319,True,False,a2_multiheavy_ood_branching3_round6_eval
40,0,2,6,multi_dynamic,3,2.0,33.59933672904657,35.97520605550559,36.98915338596704,0.0,-2.375869326459018,False,True,a2_multiheavy_ood_branching3_round6_eval
40,3,3,6,multi_dynamic,3,1.0,30.174230583707633,25.714545369512123,25.98675602280139,4.187474560906242,4.45968521419551,True,False,a2_multiheavy_ood_branching3_round6_eval
40,1,4,6,multi_dynamic,3,1.0,31.90150072994945,29.977620960195708,30.257176936278583,1.6443237936708646,1.9238797697537429,True,False,a2_multiheavy_ood_branching3_round6_eval
40,4,5,6,multi_dynamic,3,1.0,32.87655516741215,31.21030481152876,31.539472513810036,1.3370826536021183,1.6662503558833883,True,False,a2_multiheavy_ood_branching3_round6_eval
41,1,0,2,multi_dynamic,3,1.0,20.335148607391957,17.854657820662748,18.08625961715697,2.248888990234989,2.4804907867292094,True,False,a2_multiheavy_ood_branching3_round6_eval
41,0,1,2,multi_dynamic,3,1.0,26.641198933826175,25.611383107473905,25.89185712991035,0.7493418039158275,1.0298158263522694,True,False,a2_multiheavy_ood_branching3_round6_eval
42,0,0,6,multi_dynamic,3,3.0,33.085162693479056,31.60372418663976,32.717576034355716,0.36758665912333477,1.4814385068392966,True,False,a2_multiheavy_ood_branching3_round6_eval
42,2,1,6,multi_dynamic,3,3.0,34.89969009684678,33.5745038765375,34.70248016606563,0.19720993078115967,1.3251862203092841,True,False,a2_multiheavy_ood_branching3_round6_eval
42,3,2,6,multi_dynamic,3,2.0,34.77594594086651,31.24308769770282,31.805538662509495,2.970407278357013,3.5328582431636875,True,False,a2_multiheavy_ood_branching3_round6_eval
42,1,3,6,multi_dynamic,3,2.0,37.61187272874254,37.09736617187309,37.806736611839966,0.0,0.5145065568694491,True,True,a2_multiheavy_ood_branching3_round6_eval
42,5,4,6,multi_dynamic,3,2.0,39.354197743879695,36.35995277868419,36.92683690677198,2.427360837107713,2.994244965195506,True,False,a2_multiheavy_ood_branching3_round6_eval
42,4,5,6,multi_dynamic,3,1.0,44.03271401437961,40.0451355449752,40.36158776885647,3.6711262455231415,3.9875784694044043,True,False,a2_multiheavy_ood_branching3_round6_eval
43,2,0,4,multi_dynamic,3,3.0,31.546681551594514,29.98593863251513,31.211785199556424,0.33489635203809565,1.5607429190793844,True,False,a2_multiheavy_ood_branching3_round6_eval
43,0,1,4,multi_dynamic,3,2.0,27.006259041129393,26.216900510228047,26.893424540873408,0.11283450025598274,0.789358530901346,True,False,a2_multiheavy_ood_branching3_round6_eval
43,1,2,4,multi_dynamic,3,2.0,31.514427459748283,30.687710400156977,31.29201879838566,0.22240866136262305,0.8267170595913065,True,False,a2_multiheavy_ood_branching3_round6_eval
43,3,3,4,multi_dynamic,3,1.0,31.800011619855102,30.242866323069688,30.570663258677175,1.2293483611779266,1.5571452967854142,True,False,a2_multiheavy_ood_branching3_round6_eval
44,0,0,4,multi_dynamic,3,3.0,28.363823818653106,27.64124508996957,28.65055811706639,0.0,0.722578728683537,True,True,a2_multiheavy_ood_branching3_round6_eval
44,3,1,4,multi_dynamic,3,2.0,33.5011544789516,30.442337327209078,31.007299621496724,2.493854857454873,3.0588171517425202,True,False,a2_multiheavy_ood_branching3_round6_eval
44,1,2,4,multi_dynamic,3,1.0,33.60559678031258,30.35159016567849,30.62381627499124,2.9817805053213444,3.25400661463409,True,False,a2_multiheavy_ood_branching3_round6_eval
44,2,3,4,multi_dynamic,3,1.0,36.26770286996686,32.101019488542164,32.37110061905403,3.896602250912828,4.166683381424697,True,False,a2_multiheavy_ood_branching3_round6_eval
45,1,0,4,multi_dynamic,3,3.0,25.9562090442733,20.183467591242845,20.90290701099103,5.053302033282275,5.772741453030456,True,False,a2_multiheavy_ood_branching3_round6_eval
45,0,1,4,multi_dynamic,3,3.0,27.45913551257273,27.764359983278517,28.961004617434387,0.0,-0.30522447070578806,False,True,a2_multiheavy_ood_branching3_round6_eval
45,3,2,4,multi_dynamic,3,3.0,27.82988708627479,24.57074162684316,25.49237731092512,2.337509775349671,3.2591454594316325,True,False,a2_multiheavy_ood_branching3_round6_eval
45,2,3,4,multi_dynamic,3,3.0,28.67717641208066,29.655302276561798,30.502863967259863,0.0,-0.9781258644811395,False,True,a2_multiheavy_ood_branching3_round6_eval
46,1,0,2,multi_dynamic,3,2.0,23.18855215820096,21.35789837944292,21.840546434915268,1.3480057232856906,1.830653778758041,True,False,a2_multiheavy_ood_branching3_round6_eval
46,0,1,2,multi_dynamic,3,2.0,27.94615791736315,27.85455857163597,28.361726745870428,0.0,0.09159934572717887,True,True,a2_multiheavy_ood_branching3_round6_eval
