episode_index,packet_index,packet_order_rank,packet_count,curriculum_level,max_tree_depth,packet_priority,packet_deadline,reference_cost,oracle_realized_cost,oracle_remaining_deadline,oracle_initial_slack,has_on_time_feasible_route,oracle_deadline_missed,suite,config_path,split,manifest_hash
31,2,0,6,multi_dynamic,3,3.0,13.799150606020095,46.62060207877786,47.30895130851766,0.0,-32.82145147275776,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
31,3,1,6,multi_dynamic,3,3.0,15.62491718573012,43.28551603108798,46.76077058638471,0.0,-27.66059884535786,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
31,4,2,6,multi_dynamic,3,3.0,15.913740718463224,53.808867365754814,54.501137204278564,0.0,-37.89512664729159,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
31,1,3,6,multi_dynamic,3,2.0,9.66744505937649,50.4067264184993,51.28408775956149,0.0,-40.739281359122806,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
31,5,4,6,multi_dynamic,3,2.0,14.478409375083064,50.50248170706256,51.06258886530621,0.0,-36.0240723319795,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
31,0,5,6,multi_dynamic,3,1.0,16.75719774799058,41.42670033972074,41.69663548086003,0.0,-24.669502591730158,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
32,1,0,5,multi_dynamic,3,3.0,17.11111153109536,35.32530469268556,36.12104789891486,0.0,-18.214193161590202,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
32,0,1,5,multi_dynamic,3,3.0,17.67159353238839,36.076484204112745,36.80391743441909,0.0,-18.404890671724356,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
32,3,2,5,multi_dynamic,3,2.0,7.147023687719205,49.43996377577635,49.877463692329854,0.0,-42.292940088057144,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
32,2,3,5,multi_dynamic,3,2.0,11.200694704098865,39.1326691835779,39.782752766805736,0.0,-27.931974479479038,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
32,4,4,5,multi_dynamic,3,2.0,16.169665760380905,34.533678850529846,35.154205046493196,0.0,-18.36401309014894,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
33,0,0,2,multi_dynamic,3,1.0,11.697623653995835,37.42662646830242,37.97980743257338,0.0,-25.72900281430659,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
33,1,1,2,multi_dynamic,3,1.0,14.740872573399795,32.1945114233256,32.56989281020684,0.0,-17.453638849925806,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
34,2,0,4,multi_dynamic,3,3.0,8.759917309348978,66.9501821761414,67.98792524207649,0.0,-58.19026486679242,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
34,1,1,4,multi_dynamic,3,3.0,16.72348001509063,41.86159936908912,42.732413988768016,0.0,-25.13811935399849,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
34,0,2,4,multi_dynamic,3,2.0,7.703399859550943,47.002961833272515,47.738102904566276,0.0,-39.29956197372157,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
34,3,3,4,multi_dynamic,3,1.0,12.841563854064006,42.57029741593388,42.96093903159051,0.0,-29.728733561869873,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
35,0,0,3,multi_dynamic,3,3.0,7.562894081340236,72.42069680401356,73.33944680401355,0.0,-64.85780272267333,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
35,1,1,3,multi_dynamic,3,3.0,11.920181935147674,38.40054870446714,39.089300846783516,0.0,-26.480366769319467,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
35,2,2,3,multi_dynamic,3,1.0,8.865355265994745,30.854591745121134,31.10974561463464,0.0,-21.98923647912639,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
36,2,0,6,multi_dynamic,3,3.0,7.12660798295778,52.11050022905437,52.89800010388462,0.0,-44.98389224609659,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
36,3,1,6,multi_dynamic,3,3.0,11.157584528644643,60.31357265746622,61.211637547872336,0.0,-49.155988128821576,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
36,1,2,6,multi_dynamic,3,3.0,12.121401636175534,56.51694051060638,57.508367031934796,0.0,-44.39553887443085,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
36,4,3,6,multi_dynamic,3,2.0,7.614120279380113,44.1816252026099,44.6191252026099,0.0,-36.56750492322979,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
36,0,4,6,multi_dynamic,3,2.0,16.920156166399366,30.678264204436047,31.208660542326456,0.0,-13.758108038036681,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
36,5,5,6,multi_dynamic,3,1.0,9.674739532409713,50.09426007037753,50.35676007037752,0.0,-40.41952053796781,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
37,4,0,5,multi_dynamic,3,3.0,9.651860912502936,54.936637570539176,55.80849514081459,0.0,-45.284776658036236,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
37,0,1,5,multi_dynamic,3,2.0,11.707611928879743,39.00271267682356,39.54409022567674,0.0,-27.29510074794382,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
37,1,2,5,multi_dynamic,3,2.0,16.201432888825924,41.54544470946189,42.183648154389516,0.0,-25.344011820635966,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
37,3,3,5,multi_dynamic,3,1.0,7.192686939883367,34.13190907147843,34.40353835656777,0.0,-26.939222131595066,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
37,2,4,5,multi_dynamic,3,1.0,13.941860125371178,35.07601688073229,35.3602552487899,0.0,-21.13415675536111,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
38,2,0,3,multi_dynamic,3,3.0,7.006212735096341,60.96587133667337,61.753371253226874,0.0,-53.95965860157703,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
38,1,1,3,multi_dynamic,3,2.0,12.056907246878078,41.43974731437049,42.00174942301839,0.0,-29.382840067492417,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
38,0,2,3,multi_dynamic,3,1.0,10.740684426516736,39.45796005811429,39.72401361958566,0.0,-28.717275631597552,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
39,1,0,4,multi_dynamic,3,3.0,9.111723367230116,60.53156642406465,61.31906642406466,0.0,-51.41984305683454,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
39,2,1,4,multi_dynamic,3,2.0,7.407615640752439,47.687892140013375,48.12539214001337,0.0,-40.280276499260935,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
39,3,2,4,multi_dynamic,3,2.0,12.44283086011464,49.960219193722395,50.49695285840785,0.0,-37.517388333607755,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
39,0,3,4,multi_dynamic,3,1.0,7.659907414917753,39.68066901432389,39.89941901432389,0.0,-32.020761599406136,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
40,0,0,3,multi_dynamic,3,3.0,15.339417875866594,43.44367730876964,44.388701896560846,0.0,-28.104259432903042,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
40,2,1,3,multi_dynamic,3,2.0,9.112104243200793,47.064219051996886,47.589219051996885,0.0,-37.9521148087961,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
40,1,2,3,multi_dynamic,3,2.0,16.950565781723412,42.42793144540927,43.26902804923733,0.0,-25.47736566368586,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
41,0,0,2,multi_dynamic,3,2.0,11.280391215928029,36.17045690399729,36.65071130144033,0.0,-24.890065688069264,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
41,1,1,2,multi_dynamic,3,1.0,15.830871252739364,29.419294877597473,29.641073236732844,0.0,-13.588423624858109,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
42,0,0,5,multi_dynamic,3,2.0,7.967502210120114,54.10685679803787,54.63185679803788,0.0,-46.13935458791775,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
42,4,1,5,multi_dynamic,3,2.0,12.511722910565256,51.83507674535987,52.378064826770306,0.0,-39.32335383479462,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
42,2,2,5,multi_dynamic,3,2.0,17.14698492115124,43.27529045655483,44.04221198876807,0.0,-26.128305535403587,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
42,3,3,5,multi_dynamic,3,1.0,13.16699346408789,49.874861820503924,50.18420725220652,0.0,-36.707868356416036,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
42,1,4,5,multi_dynamic,3,1.0,17.657194526824135,29.24739381096996,29.480399894952903,0.0,-11.590199284145825,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
43,0,0,3,multi_dynamic,3,2.0,8.252074352645764,47.60765351107661,48.13265351107661,0.0,-39.35557915843085,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
43,2,1,3,multi_dynamic,3,2.0,14.88714041475201,40.35329618335635,41.0939446043755,0.0,-25.466155768604338,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
43,1,2,3,multi_dynamic,3,2.0,17.586274652972286,37.279450707044106,37.99808287171449,0.0,-19.69317605407182,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
44,3,0,4,multi_dynamic,3,3.0,14.966383707366608,34.20760117362397,35.166393669121256,0.0,-19.24121746625736,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
44,1,1,4,multi_dynamic,3,2.0,10.825591041443758,34.98385482497564,35.46994198487106,0.0,-24.15826378353188,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
44,2,2,4,multi_dynamic,3,2.0,16.309027073375574,30.780159103554393,31.66064953998984,0.0,-14.471132030178818,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
44,0,3,4,multi_dynamic,3,1.0,15.64220515674474,21.93562121184319,22.258977489856417,0.0,-6.293416055098451,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
45,2,0,5,multi_dynamic,3,3.0,9.709453927781333,64.09853599038371,65.28847692171946,0.0,-54.38908206260238,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
45,3,1,5,multi_dynamic,3,3.0,10.586186010038853,55.91770326979227,57.43842494651763,0.0,-45.33151725975342,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
45,0,2,5,multi_dynamic,3,2.0,7.22392589695133,58.139473531685695,58.7519735316857,0.0,-50.91554763473437,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
45,1,3,5,multi_dynamic,3,2.0,17.12470836682371,52.8792890706177,53.55995162004101,0.0,-35.75458070379399,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
45,4,4,5,multi_dynamic,3,1.0,14.41720533627511,42.8407871638592,43.15568893437778,0.0,-28.423581827584087,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
46,1,0,4,multi_dynamic,3,2.0,7.478412664897249,37.41345604494522,38.188148051103475,0.0,-29.935043380047972,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
46,0,1,4,multi_dynamic,3,2.0,13.552520195713562,37.72255480632948,38.65871790842944,0.0,-24.170034610615915,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
46,2,2,4,multi_dynamic,3,1.0,10.065426969305287,32.441771878163436,32.72287012912901,0.0,-22.37634490885815,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
46,3,3,4,multi_dynamic,3,1.0,13.91747322268504,29.49371615266136,29.715105648538078,0.0,-15.57624292997632,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
47,1,0,4,multi_dynamic,3,3.0,14.467498039201917,45.0652411787464,46.20854635898304,0.0,-30.59774313954448,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
47,2,1,4,multi_dynamic,3,2.0,13.642261441807882,33.95076993142691,34.831209048068665,0.0,-20.30850848961903,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
47,3,2,4,multi_dynamic,3,2.0,13.669680285180041,25.1150345465988,25.59355115954874,0.0,-11.445354261418759,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
47,0,3,4,multi_dynamic,3,1.0,16.19240677322706,27.421599525475834,27.665093762059698,0.0,-11.229192752248775,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
48,0,0,2,multi_dynamic,3,3.0,15.871328809902986,39.92155307128944,40.859511888477556,0.0,-24.050224261386454,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
48,1,1,2,multi_dynamic,3,3.0,15.960087018066263,39.62806497460129,41.54242134960927,0.0,-23.667977956535026,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
49,3,0,6,multi_dynamic,3,3.0,7.465059042269518,50.11471849340375,50.77096849340374,0.0,-42.649659451134234,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
49,4,1,6,multi_dynamic,3,3.0,14.059111974851021,44.10336113941226,45.11294424818631,0.0,-30.044249164561236,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
49,1,2,6,multi_dynamic,3,3.0,15.100097571605442,48.89776357259464,49.71325785353257,0.0,-33.797666000989196,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
49,5,3,6,multi_dynamic,3,2.0,12.679231526273162,44.244665929859984,44.803836141366176,0.0,-31.56543440358682,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
49,2,4,6,multi_dynamic,3,2.0,15.906049679853982,57.291334171391,57.91176794948066,0.0,-41.38528449153702,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
49,0,5,6,multi_dynamic,3,1.0,14.106849740936422,34.915580953743756,35.20401299871892,0.0,-20.808731212807334,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
50,1,0,4,multi_dynamic,3,2.0,7.816594681083193,50.996046734701125,51.52104673470112,0.0,-43.17945205361793,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
50,2,1,4,multi_dynamic,3,2.0,9.404635363773144,52.177619211886515,52.70261920145572,0.0,-42.77298384811337,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
50,3,2,4,multi_dynamic,3,2.0,14.307532574696573,41.97573621168721,42.67443764851537,0.0,-27.66820363699064,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
50,0,3,4,multi_dynamic,3,1.0,15.299669348888807,38.74975791198158,39.04181518053453,0.0,-23.450088563092777,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
51,1,0,3,multi_dynamic,2,3.0,9.107738693251585,53.638575423327566,54.29482542332758,0.0,-44.53083673007598,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
51,0,1,3,multi_dynamic,2,3.0,10.99605577887517,45.26144856082434,46.07450897644115,0.0,-34.265392781949174,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
51,2,2,3,multi_dynamic,2,1.0,13.93833770011939,34.76165541092372,34.98790497953747,0.0,-20.823317710804332,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
52,5,0,6,multi_dynamic,3,3.0,7.631086373144392,56.32773458165541,57.11523453993217,0.0,-48.69664820851102,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
52,0,1,6,multi_dynamic,3,2.0,9.062782248350894,44.221305785612856,44.77280638703612,0.0,-35.158523537261964,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
52,1,2,6,multi_dynamic,3,1.0,11.200658192241505,37.23552194748305,37.51317589695148,0.0,-26.034863755241545,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
52,2,3,6,multi_dynamic,3,1.0,14.133615799469467,36.74699732733494,37.025376462288385,0.0,-22.61338152786547,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
52,3,4,6,multi_dynamic,3,1.0,15.50294516368495,38.454480287488764,38.72218202261876,0.0,-22.951535123803815,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
52,4,5,6,multi_dynamic,3,1.0,15.791196696004937,41.21954225511378,41.536909557588835,0.0,-25.42834555910884,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
53,1,0,3,multi_dynamic,3,3.0,9.631358780377962,41.831653937092085,42.60188384465529,0.0,-32.20029515671412,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
53,2,1,3,multi_dynamic,3,3.0,10.976567632175106,44.38465206598902,45.17828812932639,0.0,-33.40808443381392,False,True,a1_e3_ood_branching3_eval,configs/experiments/a1_e3_ood_branching3_eval.yaml,test,b4b591a1caa521afeb06c871e25ceda1436bf75f198a15ef2e9cf77e29d58df1
