family,variant,split,budget_pct,slice,decisions,selected_count,coverage,stable_positive_total,stable_positive_selected,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,selected_mean_delta_regret,selected_p95_delta_regret,mean_delta_miss,selected_mean_delta_miss,selected_disagreement,score_mean,score_p95,label
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.1,stable_near_tie,626,1,0.001597444089456869,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4713722423482425,-0.8601571324999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.1,high_headroom_near_tie,35,1,0.02857142857142857,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626191158285712,1.0629130549999988,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.1,baseline_error_near_tie,73,1,0.0136986301369863,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055263869041096,0.8860802419999992,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.1,large_gap_control,970,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953430321412374,0.4000315759999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,overall,4339,11,0.002535146347084582,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9626642083429362,-0.0010411450873324608,0.0,-0.4106844121759588,0.0,0.0,0.0,0.00023046784973496196,-2.8905219779209035,0.32181599299999897,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,stable_positive_v2,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047759592333333344,0.39016544769999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1425773965,0.026919372649999985,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,hard_near_tie,657,2,0.0030441400304414,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443108974155251,-0.6195065800000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,stable_near_tie,626,2,0.003194888178913738,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4713722423482425,-0.8601571324999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,high_headroom_near_tie,35,2,0.05714285714285714,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626191158285712,1.0629130549999988,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,baseline_error_near_tie,73,2,0.0273972602739726,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055263869041096,0.8860802419999992,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,large_gap_control,970,2,0.002061855670103093,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953430321412374,0.4000315759999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,overall,4339,22,0.005070292694169164,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9626642083429362,-0.0010411450873324608,0.0,-0.2053422060879794,0.0,0.0,0.0,0.00023046784973496196,-2.8905219779209035,0.32181599299999897,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,stable_positive_v2,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047759592333333344,0.39016544769999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1425773965,0.026919372649999985,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,hard_near_tie,657,2,0.0030441400304414,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443108974155251,-0.6195065800000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,stable_near_tie,626,2,0.003194888178913738,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4713722423482425,-0.8601571324999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,high_headroom_near_tie,35,2,0.05714285714285714,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626191158285712,1.0629130549999988,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,baseline_error_near_tie,73,2,0.0273972602739726,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055263869041096,0.8860802419999992,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,large_gap_control,970,5,0.005154639175257732,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953430321412374,0.4000315759999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,overall,4339,33,0.0076054390412537455,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9626642083429362,-0.0010411450873324608,0.0,-0.13689480405865292,0.0,0.0,0.0,0.00023046784973496196,-2.8905219779209035,0.32181599299999897,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,stable_positive_v2,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047759592333333344,0.39016544769999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1425773965,0.026919372649999985,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,hard_near_tie,657,2,0.0030441400304414,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443108974155251,-0.6195065800000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,stable_near_tie,626,2,0.003194888178913738,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4713722423482425,-0.8601571324999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,high_headroom_near_tie,35,2,0.05714285714285714,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626191158285712,1.0629130549999988,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,baseline_error_near_tie,73,2,0.0273972602739726,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055263869041096,0.8860802419999992,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,large_gap_control,970,6,0.006185567010309278,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953430321412374,0.4000315759999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,overall,4339,44,0.010140585388338327,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9626642083429362,-0.0010411450873324608,0.0,-0.1026711030439897,0.0,0.0,0.0,0.00023046784973496196,-2.8905219779209035,0.32181599299999897,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,stable_positive_v2,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047759592333333344,0.39016544769999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1425773965,0.026919372649999985,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,hard_near_tie,657,3,0.0045662100456621,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443108974155251,-0.6195065800000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,stable_near_tie,626,3,0.004792332268370607,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4713722423482425,-0.8601571324999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,high_headroom_near_tie,35,2,0.05714285714285714,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626191158285712,1.0629130549999988,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,baseline_error_near_tie,73,2,0.0273972602739726,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055263869041096,0.8860802419999992,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,large_gap_control,970,10,0.010309278350515464,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953430321412374,0.4000315759999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,overall,4339,55,0.01267573173542291,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9626642083429362,-0.0010411450873324608,0.0,-0.08213688243519177,0.0,0.0,0.0,0.00023046784973496196,-2.8905219779209035,0.32181599299999897,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,stable_positive_v2,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047759592333333344,0.39016544769999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1425773965,0.026919372649999985,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,hard_near_tie,657,3,0.0045662100456621,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443108974155251,-0.6195065800000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,stable_near_tie,626,3,0.004792332268370607,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4713722423482425,-0.8601571324999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,high_headroom_near_tie,35,2,0.05714285714285714,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626191158285712,1.0629130549999988,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,baseline_error_near_tie,73,2,0.0273972602739726,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055263869041096,0.8860802419999992,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,large_gap_control,970,13,0.013402061855670102,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953430321412374,0.4000315759999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,overall,4339,66,0.015210878082507491,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9626642083429362,-0.0010411450873324608,0.0,-0.06844740202932646,0.0,0.0,0.0,0.00023046784973496196,-2.8905219779209035,0.32181599299999897,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,stable_positive_v2,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047759592333333344,0.39016544769999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1425773965,0.026919372649999985,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,hard_near_tie,657,4,0.0060882800608828,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443108974155251,-0.6195065800000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,stable_near_tie,626,3,0.004792332268370607,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4713722423482425,-0.8601571324999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,high_headroom_near_tie,35,2,0.05714285714285714,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626191158285712,1.0629130549999988,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,baseline_error_near_tie,73,3,0.0410958904109589,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055263869041096,0.8860802419999992,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,large_gap_control,970,17,0.01752577319587629,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953430321412374,0.4000315759999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,overall,4339,87,0.02005070292694169,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9628946761926711,-0.0018343805689832588,0.0,-0.09148709527377424,0.0,0.0,0.0,0.0004609356994699239,-2.8905219779209035,0.32181599299999897,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,stable_positive_v2,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047759592333333344,0.39016544769999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1425773965,0.026919372649999985,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,hard_near_tie,657,5,0.0076103500761035,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443108974155251,-0.6195065800000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,stable_near_tie,626,4,0.006389776357827476,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4713722423482425,-0.8601571324999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,high_headroom_near_tie,35,3,0.08571428571428572,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626191158285712,1.0629130549999988,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,baseline_error_near_tie,73,4,0.0547945205479452,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055263869041096,0.8860802419999992,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,large_gap_control,970,21,0.021649484536082474,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953430321412374,0.4000315759999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,overall,4339,109,0.025120995621110854,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9628946761926711,-0.0018343805689832588,0.0,-0.07302180998915926,0.0,0.0,0.0,0.0004609356994699239,-2.8905219779209035,0.32181599299999897,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,stable_positive_v2,3,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047759592333333344,0.39016544769999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1425773965,0.026919372649999985,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,hard_near_tie,657,6,0.0091324200913242,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443108974155251,-0.6195065800000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,stable_near_tie,626,5,0.007987220447284345,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4713722423482425,-0.8601571324999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,high_headroom_near_tie,35,4,0.11428571428571428,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626191158285712,1.0629130549999988,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,baseline_error_near_tie,73,5,0.0684931506849315,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8055263869041096,0.8860802419999992,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,large_gap_control,970,29,0.029896907216494847,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5953430321412374,0.4000315759999999,memory_agree_blend_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,overall,8683,9,0.0010365081193136013,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,hard_near_tie,1489,1,0.000671591672263264,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,stable_near_tie,1436,1,0.0006963788300835655,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,high_headroom_near_tie,70,1,0.014285714285714285,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,baseline_error_near_tie,144,1,0.006944444444444444,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,large_gap_control,1921,1,0.0005205622071837585,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,overall,8683,22,0.002533686513877692,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
