suite,episode_index,packet_count,community_count,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,mean_deadline,min_deadline,solved,total_steps,correct_steps,base_next_hop_accuracy,oracle_cost,model_cost,base_regret,deadline_violations,base_deadline_miss,oracle_priority_delivered,model_priority_delivered,priority_delivered_regret,compute_regret,compute_deadline_miss,compute_next_hop_accuracy,delta_regret,delta_deadline_miss
a1_multiheavy_mixed_compute_round9_eval_seed314,41,3,4,4,2.104055166244507,4.160743713378906,4.964815139770508,5.109947204589844,38.49109459702474,36.77080409141739,True,29,28,0.9655172413793104,111.4557805623387,114.7425509541135,3.2867703917747946,1,True,6.0,6.0,0.0,0.0,True,1.0,-3.2867703917747946,0
a1_multiheavy_mixed_compute_round9_eval_seed314,42,1,4,4,1.6448423862457275,4.38887882232666,6.093155860900879,6.377224922180176,34.21698940939304,34.21698940939304,True,9,9,1.0,33.298758783595495,33.298758783595495,0.0,0,False,3.0,3.0,0.0,17.080391704450946,True,0.9090909090909091,17.080391704450946,1
a1_multiheavy_mixed_compute_round9_eval_seed314,43,4,4,3,0.7956038117408752,2.394409656524658,3.030269145965576,3.3505020141601562,24.310909280852645,21.32029144544909,True,29,28,0.9655172413793104,90.68270920801493,94.6332862307601,3.950577022745179,2,True,3.0,2.0,1.0,6.59005291453046,True,0.9310344827586207,2.639475891785281,0
a1_multiheavy_mixed_compute_round9_eval_seed314,44,4,4,4,1.2543584704399109,3.362138509750366,4.704418182373047,5.299430847167969,34.19074376551945,30.069468798216707,True,32,29,0.90625,128.83453647434385,144.15017003009842,15.315633555754573,1,True,6.0,6.0,0.0,78.14959578298149,True,0.9,62.83396222722692,0
a1_multiheavy_mixed_compute_round9_eval_seed314,45,1,4,4,0.9226543009281158,3.9127309322357178,5.74060583114624,6.160985946655273,34.941180880226185,34.941180880226185,True,9,9,1.0,33.07241452738984,33.07241452738984,0.0,0,False,1.0,1.0,0.0,11.706172244447409,True,0.9090909090909091,11.706172244447409,1
a1_multiheavy_mixed_compute_round9_eval_seed314,46,3,4,4,1.124772846698761,4.3272013664245605,5.8897857666015625,6.237403392791748,32.44184293741616,28.417466121847674,True,25,25,1.0,94.25509818538417,94.25509818538417,0.0,0,False,7.0,7.0,0.0,53.061656203985294,True,0.896551724137931,53.061656203985294,1
a1_multiheavy_mixed_compute_round9_eval_seed314,47,4,4,4,0.7853751331567764,4.139580249786377,5.302955150604248,5.998647689819336,34.820969724349666,31.52697835523631,True,36,32,0.8888888888888888,129.73352087731766,137.29136270776704,7.557841830449377,1,True,4.0,4.0,0.0,86.58746466493028,True,0.782608695652174,79.0296228344809,0
a1_multiheavy_mixed_compute_round9_eval_seed314,48,1,4,4,1.9908650517463684,4.204644680023193,5.946902275085449,6.406698226928711,36.28749102568623,36.28749102568623,True,8,8,1.0,33.91043203209851,33.91043203209851,0.0,0,False,3.0,3.0,0.0,0.0,False,1.0,0.0,0
a1_multiheavy_mixed_compute_round9_eval_seed314,49,1,4,4,2.5147622376680374,4.171525478363037,5.909422874450684,6.3046698570251465,21.682581227947907,21.682581227947907,True,7,5,0.7142857142857143,21.404305332890658,32.98620116383804,11.581895830947381,1,True,1.0,0.0,1.0,0.0,False,1.0,-11.581895830947381,-1
a1_multiheavy_mixed_compute_round9_eval_seed314,50,5,4,4,0.05548831820487976,3.184755325317383,5.923031806945801,6.447840690612793,30.131265965805245,27.546765655316104,True,41,38,0.926829268292683,142.0881485555354,156.93012219416855,14.841973638633135,2,True,10.0,6.0,4.0,22.264284761030154,True,0.8780487804878049,7.422311122397019,0
a1_multiheavy_mixed_compute_round9_eval_seed314,51,1,4,4,0.9645205140113831,4.544956684112549,5.857640743255615,6.078948020935059,32.385243160233216,32.385243160233216,True,9,8,0.8888888888888888,32.04465726702995,37.59990167585703,5.555244408827086,1,True,3.0,0.0,3.0,56.81783019105667,True,0.8,51.262585782229586,0
a1_multiheavy_mixed_compute_round9_eval_seed314,52,5,4,4,1.3607040643692017,4.734311103820801,6.210451602935791,6.3838372230529785,27.768909780410276,20.574262178871685,True,34,33,0.9705882352941176,133.06483244984037,132.64826949187952,-0.4165629579608492,1,True,8.0,8.0,0.0,6.370988842284987,True,0.9411764705882353,6.787551800245836,0
a1_multiheavy_mixed_compute_round9_eval_seed314,53,3,4,4,1.8918286561965942,2.435054302215576,4.904156684875488,5.214061260223389,25.824098702641066,22.368551671867227,True,21,20,0.9523809523809523,73.84675944933684,75.30335371078407,1.456594261447222,1,True,4.0,4.0,0.0,1.456594261447222,True,0.9523809523809523,0.0,0
a1_multiheavy_mixed_compute_round9_eval_seed314,54,1,4,4,0.21188098192214966,2.814469575881958,4.698642253875732,4.993321895599365,17.97335949223597,17.97335949223597,True,8,7,0.875,16.747252741491646,22.473643819045268,5.726391077553622,1,True,1.0,0.0,1.0,5.726391077553622,True,0.875,0.0,0
a1_multiheavy_mixed_compute_round9_eval_seed314,55,3,4,4,1.0410911440849304,4.825194358825684,5.96353816986084,6.304101943969727,30.40494599650579,26.048518226935244,True,22,20,0.9090909090909091,84.54489274603903,86.43590746966083,1.891014723621808,1,True,2.0,2.0,0.0,4.690629438479064,True,0.8636363636363636,2.799614714857256,0
a1_multiheavy_mixed_compute_round9_eval_seed314,56,2,4,4,1.9823437929153442,3.554582118988037,6.02850341796875,6.4326701164245605,31.708922581565638,30.00012661786681,True,18,17,0.9444444444444444,60.54142486724764,67.83718625705062,7.295761389802976,2,True,1.0,0.0,1.0,74.67107175085984,True,0.8214285714285714,67.37531036105686,0
a1_multiheavy_mixed_compute_round9_eval_seed314,57,1,4,4,0.48339812457561493,3.5585808753967285,4.246414661407471,4.49531364440918,22.97133038234601,22.97133038234601,True,7,7,1.0,23.94132605449656,23.94132605449656,0.0,1,True,0.0,0.0,0.0,3.6480373780756565,True,0.8571428571428571,3.6480373780756565,0
a1_multiheavy_mixed_compute_round9_eval_seed314,58,5,4,4,0.7712978720664978,4.033781051635742,6.285543441772461,6.434257984161377,30.098796834539904,24.917881671819345,True,40,37,0.925,138.46524613031795,144.29535162723056,5.8301054969126085,2,True,9.0,6.0,3.0,26.662038435686412,True,0.9090909090909091,20.831932938773804,0
a1_multiheavy_mixed_compute_round9_eval_seed314,59,1,4,3,1.6909229159355164,2.702465772628784,3.5846118927001953,3.9808952808380127,19.870993366674618,19.870993366674618,True,7,7,1.0,19.915179520196116,19.915179520196116,0.0,1,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0
a1_multiheavy_mixed_compute_round9_eval_seed314,60,1,4,4,2.472504675388336,3.793853282928467,5.445760726928711,5.937996864318848,30.260469457577337,30.260469457577337,True,9,9,1.0,29.46660493926597,29.46660493926597,0.0,0,False,2.0,2.0,0.0,0.0,False,1.0,0.0,0
a1_multiheavy_mixed_compute_round9_eval_seed314,61,1,4,4,0.7917871475219727,5.121424198150635,6.078912734985352,6.320518970489502,36.15567541110246,36.15567541110246,True,9,7,0.7777777777777778,32.606182575411324,36.683934116606004,4.077751541194679,1,True,1.0,0.0,1.0,0.0,False,1.0,-4.077751541194679,-1
a1_multiheavy_mixed_compute_round9_eval_seed314,62,6,4,3,1.798361986875534,2.6866743564605713,3.936734676361084,4.093567371368408,29.942229424121468,24.54573863146549,True,46,43,0.9347826086956522,169.35556248936643,176.42614559045515,7.070583101088715,3,True,10.0,7.0,3.0,1.5071506501406304,True,0.9782608695652174,-5.563432450948085,0
a1_multiheavy_mixed_compute_round9_eval_seed314,63,1,4,4,0.5533617734909058,3.733581066131592,4.347945690155029,4.655306339263916,28.276156587784666,28.276156587784666,True,8,7,0.875,27.755434698553092,27.829917159049117,0.07448246049602503,0,False,2.0,2.0,0.0,0.07448246049602503,False,0.875,0.0,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,6,4,4,1.7334859371185303,2.108258008956909,3.572575330734253,4.033788204193115,36.43564487065606,32.28800856683951,True,60,59,0.9833333333333333,203.00288080047528,204.50707315142188,1.504192350946596,1,True,12.0,12.0,0.0,421.8330090675986,True,0.7413793103448276,420.328816716652,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,1,3,4,4,1.6457054615020752,3.203343629837036,4.293825626373291,4.586916923522949,33.263890980062904,31.054995992242333,True,30,29,0.9666666666666667,96.53203600373193,100.43827066635919,3.9062346626272557,1,True,5.0,4.0,1.0,7.580513761587909,True,0.96875,3.6742790989606533,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,2,4,4,4,2.2148690819740295,2.243316650390625,3.6823432445526123,4.0592780113220215,31.559905538079924,29.517459488814527,True,40,39,0.975,127.48712888161424,129.8720448336968,2.384915952082565,3,True,2.0,2.0,0.0,86.70960948504879,True,0.8846153846153846,84.32469353296622,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,3,4,4,4,1.694755345582962,2.5972485542297363,3.6116960048675537,3.79117751121521,31.799333051286414,30.66796506233585,True,40,39,0.975,124.72380235804803,127.11137291364248,2.3875705555944506,1,True,4.0,3.0,1.0,34.84002013559257,True,0.9166666666666666,32.45244957999812,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,6,4,4,3.134959399700165,3.2189016342163086,4.070704936981201,4.44584321975708,38.33455739737892,35.768573770380584,True,60,59,0.9833333333333333,221.79314354140763,230.7331392363033,8.939995694895657,1,True,8.0,8.0,0.0,109.63871695074351,True,0.9166666666666666,100.69872125584786,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,5,4,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,33.04640057055235,25.843496428558396,True,50,47,0.94,155.79621337764794,157.8264465285542,2.0302331509062412,2,True,7.0,5.0,2.0,72.83552992446792,True,0.8666666666666667,70.80529677356168,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,3,4,4,3.2249536514282227,3.148911952972412,4.436010360717773,4.825079917907715,33.03856374493934,31.538067025343555,True,30,28,0.9333333333333333,97.7263709504955,103.11787161675916,5.391500666263667,2,True,3.0,1.0,2.0,64.52189264851052,True,0.8947368421052632,59.13039198224685,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,6,4,4,2.3538421988487244,2.537522077560425,2.9958298206329346,3.3580825328826904,36.575651448596545,32.53375278671369,True,60,57,0.95,212.2518032573227,220.58742268405695,8.33561942673424,4,True,5.0,4.0,1.0,169.6559906655358,True,0.8536585365853658,161.32037123880156,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,8,1,4,4,0.481923371553421,2.240746259689331,3.9562253952026367,4.349127292633057,29.055657309292727,29.055657309292727,True,10,9,0.9,28.548953279981625,32.28968696105308,3.740733681071454,1,True,2.0,0.0,2.0,3.740733681071454,True,0.9,0.0,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,9,3,4,4,1.6088449954986572,2.16558575630188,4.086459159851074,4.412912845611572,34.701955189351956,32.791420408597965,True,30,28,0.9333333333333333,98.90111775522973,103.99068684743149,5.0895690922017565,2,True,4.0,3.0,1.0,12.82929024325108,True,0.96875,7.739721151049324,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,10,3,4,4,1.4160982966423035,2.207533359527588,3.544583559036255,3.8232243061065674,31.755963786111128,27.841575499204385,True,30,28,0.9333333333333333,93.81521485567582,99.30622998250533,5.4910151268295095,2,True,3.0,2.0,1.0,61.60783239449053,True,0.8421052631578947,56.11681726766102,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,11,2,4,4,0.87772998213768,2.3392605781555176,3.3231053352355957,3.461215019226074,31.33622018536808,28.22646355066008,True,20,20,1.0,60.11682013432453,60.11682013432453,0.0,1,True,3.0,3.0,0.0,5.512033142534378,True,0.95,5.512033142534378,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,12,4,4,4,0.7828985452651978,2.5766658782958984,3.3886542320251465,3.6822476387023926,35.07682499888851,32.9103540521874,True,40,39,0.975,139.98534022335258,141.01377834688108,1.0284381235285025,2,True,4.0,4.0,0.0,107.9149483988866,True,0.8461538461538461,106.88651027535809,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,13,4,4,4,3.2962775826454163,1.8028231859207153,3.3113579750061035,3.718071937561035,32.066052020897644,27.390437213698156,True,40,39,0.975,131.0168524084308,138.98514544636015,7.968293037929357,2,True,3.0,3.0,0.0,81.79151981087713,True,0.8703703703703703,73.82322677294778,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,6,4,4,1.8520131707191467,1.513208031654358,3.1056058406829834,3.468151092529297,31.36809563087887,26.640261750822845,True,60,58,0.9666666666666667,177.9597913246696,191.54310504746732,13.583313722797726,2,True,8.0,6.0,2.0,129.25304026004676,True,0.8552631578947368,115.66972653724903,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,15,4,4,4,1.7218801081180573,2.374879837036133,4.038092613220215,4.444468975067139,31.458888824691243,25.42569597637915,True,40,36,0.9,116.55081904993673,128.39158206193943,11.840763012002697,2,True,5.0,4.0,1.0,57.366773874636465,True,0.84,45.52601086263377,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,16,3,4,4,0.04089158773422241,3.3573451042175293,4.266563892364502,4.613170623779297,31.210742947742848,28.97088139044253,True,30,28,0.9333333333333333,92.61052375324269,96.90136231247799,4.290838559235297,2,True,2.0,1.0,1.0,73.07807965141268,True,0.8,68.78724109217738,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,17,4,4,4,0.3804927468299866,2.9478375911712646,3.8451037406921387,4.0572638511657715,37.489069290617856,31.07613995411793,True,40,37,0.925,146.22981818056522,150.4358987808461,4.20608060028087,2,True,6.0,4.0,2.0,129.4529311788191,True,0.8076923076923077,125.24685057853824,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,18,3,4,4,2.8952032327651978,3.204454183578491,4.087636470794678,4.392485618591309,35.19828623108545,34.188354732662916,True,30,28,0.9333333333333333,104.05555595732739,113.00019479139951,8.944638834072123,2,True,5.0,3.0,2.0,17.260359923612896,True,0.9375,8.315721089540773,0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,19,1,4,4,3.1992395520210266,1.9510527849197388,3.922560691833496,4.2130126953125,29.43577160428297,29.43577160428297,True,10,9,0.9,27.152324500585998,29.181390428830035,2.0290659282440373,0,False,2.0,2.0,0.0,0.0,False,1.0,-2.0290659282440373,0
