variant,split,budget_pct,slice,decisions,coverage,defer_precision,false_positive_rate,harmful_selection_rate,target_match_rate,base_target_match_rate,compute_target_match_rate,mean_delta_regret,mean_delta_miss
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,0.75,large_gap_control,951,0.00946372239747634,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.0,overall,4344,0.010128913443830571,0.0,1.0,0.13636363636363635,0.966390423572744,0.9677716390423573,0.9525782688766115,0.01125957689232589,0.00046040515653775324
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.0,stable_positive_v2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.0,hard_near_tie,832,0.006009615384615385,0.0,1.0,0.2,0.9146634615384616,0.9158653846153846,0.8930288461538461,0.013608843088150024,0.001201923076923077
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.0,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.0,large_gap_control,951,0.012618296529968454,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.5,overall,4344,0.015193370165745856,0.0,1.0,0.12121212121212122,0.9659300184162063,0.9677716390423573,0.9525782688766115,0.014947681795826274,0.00046040515653775324
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.5,stable_positive_v2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.5,hard_near_tie,832,0.015625,0.0,1.0,0.07692307692307693,0.9146634615384616,0.9158653846153846,0.8930288461538461,0.013608843088150024,0.001201923076923077
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.5,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.5,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,1.5,large_gap_control,951,0.012618296529968454,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,2.0,overall,4344,0.020027624309392266,0.0,1.0,0.11494252873563218,0.9654696132596685,0.9677716390423573,0.9525782688766115,0.018463619506161516,0.00046040515653775324
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,2.0,stable_positive_v2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,2.0,hard_near_tie,832,0.021634615384615384,0.0,1.0,0.05555555555555555,0.9146634615384616,0.9158653846153846,0.8930288461538461,0.013608843088150024,0.001201923076923077
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,2.0,high_headroom_near_tie,35,0.02857142857142857,0.0,1.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,2.0,baseline_error_near_tie,71,0.014084507042253521,0.0,1.0,0.0,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed315_metadata,2.0,large_gap_control,951,0.015772870662460567,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.1,overall,4339,0.00115233924867481,0.0,1.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.1,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.1,hard_near_tie,657,0.0076103500761035,0.0,1.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.1,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.1,baseline_error_near_tie,73,0.0136986301369863,0.0,1.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.1,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.25,overall,4339,0.002535146347084582,0.0,1.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.25,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.25,hard_near_tie,657,0.0167427701674277,0.0,1.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.25,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.25,baseline_error_near_tie,73,0.0136986301369863,0.0,1.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.25,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.5,overall,4339,0.005070292694169164,0.0,1.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.5,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.5,hard_near_tie,657,0.0289193302891933,0.0,1.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.5,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.5,baseline_error_near_tie,73,0.0136986301369863,0.0,1.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.5,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.75,overall,4339,0.0076054390412537455,0.0,1.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.75,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.75,hard_near_tie,657,0.0350076103500761,0.0,1.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.75,high_headroom_near_tie,35,0.02857142857142857,0.0,1.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.75,baseline_error_near_tie,73,0.0273972602739726,0.0,1.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,0.75,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.0,overall,4339,0.010140585388338327,0.0,1.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.0,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.0,hard_near_tie,657,0.045662100456621,0.0,1.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.0,high_headroom_near_tie,35,0.05714285714285714,0.0,1.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.0,baseline_error_near_tie,73,0.0410958904109589,0.0,1.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.0,large_gap_control,970,0.0010309278350515464,0.0,1.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.5,overall,4339,0.015210878082507491,0.0,1.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.5,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.5,hard_near_tie,657,0.0547945205479452,0.0,1.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.5,high_headroom_near_tie,35,0.05714285714285714,0.0,1.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.5,baseline_error_near_tie,73,0.0410958904109589,0.0,1.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,1.5,large_gap_control,970,0.005154639175257732,0.0,1.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,2.0,overall,4339,0.02005070292694169,0.0,1.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,2.0,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,2.0,hard_near_tie,657,0.0654490106544901,0.0,1.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,2.0,high_headroom_near_tie,35,0.08571428571428572,0.0,1.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,2.0,baseline_error_near_tie,73,0.0547945205479452,0.0,1.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix,round11_feature_cache_seed316_metadata,2.0,large_gap_control,970,0.008247422680412371,0.0,1.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.1,overall,4344,0.0011510128913443832,0.2,0.8,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.1,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.1,hard_near_tie,832,0.002403846153846154,0.5,0.5,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.1,high_headroom_near_tie,35,0.05714285714285714,0.5,0.5,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.1,baseline_error_near_tie,71,0.028169014084507043,0.5,0.5,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.1,large_gap_control,951,0.0010515247108307045,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.25,overall,4344,0.0025322283609576428,0.09090909090909091,0.9090909090909091,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.25,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.25,hard_near_tie,832,0.003605769230769231,0.3333333333333333,0.6666666666666666,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.25,high_headroom_near_tie,35,0.08571428571428572,0.3333333333333333,0.6666666666666666,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.25,baseline_error_near_tie,71,0.04225352112676056,0.3333333333333333,0.6666666666666666,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.25,large_gap_control,951,0.002103049421661409,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.5,overall,4344,0.0050644567219152855,0.045454545454545456,0.9545454545454546,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.5,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.5,hard_near_tie,832,0.009615384615384616,0.125,0.875,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.5,high_headroom_near_tie,35,0.22857142857142856,0.125,0.875,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.5,baseline_error_near_tie,71,0.11267605633802817,0.125,0.875,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.5,large_gap_control,951,0.002103049421661409,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.75,overall,4344,0.007596685082872928,0.030303030303030304,0.9696969696969697,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.75,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.75,hard_near_tie,832,0.015625,0.07692307692307693,0.9230769230769231,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.75,high_headroom_near_tie,35,0.37142857142857144,0.07692307692307693,0.9230769230769231,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.75,baseline_error_near_tie,71,0.18309859154929578,0.07692307692307693,0.9230769230769231,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,0.75,large_gap_control,951,0.002103049421661409,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.0,overall,4344,0.008287292817679558,0.027777777777777776,0.9722222222222222,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.0,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.0,hard_near_tie,832,0.018028846153846152,0.06666666666666667,0.9333333333333333,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.0,high_headroom_near_tie,35,0.42857142857142855,0.06666666666666667,0.9333333333333333,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.0,baseline_error_near_tie,71,0.2112676056338028,0.06666666666666667,0.9333333333333333,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.0,large_gap_control,951,0.002103049421661409,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.5,overall,4344,0.008287292817679558,0.027777777777777776,0.9722222222222222,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.5,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.5,hard_near_tie,832,0.018028846153846152,0.06666666666666667,0.9333333333333333,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077
prototype_branch_strength_sharp_negative_tail_support_agree_mix_hybrid,round11_feature_cache_seed315_metadata,1.5,high_headroom_near_tie,35,0.42857142857142855,0.06666666666666667,0.9333333333333333,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857
