experiment,stage,bucket,notes,device,num_communities,tree_depth_min,tree_depth_max,branching_factor,packets_max,queue_low,queue_high,queue_penalty,capacity_penalty,urgency_penalty,decision_loss,test_next_hop_accuracy,value_mae,value_rmse,rollout_solved_rate,rollout_next_hop_accuracy,average_regret,p95_regret,worst_regret,deadline_violations,deadline_miss_rate,p95_deadline_violations,priority_delivered_regret
a3_e3_multiheavy_path_reranker_verifier_ood_branching3_round4_seed312_eval,scout,explore,round4 OOD branching evaluation for the verifier-filtered multiheavy plus path-reranker scout on seed312,cuda:1,4,3,3,3,4,0.0,4.0,0.35,2.5,1.2,1.9073549298679127,0.9583333485266742,2.394017913762261,2.961770071702845,1.0,0.9453125,1.9843777418136597,7.951625823974609,8.739947319030762,0.8125,0.5625,2.0,0.625
a3_e3_multiheavy_path_reranker_verifier_ood_deeper_packets6_round4_seed312_eval,scout,explore,round4 OOD deeper-tree and packets6 evaluation for the verifier-filtered multiheavy plus path-reranker scout on seed312,cuda:1,4,3,4,2,6,0.0,4.0,0.35,2.5,1.2,2.512859082221985,0.9716666841506958,2.6102025270462037,3.3561275100708006,1.0,0.948051948051948,3.0875542163848877,12.003117561340332,13.622203826904297,1.1875,0.75,3.5,1.0625
a3_e3_multiheavy_path_reranker_verifier_ood_heavy_dynamic_round4_seed312_eval,scout,explore,round4 OOD heavy-dynamic evaluation for the verifier-filtered multiheavy plus path-reranker scout on seed312,cuda:1,4,3,3,2,4,2.5,5.5,2.5,3.0,1.5,467.0990077427455,0.9547619266169411,42.62643160138811,48.12701225280762,1.0,0.9212962962962963,2.4201431274414062,11.271291732788086,11.657902717590332,0.4375,0.3125,2.0,0.375
