seed,variant,experiment,test_next_hop_accuracy,average_regret,p95_regret,deadline_miss_rate,gpu_hours
311,E3,e3_memory_hubs_rsm_round4_seed311,0.9564462701479594,1.2639447450637817,7.503976821899414,0.5,0.1066539724667867
311,Multiheavy,e3_memory_hubs_rsm_round4_multiheavy_seed311,0.9522059033898747,1.5011754035949707,5.962328910827637,0.4375,0.07058892495102352
312,E3,e3_memory_hubs_rsm_round4_seed312,0.9487179655295152,3.215318202972412,13.310883522033691,0.5,0.13816769321759542
312,Multiheavy,e3_memory_hubs_rsm_round4_multiheavy_seed312,0.9473039367619682,1.9167025089263916,5.445607662200928,0.4375,0.06524410651789771
313,E3,e3_memory_hubs_rsm_round4_seed313,0.9618055721124014,2.273812770843506,10.626986503601074,0.625,0.12110552357302772
313,Multiheavy,e3_memory_hubs_rsm_round4_multiheavy_seed313,0.9750000198682149,0.5548397302627563,2.903914213180542,0.375,0.08878031657801734
mean,E3,E3-mean,0.9556566025966253,2.2510252396265664,10.480615615844727,0.5416666666666666,0.36592718925740986
mean,Multiheavy,variant-mean,0.9581699533400192,1.3242392142613728,4.770616928736369,0.4166666666666667,0.22461334804693855
