variant,split,budget_pct,slice,decisions,coverage,defer_precision,false_positive_rate,harmful_selection_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,mean_delta_miss,selected_disagreement
mlp,round11_feature_cache_seed315,2.0,stable_near_tie,810,0.0024691358024691358,0.0,1.0,0.0,0.0,0.0,0.9246913580246914,0.9246913580246914,0.0,0.0,0.0
mlp,round11_feature_cache_seed315,2.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed315,2.0,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0
mlp,round11_feature_cache_seed315,2.0,large_gap_control,951,0.030494216614090432,0.0,1.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.1,overall,4339,0.00115233924867481,0.0,1.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.1,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.1,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.1,hard_near_tie,657,0.0030441400304414,0.0,1.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.1,stable_near_tie,626,0.003194888178913738,0.0,1.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.1,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.1,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.1,large_gap_control,970,0.0010309278350515464,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.25,overall,4339,0.002535146347084582,0.0,1.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.25,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.25,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.25,hard_near_tie,657,0.0106544901065449,0.0,1.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.25,stable_near_tie,626,0.009584664536741214,0.0,1.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.25,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.25,baseline_error_near_tie,73,0.0273972602739726,0.0,1.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.25,large_gap_control,970,0.0010309278350515464,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.5,overall,4339,0.005070292694169164,0.0,1.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.5,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.5,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.5,hard_near_tie,657,0.0182648401826484,0.0,1.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.5,stable_near_tie,626,0.01757188498402556,0.0,1.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.5,high_headroom_near_tie,35,0.05714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.5,baseline_error_near_tie,73,0.0821917808219178,0.0,1.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.5,large_gap_control,970,0.002061855670103093,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.75,overall,4339,0.0076054390412537455,0.0,1.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.75,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.75,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.75,hard_near_tie,657,0.0273972602739726,0.0,1.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.75,stable_near_tie,626,0.027156549520766772,0.0,1.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.75,high_headroom_near_tie,35,0.05714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.75,baseline_error_near_tie,73,0.0958904109589041,0.0,1.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,0.75,large_gap_control,970,0.003092783505154639,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.0,overall,4339,0.010140585388338327,0.0,1.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.0,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.0,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.0,hard_near_tie,657,0.0334855403348554,0.0,1.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.0,stable_near_tie,626,0.03194888178913738,0.0,1.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.0,high_headroom_near_tie,35,0.08571428571428572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.0,baseline_error_near_tie,73,0.1095890410958904,0.0,1.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.0,large_gap_control,970,0.004123711340206186,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.5,overall,4339,0.015210878082507491,0.0,1.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.5,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.5,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.5,hard_near_tie,657,0.0517503805175038,0.0,1.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.5,stable_near_tie,626,0.051118210862619806,0.0,1.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.5,high_headroom_near_tie,35,0.11428571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.5,baseline_error_near_tie,73,0.1232876712328767,0.0,1.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,1.5,large_gap_control,970,0.006185567010309278,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,2.0,overall,4339,0.02005070292694169,0.0,1.0,0.011494252873563218,0.0,0.00023046784973496196,0.9624337404932012,0.9622032726434663,0.0014537776991858902,0.0,0.00023046784973496196
mlp,round11_feature_cache_seed316,2.0,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,2.0,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,2.0,hard_near_tie,657,0.0654490106544901,0.0,1.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,2.0,stable_near_tie,626,0.06549520766773163,0.0,1.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,2.0,high_headroom_near_tie,35,0.11428571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,2.0,baseline_error_near_tie,73,0.136986301369863,0.0,1.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
mlp,round11_feature_cache_seed316,2.0,large_gap_control,970,0.010309278350515464,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,0.1,overall,4344,0.0011510128913443832,0.2,0.8,0.0,0.00023020257826887662,0.0,0.9677716390423573,0.9682320441988951,-0.0041297294377841565,-0.00046040515653775324,0.00046040515653775324
margin_regime,round11_feature_cache_seed315,0.1,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0802154541015625,-1.0,1.0
margin_regime,round11_feature_cache_seed315,0.1,stable_positive_v2_committee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,0.1,hard_near_tie,832,0.002403846153846154,0.5,0.5,0.0,0.001201923076923077,0.0,0.9158653846153846,0.9170673076923077,-0.00850987434387207,-0.001201923076923077,0.001201923076923077
margin_regime,round11_feature_cache_seed315,0.1,stable_near_tie,810,0.0024691358024691358,0.5,0.5,0.0,0.0012345679012345679,0.0,0.9246913580246914,0.9259259259259259,-0.00874100673345872,-0.0012345679012345679,0.0012345679012345679
margin_regime,round11_feature_cache_seed315,0.1,high_headroom_near_tie,35,0.05714285714285714,0.5,0.5,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,0.02857142857142857
margin_regime,round11_feature_cache_seed315,0.1,baseline_error_near_tie,71,0.028169014084507043,0.5,0.5,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,0.014084507042253521
margin_regime,round11_feature_cache_seed315,0.1,large_gap_control,951,0.0010515247108307045,0.0,1.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,0.25,overall,4344,0.0025322283609576428,0.09090909090909091,0.9090909090909091,0.0,0.00023020257826887662,0.0,0.9677716390423573,0.9682320441988951,-0.0041297294377841565,-0.00046040515653775324,0.00046040515653775324
margin_regime,round11_feature_cache_seed315,0.25,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0802154541015625,-1.0,1.0
margin_regime,round11_feature_cache_seed315,0.25,stable_positive_v2_committee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,0.25,hard_near_tie,832,0.003605769230769231,0.3333333333333333,0.6666666666666666,0.0,0.001201923076923077,0.0,0.9158653846153846,0.9170673076923077,-0.00850987434387207,-0.001201923076923077,0.001201923076923077
margin_regime,round11_feature_cache_seed315,0.25,stable_near_tie,810,0.003703703703703704,0.3333333333333333,0.6666666666666666,0.0,0.0012345679012345679,0.0,0.9246913580246914,0.9259259259259259,-0.00874100673345872,-0.0012345679012345679,0.0012345679012345679
margin_regime,round11_feature_cache_seed315,0.25,high_headroom_near_tie,35,0.08571428571428572,0.3333333333333333,0.6666666666666666,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,0.02857142857142857
margin_regime,round11_feature_cache_seed315,0.25,baseline_error_near_tie,71,0.04225352112676056,0.3333333333333333,0.6666666666666666,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,0.014084507042253521
margin_regime,round11_feature_cache_seed315,0.25,large_gap_control,951,0.005257623554153523,0.0,1.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,0.5,overall,4344,0.0050644567219152855,0.045454545454545456,0.9545454545454546,0.0,0.00023020257826887662,0.0,0.9677716390423573,0.9682320441988951,-0.0041297294377841565,-0.00046040515653775324,0.00046040515653775324
margin_regime,round11_feature_cache_seed315,0.5,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0802154541015625,-1.0,1.0
margin_regime,round11_feature_cache_seed315,0.5,stable_positive_v2_committee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,0.5,hard_near_tie,832,0.004807692307692308,0.25,0.75,0.0,0.001201923076923077,0.0,0.9158653846153846,0.9170673076923077,-0.00850987434387207,-0.001201923076923077,0.001201923076923077
margin_regime,round11_feature_cache_seed315,0.5,stable_near_tie,810,0.0049382716049382715,0.25,0.75,0.0,0.0012345679012345679,0.0,0.9246913580246914,0.9259259259259259,-0.00874100673345872,-0.0012345679012345679,0.0012345679012345679
margin_regime,round11_feature_cache_seed315,0.5,high_headroom_near_tie,35,0.11428571428571428,0.25,0.75,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,0.02857142857142857
margin_regime,round11_feature_cache_seed315,0.5,baseline_error_near_tie,71,0.056338028169014086,0.25,0.75,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,0.014084507042253521
margin_regime,round11_feature_cache_seed315,0.5,large_gap_control,951,0.015772870662460567,0.0,1.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,0.75,overall,4344,0.007596685082872928,0.030303030303030304,0.9696969696969697,0.0,0.00023020257826887662,0.0,0.9677716390423573,0.9682320441988951,-0.0041297294377841565,-0.00046040515653775324,0.00046040515653775324
margin_regime,round11_feature_cache_seed315,0.75,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0802154541015625,-1.0,1.0
margin_regime,round11_feature_cache_seed315,0.75,stable_positive_v2_committee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,0.75,hard_near_tie,832,0.004807692307692308,0.25,0.75,0.0,0.001201923076923077,0.0,0.9158653846153846,0.9170673076923077,-0.00850987434387207,-0.001201923076923077,0.001201923076923077
margin_regime,round11_feature_cache_seed315,0.75,stable_near_tie,810,0.0049382716049382715,0.25,0.75,0.0,0.0012345679012345679,0.0,0.9246913580246914,0.9259259259259259,-0.00874100673345872,-0.0012345679012345679,0.0012345679012345679
margin_regime,round11_feature_cache_seed315,0.75,high_headroom_near_tie,35,0.11428571428571428,0.25,0.75,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,0.02857142857142857
margin_regime,round11_feature_cache_seed315,0.75,baseline_error_near_tie,71,0.056338028169014086,0.25,0.75,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,0.014084507042253521
margin_regime,round11_feature_cache_seed315,0.75,large_gap_control,951,0.027339642481598318,0.0,1.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,1.0,overall,4344,0.010128913443830571,0.022727272727272728,0.9772727272727273,0.0,0.00023020257826887662,0.0,0.9677716390423573,0.9682320441988951,-0.0041297294377841565,-0.00046040515653775324,0.00046040515653775324
margin_regime,round11_feature_cache_seed315,1.0,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0802154541015625,-1.0,1.0
margin_regime,round11_feature_cache_seed315,1.0,stable_positive_v2_committee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,1.0,hard_near_tie,832,0.004807692307692308,0.25,0.75,0.0,0.001201923076923077,0.0,0.9158653846153846,0.9170673076923077,-0.00850987434387207,-0.001201923076923077,0.001201923076923077
margin_regime,round11_feature_cache_seed315,1.0,stable_near_tie,810,0.0049382716049382715,0.25,0.75,0.0,0.0012345679012345679,0.0,0.9246913580246914,0.9259259259259259,-0.00874100673345872,-0.0012345679012345679,0.0012345679012345679
margin_regime,round11_feature_cache_seed315,1.0,high_headroom_near_tie,35,0.11428571428571428,0.25,0.75,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,0.02857142857142857
margin_regime,round11_feature_cache_seed315,1.0,baseline_error_near_tie,71,0.056338028169014086,0.25,0.75,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,0.014084507042253521
margin_regime,round11_feature_cache_seed315,1.0,large_gap_control,951,0.03785488958990536,0.0,1.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,1.5,overall,4344,0.015193370165745856,0.015151515151515152,0.9848484848484849,0.0,0.00023020257826887662,0.0,0.9677716390423573,0.9682320441988951,-0.0041297294377841565,-0.00046040515653775324,0.00046040515653775324
margin_regime,round11_feature_cache_seed315,1.5,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0802154541015625,-1.0,1.0
margin_regime,round11_feature_cache_seed315,1.5,stable_positive_v2_committee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,1.5,hard_near_tie,832,0.007211538461538462,0.16666666666666666,0.8333333333333334,0.0,0.001201923076923077,0.0,0.9158653846153846,0.9170673076923077,-0.00850987434387207,-0.001201923076923077,0.001201923076923077
margin_regime,round11_feature_cache_seed315,1.5,stable_near_tie,810,0.007407407407407408,0.16666666666666666,0.8333333333333334,0.0,0.0012345679012345679,0.0,0.9246913580246914,0.9259259259259259,-0.00874100673345872,-0.0012345679012345679,0.0012345679012345679
margin_regime,round11_feature_cache_seed315,1.5,high_headroom_near_tie,35,0.14285714285714285,0.2,0.8,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,0.02857142857142857
margin_regime,round11_feature_cache_seed315,1.5,baseline_error_near_tie,71,0.07042253521126761,0.2,0.8,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,0.014084507042253521
margin_regime,round11_feature_cache_seed315,1.5,large_gap_control,951,0.05573080967402734,0.0,1.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,2.0,overall,4344,0.020027624309392266,0.011494252873563218,0.9885057471264368,0.0,0.00023020257826887662,0.0,0.9677716390423573,0.9682320441988951,-0.0041297294377841565,-0.00046040515653775324,0.00046040515653775324
margin_regime,round11_feature_cache_seed315,2.0,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0802154541015625,-1.0,1.0
margin_regime,round11_feature_cache_seed315,2.0,stable_positive_v2_committee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed315,2.0,hard_near_tie,832,0.007211538461538462,0.16666666666666666,0.8333333333333334,0.0,0.001201923076923077,0.0,0.9158653846153846,0.9170673076923077,-0.00850987434387207,-0.001201923076923077,0.001201923076923077
margin_regime,round11_feature_cache_seed315,2.0,stable_near_tie,810,0.007407407407407408,0.16666666666666666,0.8333333333333334,0.0,0.0012345679012345679,0.0,0.9246913580246914,0.9259259259259259,-0.00874100673345872,-0.0012345679012345679,0.0012345679012345679
margin_regime,round11_feature_cache_seed315,2.0,high_headroom_near_tie,35,0.14285714285714285,0.2,0.8,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,0.02857142857142857
margin_regime,round11_feature_cache_seed315,2.0,baseline_error_near_tie,71,0.07042253521126761,0.2,0.8,0.0,0.014084507042253521,0.0,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,0.014084507042253521
margin_regime,round11_feature_cache_seed315,2.0,large_gap_control,951,0.07676130389064142,0.0,1.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.1,overall,4339,0.00115233924867481,0.0,1.0,0.0,0.0,0.0,0.9624337404932012,0.963355611892141,-0.007244163736491523,0.0,0.0009218713989398478
margin_regime,round11_feature_cache_seed316,0.1,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.1,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.1,hard_near_tie,657,0.0,0.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.1,stable_near_tie,626,0.0,0.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.1,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.1,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.1,large_gap_control,970,0.002061855670103093,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.002061855670103093
margin_regime,round11_feature_cache_seed316,0.25,overall,4339,0.002535146347084582,0.0,1.0,0.0,0.0,0.0,0.9624337404932012,0.963816547591611,-0.010038526631302756,0.0,0.0013828070984097719
margin_regime,round11_feature_cache_seed316,0.25,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,hard_near_tie,657,0.0,0.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,stable_near_tie,626,0.0,0.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9073482428115016,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.25,large_gap_control,970,0.004123711340206186,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.002061855670103093
margin_regime,round11_feature_cache_seed316,0.5,overall,4339,0.005070292694169164,0.045454545454545456,0.9545454545454546,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.964047015441346,-0.010840270672561002,0.0,0.0016132749481447338
margin_regime,round11_feature_cache_seed316,0.5,stable_positive_v2,3,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.3333333333333333
margin_regime,round11_feature_cache_seed316,0.5,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.5,hard_near_tie,657,0.0045662100456621,0.3333333333333333,0.6666666666666666,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0015220700152207
margin_regime,round11_feature_cache_seed316,0.5,stable_near_tie,626,0.004792332268370607,0.3333333333333333,0.6666666666666666,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0,0.001597444089456869
margin_regime,round11_feature_cache_seed316,0.5,high_headroom_near_tie,35,0.08571428571428572,0.3333333333333333,0.6666666666666666,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.02857142857142857
margin_regime,round11_feature_cache_seed316,0.5,baseline_error_near_tie,73,0.0410958904109589,0.3333333333333333,0.6666666666666666,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0136986301369863
margin_regime,round11_feature_cache_seed316,0.5,large_gap_control,970,0.010309278350515464,0.0,1.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.002061855670103093
margin_regime,round11_feature_cache_seed316,0.75,overall,4339,0.0076054390412537455,0.030303030303030304,0.9696969696969697,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.964047015441346,-0.010840270672561002,0.0,0.0016132749481447338
margin_regime,round11_feature_cache_seed316,0.75,stable_positive_v2,3,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.3333333333333333
margin_regime,round11_feature_cache_seed316,0.75,stable_positive_v2_committee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
margin_regime,round11_feature_cache_seed316,0.75,hard_near_tie,657,0.0076103500761035,0.2,0.8,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0015220700152207
