variant,split,budget_pct,slice,decisions,coverage,defer_precision,false_positive_rate,harmful_selection_rate,target_match_rate,base_target_match_rate,compute_target_match_rate,mean_delta_regret,mean_delta_miss,selected_count
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.0,stable_positive_v2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.0,hard_near_tie,832,0.03485576923076923,0.0,1.0,0.0,0.9158653846153846,0.9158653846153846,0.8930288461538461,0.0,0.0,29
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.0,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.0,large_gap_control,951,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.5,overall,4344,0.015193370165745856,0.0,1.0,0.0,0.9677716390423573,0.9677716390423573,0.9525782688766115,0.0,0.0,66
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.5,stable_positive_v2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.5,hard_near_tie,832,0.055288461538461536,0.0,1.0,0.0,0.9158653846153846,0.9158653846153846,0.8930288461538461,0.0,0.0,46
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.5,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.5,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,1.5,large_gap_control,951,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,2.0,overall,4344,0.020027624309392266,0.011494252873563218,0.9885057471264368,0.0,0.9680018416206262,0.9677716390423573,0.9525782688766115,-0.0016298838522333246,-0.00023020257826887662,87
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,2.0,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,2.0,hard_near_tie,832,0.06850961538461539,0.017543859649122806,0.9824561403508771,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077,57
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,2.0,high_headroom_near_tie,35,0.02857142857142857,1.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,2.0,baseline_error_near_tie,71,0.014084507042253521,1.0,0.0,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed315,2.0,large_gap_control,951,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.1,overall,4339,0.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.1,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.1,hard_near_tie,657,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.1,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.1,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.1,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.25,overall,4339,0.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.25,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.25,hard_near_tie,657,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.25,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.25,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.25,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.5,overall,4339,0.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.5,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.5,hard_near_tie,657,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.5,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.5,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.5,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.75,overall,4339,0.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.75,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.75,hard_near_tie,657,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.75,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.75,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,0.75,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.0,overall,4339,0.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.0,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.0,hard_near_tie,657,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.0,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.0,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.5,overall,4339,0.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.5,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.5,hard_near_tie,657,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.5,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.5,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,1.5,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,2.0,overall,4339,0.0,0.0,0.0,0.0,0.9624337404932012,0.9624337404932012,0.9668126296381655,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,2.0,stable_positive_v2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,2.0,hard_near_tie,657,0.0,0.0,0.0,0.0,0.8919330289193302,0.8919330289193302,0.893455098934551,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,2.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,2.0,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix,round11_feature_cache_seed316,2.0,large_gap_control,970,0.0,0.0,0.0,0.0,0.9979381443298969,0.9979381443298969,0.9989690721649485,0.0,0.0,0
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.1,overall,4344,0.0011510128913443832,0.2,0.8,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324,5
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.1,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.1,hard_near_tie,832,0.002403846153846154,0.5,0.5,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.1,high_headroom_near_tie,35,0.05714285714285714,0.5,0.5,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.1,baseline_error_near_tie,71,0.028169014084507043,0.5,0.5,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.1,large_gap_control,951,0.0010515247108307045,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.25,overall,4344,0.0025322283609576428,0.09090909090909091,0.9090909090909091,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324,11
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.25,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.25,hard_near_tie,832,0.002403846153846154,0.5,0.5,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.25,high_headroom_near_tie,35,0.05714285714285714,0.5,0.5,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.25,baseline_error_near_tie,71,0.028169014084507043,0.5,0.5,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.25,large_gap_control,951,0.002103049421661409,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.5,overall,4344,0.0050644567219152855,0.045454545454545456,0.9545454545454546,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324,22
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.5,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.5,hard_near_tie,832,0.007211538461538462,0.16666666666666666,0.8333333333333334,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077,6
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.5,high_headroom_near_tie,35,0.17142857142857143,0.16666666666666666,0.8333333333333334,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,6
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.5,baseline_error_near_tie,71,0.08450704225352113,0.16666666666666666,0.8333333333333334,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,6
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.5,large_gap_control,951,0.002103049421661409,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.75,overall,4344,0.007596685082872928,0.030303030303030304,0.9696969696969697,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324,33
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.75,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.75,hard_near_tie,832,0.014423076923076924,0.08333333333333333,0.9166666666666666,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077,12
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.75,high_headroom_near_tie,35,0.34285714285714286,0.08333333333333333,0.9166666666666666,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,12
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.75,baseline_error_near_tie,71,0.16901408450704225,0.08333333333333333,0.9166666666666666,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,12
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,0.75,large_gap_control,951,0.002103049421661409,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.0,overall,4344,0.010128913443830571,0.022727272727272728,0.9772727272727273,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324,44
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.0,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.0,hard_near_tie,832,0.021634615384615384,0.05555555555555555,0.9444444444444444,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077,18
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.0,high_headroom_near_tie,35,0.5142857142857142,0.05555555555555555,0.9444444444444444,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,18
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.0,baseline_error_near_tie,71,0.2535211267605634,0.05555555555555555,0.9444444444444444,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,18
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.0,large_gap_control,951,0.002103049421661409,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0,2
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.5,overall,4344,0.015193370165745856,0.015151515151515152,0.9848484848484849,0.0,0.9682320441988951,0.9677716390423573,0.9525782688766115,-0.0041297294377841565,-0.00046040515653775324,66
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.5,stable_positive_v2,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-7.0802154541015625,-1.0,1
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.5,hard_near_tie,832,0.039663461538461536,0.030303030303030304,0.9696969696969697,0.0,0.9170673076923077,0.9158653846153846,0.8930288461538461,-0.00850987434387207,-0.001201923076923077,33
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.5,high_headroom_near_tie,35,0.9142857142857143,0.03125,0.96875,0.0,0.02857142857142857,0.0,0.02857142857142857,-0.2022918701171875,-0.02857142857142857,32
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.5,baseline_error_near_tie,71,0.4647887323943662,0.030303030303030304,0.9696969696969697,0.0,0.028169014084507043,0.014084507042253521,0.028169014084507043,-0.09972134442396567,-0.014084507042253521,33
prototype_branchwise_margin_max_negative_cleanup_support_agree_mix_hybrid,round11_feature_cache_seed315,1.5,large_gap_control,951,0.002103049421661409,0.0,1.0,0.0,0.9978969505783386,0.9978969505783386,0.9936908517350158,0.0,0.0,2
