suite,policy,slice,decisions,disagreement,correction_rate,new_error_rate,target_match,average_selected_step
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,margin_gate_050,overall,1890,0.28465608465608466,0.025396825396825397,0.25925925925925924,0.7232804232804233,3.967195767195767
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,margin_gate_050,hard_near_tie,321,0.2118380062305296,0.08099688473520249,0.1308411214953271,0.8130841121495327,3.9034267912772584
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,margin_gate_050,baseline_error_near_tie,44,0.5909090909090909,0.5909090909090909,0.0,0.5909090909090909,4.863636363636363
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,margin_gate_050,large_gap_control,448,0.40401785714285715,0.0,0.40401785714285715,0.5959821428571429,3.8973214285714284
