variant,scope,split,budget_pct,slice,decisions,coverage,flip_precision,false_flip_rate,correction_rate,new_error_rate,base_target_match,policy_target_match,mean_delta_regret,mean_delta_miss,selected_disagreement
candidate_conditioned,broad,round11_feature_cache_seed315,0.5,large_gap_control,951,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,-4.856496090894481e-17,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,1.0,overall,4344,0.0,0.0,0.0,0.0,0.0,0.9677716390423573,0.9675414364640884,0.001802172669609081,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,1.0,stable_positive_pack,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,1.0,hard_near_tie,832,0.0,0.0,0.0,0.0,0.0,0.9158653846153846,0.9158653846153846,-2.4380370852514423e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,1.0,stable_near_tie,810,0.0,0.0,0.0,0.0,0.0,0.9246913580246914,0.9246913580246914,-2.378070305832897e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,1.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.743037625879099e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,1.0,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,-2.737442510541429e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,1.0,large_gap_control,951,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,-4.856496090894481e-17,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,2.0,overall,4344,0.0,0.0,0.0,0.0,0.0,0.9677716390423573,0.9675414364640884,0.001802172669609081,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,2.0,stable_positive_pack,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,2.0,hard_near_tie,832,0.0,0.0,0.0,0.0,0.0,0.9158653846153846,0.9158653846153846,-2.4380370852514423e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,2.0,stable_near_tie,810,0.0,0.0,0.0,0.0,0.0,0.9246913580246914,0.9246913580246914,-2.378070305832897e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,2.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.743037625879099e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,2.0,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,-2.737442510541429e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,2.0,large_gap_control,951,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,-4.856496090894481e-17,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,5.0,overall,4344,0.0,0.0,0.0,0.0,0.0,0.9677716390423573,0.9675414364640884,0.001802172669609081,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,5.0,stable_positive_pack,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,5.0,hard_near_tie,832,0.0,0.0,0.0,0.0,0.0,0.9158653846153846,0.9158653846153846,-2.4380370852514423e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,5.0,stable_near_tie,810,0.0,0.0,0.0,0.0,0.0,0.9246913580246914,0.9246913580246914,-2.378070305832897e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,5.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.743037625879099e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,5.0,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,-2.737442510541429e-16,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed315,5.0,large_gap_control,951,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,-4.856496090894481e-17,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.25,overall,4339,0.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9645079511408159,-0.009345627402512062,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.25,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.25,hard_near_tie,657,0.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8904109589041096,0.008223018326897098,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.25,stable_near_tie,626,0.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9057507987220448,0.00863022849963481,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.25,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.25,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0547945205479452,-0.05848908097776648,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.25,large_gap_control,970,0.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736673,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.5,overall,4339,0.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9645079511408159,-0.009345627402512062,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.5,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.5,hard_near_tie,657,0.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8904109589041096,0.008223018326897098,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.5,stable_near_tie,626,0.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9057507987220448,0.00863022849963481,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.5,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.5,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0547945205479452,-0.05848908097776648,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,0.5,large_gap_control,970,0.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736673,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,1.0,overall,4339,0.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9645079511408159,-0.009345627402512062,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,1.0,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,1.0,hard_near_tie,657,0.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8904109589041096,0.008223018326897098,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,1.0,stable_near_tie,626,0.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9057507987220448,0.00863022849963481,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,1.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,1.0,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0547945205479452,-0.05848908097776648,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,1.0,large_gap_control,970,0.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736673,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,2.0,overall,4339,0.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9645079511408159,-0.009345627402512062,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,2.0,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,2.0,hard_near_tie,657,0.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8904109589041096,0.008223018326897098,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,2.0,stable_near_tie,626,0.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9057507987220448,0.00863022849963481,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,2.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,2.0,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0547945205479452,-0.05848908097776648,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,2.0,large_gap_control,970,0.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736673,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,5.0,overall,4339,0.0,0.0,0.0,0.0,0.0,0.9624337404932012,0.9645079511408159,-0.009345627402512062,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,5.0,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,5.0,hard_near_tie,657,0.0,0.0,0.0,0.0,0.0,0.8919330289193302,0.8904109589041096,0.008223018326897098,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,5.0,stable_near_tie,626,0.0,0.0,0.0,0.0,0.0,0.9073482428115016,0.9057507987220448,0.00863022849963481,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,5.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,5.0,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0547945205479452,-0.05848908097776648,0.0,0.0
candidate_conditioned,broad,round11_feature_cache_seed316,5.0,large_gap_control,970,0.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736673,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.25,overall,4344,0.0,0.0,0.0,0.0,0.0,0.9677716390423573,0.9675414364640884,0.001802172669609081,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.25,stable_positive_pack,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.25,hard_near_tie,832,0.0,0.0,0.0,0.0,0.0,0.9158653846153846,0.9158653846153846,-2.4380370852514423e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.25,stable_near_tie,810,0.0,0.0,0.0,0.0,0.0,0.9246913580246914,0.9246913580246914,-2.378070305832897e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.25,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.743037625879099e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.25,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,-2.737442510541429e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.25,large_gap_control,951,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,-4.856496090894481e-17,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.5,overall,4344,0.0,0.0,0.0,0.0,0.0,0.9677716390423573,0.9675414364640884,0.001802172669609081,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.5,stable_positive_pack,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.5,hard_near_tie,832,0.0,0.0,0.0,0.0,0.0,0.9158653846153846,0.9158653846153846,-2.4380370852514423e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.5,stable_near_tie,810,0.0,0.0,0.0,0.0,0.0,0.9246913580246914,0.9246913580246914,-2.378070305832897e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.5,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.743037625879099e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.5,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,-2.737442510541429e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,0.5,large_gap_control,951,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,-4.856496090894481e-17,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,1.0,overall,4344,0.0,0.0,0.0,0.0,0.0,0.9677716390423573,0.9675414364640884,0.001802172669609081,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,1.0,stable_positive_pack,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,1.0,hard_near_tie,832,0.0,0.0,0.0,0.0,0.0,0.9158653846153846,0.9158653846153846,-2.4380370852514423e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,1.0,stable_near_tie,810,0.0,0.0,0.0,0.0,0.0,0.9246913580246914,0.9246913580246914,-2.378070305832897e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,1.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.743037625879099e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,1.0,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,-2.737442510541429e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,1.0,large_gap_control,951,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,-4.856496090894481e-17,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,2.0,overall,4344,0.0,0.0,0.0,0.0,0.0,0.9677716390423573,0.9675414364640884,0.001802172669609081,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,2.0,stable_positive_pack,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,2.0,hard_near_tie,832,0.0,0.0,0.0,0.0,0.0,0.9158653846153846,0.9158653846153846,-2.4380370852514423e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,2.0,stable_near_tie,810,0.0,0.0,0.0,0.0,0.0,0.9246913580246914,0.9246913580246914,-2.378070305832897e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,2.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.743037625879099e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,2.0,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,-2.737442510541429e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,2.0,large_gap_control,951,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,-4.856496090894481e-17,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,5.0,overall,4344,0.0,0.0,0.0,0.0,0.0,0.9677716390423573,0.9675414364640884,0.001802172669609081,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,5.0,stable_positive_pack,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,5.0,hard_near_tie,832,0.0,0.0,0.0,0.0,0.0,0.9158653846153846,0.9158653846153846,-2.4380370852514423e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,5.0,stable_near_tie,810,0.0,0.0,0.0,0.0,0.0,0.9246913580246914,0.9246913580246914,-2.378070305832897e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,5.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.743037625879099e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,5.0,baseline_error_near_tie,71,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,-2.737442510541429e-16,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed315,5.0,large_gap_control,951,0.0,0.0,0.0,0.0,0.0,0.9978969505783386,0.9978969505783386,-4.856496090894481e-17,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,0.25,overall,4339,0.002535146347084582,0.0,0.0,0.0,0.002535146347084582,0.9624337404932012,0.9619728047937313,-0.018754486335425657,0.0009218713989398478,0.002535146347084582
candidate_conditioned,narrow,round11_feature_cache_seed316,0.25,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,0.25,hard_near_tie,657,0.0076103500761035,0.0,0.0,0.0,0.0076103500761035,0.8919330289193302,0.882800608828006,-0.1134926724833079,0.0060882800608828,0.0076103500761035
candidate_conditioned,narrow,round11_feature_cache_seed316,0.25,stable_near_tie,626,0.007987220447284345,0.0,0.0,0.0,0.007987220447284345,0.9073482428115016,0.8977635782747604,-0.11911291664781673,0.006389776357827476,0.007987220447284345
candidate_conditioned,narrow,round11_feature_cache_seed316,0.25,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,0.25,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0547945205479452,-0.05848908097776648,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,0.25,large_gap_control,970,0.002061855670103093,0.0,0.0,0.0,0.002061855670103093,0.9979381443298969,0.9979381443298969,0.0008122807925509389,0.0,0.002061855670103093
candidate_conditioned,narrow,round11_feature_cache_seed316,0.5,overall,4339,0.005070292694169164,0.0,0.0,0.0,0.005070292694169164,0.9624337404932012,0.9594376584466467,-0.03400888221003989,0.00230467849734962,0.005070292694169164
candidate_conditioned,narrow,round11_feature_cache_seed316,0.5,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,0.5,hard_near_tie,657,0.015220700152207,0.0,0.0,0.0,0.015220700152207,0.8919330289193302,0.8751902587519026,-0.2927090980146575,0.0121765601217656,0.015220700152207
candidate_conditioned,narrow,round11_feature_cache_seed316,0.5,stable_near_tie,626,0.01597444089456869,0.0,0.0,0.0,0.01597444089456869,0.9073482428115016,0.889776357827476,-0.3072042769898242,0.012779552715654952,0.01597444089456869
candidate_conditioned,narrow,round11_feature_cache_seed316,0.5,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,0.5,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0547945205479452,-0.05848908097776648,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,0.5,large_gap_control,970,0.004123711340206186,0.0,0.0,0.0,0.004123711340206186,0.9979381443298969,0.9958762886597938,0.018186325387856396,0.0,0.004123711340206186
candidate_conditioned,narrow,round11_feature_cache_seed316,1.0,overall,4339,0.010140585388338327,0.0,0.0,0.0,0.010140585388338327,0.9624337404932012,0.9543673657524775,-0.10926027489192043,0.005992164093109011,0.010140585388338327
candidate_conditioned,narrow,round11_feature_cache_seed316,1.0,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,1.0,hard_near_tie,657,0.0289193302891933,0.0,0.0,0.0,0.0289193302891933,0.8919330289193302,0.8614916286149162,-0.6498034083861377,0.0258751902587519,0.0289193302891933
candidate_conditioned,narrow,round11_feature_cache_seed316,1.0,stable_near_tie,626,0.03035143769968051,0.0,0.0,0.0,0.03035143769968051,0.9073482428115016,0.8753993610223643,-0.6819821714212341,0.027156549520766772,0.03035143769968051
candidate_conditioned,narrow,round11_feature_cache_seed316,1.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,1.0,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0547945205479452,-0.05848908097776648,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,1.0,large_gap_control,970,0.006185567010309278,0.0,0.0,0.0,0.006185567010309278,0.9979381443298969,0.9938144329896907,0.041246854644460776,0.0010309278350515464,0.006185567010309278
candidate_conditioned,narrow,round11_feature_cache_seed316,2.0,overall,4339,0.02005070292694169,0.0,0.0,0.0,0.02005070292694169,0.9624337404932012,0.9444572482138741,-0.15235608281779334,0.01267573173542291,0.02005070292694169
candidate_conditioned,narrow,round11_feature_cache_seed316,2.0,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,2.0,hard_near_tie,657,0.0517503805175038,0.0,0.0,0.0,0.0517503805175038,0.8919330289193302,0.8386605783866058,-1.1435507015187627,0.0487062404870624,0.0517503805175038
candidate_conditioned,narrow,round11_feature_cache_seed316,2.0,stable_near_tie,626,0.054313099041533544,0.0,0.0,0.0,0.054313099041533544,0.9073482428115016,0.8514376996805112,-1.2001802091019602,0.051118210862619806,0.054313099041533544
candidate_conditioned,narrow,round11_feature_cache_seed316,2.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,2.0,baseline_error_near_tie,73,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0547945205479452,-0.05848908097776648,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,2.0,large_gap_control,970,0.012371134020618556,0.0,0.0,0.0,0.012371134020618556,0.9979381443298969,0.9876288659793815,0.09378169590664893,0.002061855670103093,0.012371134020618556
candidate_conditioned,narrow,round11_feature_cache_seed316,5.0,overall,4339,0.05001152339248675,0.0,0.0,0.00023046784973496196,0.049781055542751786,0.9624337404932012,0.914957363447799,-0.3150017977475187,0.03387877391103941,0.05001152339248675
candidate_conditioned,narrow,round11_feature_cache_seed316,5.0,stable_positive_pack,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.4232343037923183,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,5.0,hard_near_tie,657,0.1202435312024353,0.0,0.0,0.0015220700152207,0.1187214611872146,0.8919330289193302,0.7732115677321156,-2.4052015562942946,0.1156773211567732,0.1202435312024353
candidate_conditioned,narrow,round11_feature_cache_seed316,5.0,stable_near_tie,626,0.12619808306709265,0.0,0.0,0.001597444089456869,0.12460063897763578,0.9073482428115016,0.7827476038338658,-2.524308981605993,0.12140575079872204,0.12619808306709265
candidate_conditioned,narrow,round11_feature_cache_seed316,5.0,high_headroom_near_tie,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,-0.12199151175362728,0.0,0.0
candidate_conditioned,narrow,round11_feature_cache_seed316,5.0,baseline_error_near_tie,73,0.0136986301369863,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0684931506849315,-0.07143425614866492,0.0,0.0136986301369863
candidate_conditioned,narrow,round11_feature_cache_seed316,5.0,large_gap_control,970,0.027835051546391754,0.0,0.0,0.0,0.027835051546391754,0.9979381443298969,0.9721649484536082,0.21558761449204278,0.003092783505154639,0.027835051546391754
