variant,budget_pct,slice,decisions,coverage,defer_precision,false_positive_rate,harmful_selection_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,mean_delta_miss
prototype_support_weighted_hybrid,0.25,large_gap_control,1921.0,0.0015616866215512754,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0
prototype_support_weighted_hybrid,0.25,overall,8683.0,0.002533686513877692,0.04548071990200287,0.954519280097997,0.0,0.00011516756881262236,0.0,0.9651042266497755,0.9662559023379016,-0.008188766528697081,-0.00023033513762524472
prototype_support_weighted_hybrid,0.25,stable_positive_v2,4.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,-1.7700538635253906,-0.25
prototype_support_weighted_hybrid,0.25,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_hybrid,0.5,baseline_error_near_tie,144.0,0.020833333333333332,0.2465277777777778,0.7534722222222222,0.0,0.006944444444444444,0.0,0.020833333333333332,0.027777777777777776,-0.049168162875705294,-0.006944444444444444
prototype_support_weighted_hybrid,0.5,hard_near_tie,1489.0,0.006715916722632639,0.06208491903589284,0.9379150809641073,0.0,0.000671591672263264,0.0,0.9053055742108798,0.905977165883143,-0.004755013736804273,-0.000671591672263264
prototype_support_weighted_hybrid,0.5,high_headroom_near_tie,70.0,0.04285714285714286,0.25,0.75,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,-0.10114593505859375,-0.014285714285714285
prototype_support_weighted_hybrid,0.5,large_gap_control,1921.0,0.0015616866215512754,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0
prototype_support_weighted_hybrid,0.5,overall,8683.0,0.005067373027755384,0.022740359951001436,0.9772596400489987,0.0,0.00011516756881262236,0.0,0.9651042266497755,0.96706207531959,-0.01155584885147905,-0.00023033513762524472
prototype_support_weighted_hybrid,0.5,stable_positive_v2,4.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,-1.7700538635253906,-0.25
prototype_support_weighted_hybrid,0.5,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_hybrid,0.75,baseline_error_near_tie,144.0,0.05555555555555555,0.16435185185185183,0.8356481481481481,0.0,0.006944444444444444,0.0,0.020833333333333332,0.027777777777777776,-0.049168162875705294,-0.006944444444444444
prototype_support_weighted_hybrid,0.75,hard_near_tie,1489.0,0.01544660846205507,0.03492276695768973,0.9650772330423103,0.0,0.000671591672263264,0.0,0.9053055742108798,0.905977165883143,-0.004755013736804273,-0.000671591672263264
prototype_support_weighted_hybrid,0.75,high_headroom_near_tie,70.0,0.11428571428571428,0.16666666666666666,0.8333333333333333,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,-0.10114593505859375,-0.014285714285714285
prototype_support_weighted_hybrid,0.75,large_gap_control,1921.0,0.0015616866215512754,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0
prototype_support_weighted_hybrid,0.75,overall,8683.0,0.007601059541633076,0.015160239967334288,0.9848397600326657,0.0,0.00011516756881262236,0.0,0.9651042266497755,0.9674075780260278,-0.01302562978538681,-0.00023033513762524472
prototype_support_weighted_hybrid,0.75,stable_positive_v2,4.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,-1.7700538635253906,-0.25
prototype_support_weighted_hybrid,0.75,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_hybrid,1.0,baseline_error_near_tie,144.0,0.06944444444444445,0.23677248677248677,0.7632275132275131,0.0,0.013888888888888888,0.0,0.020833333333333332,0.034722222222222224,-0.07332626978556316,-0.006944444444444444
prototype_support_weighted_hybrid,1.0,hard_near_tie,1489.0,0.021490933512424447,0.06334985575733516,0.9366501442426648,0.0,0.001343183344526528,0.0,0.9053055742108798,0.9066487575554063,-0.007091324949040359,-0.000671591672263264
prototype_support_weighted_hybrid,1.0,high_headroom_near_tie,70.0,0.14285714285714285,0.23809523809523805,0.7619047619047619,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,-0.014285714285714285
prototype_support_weighted_hybrid,1.0,large_gap_control,1921.0,0.0015616866215512754,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0
prototype_support_weighted_hybrid,1.0,overall,8683.0,0.010134746055510768,0.022727272727272728,0.9772727272727274,0.0,0.00023033513762524472,0.0,0.9651042266497755,0.9676379131636531,-0.013775759930573863,-0.00023033513762524472
prototype_support_weighted_hybrid,1.0,stable_positive_v2,4.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,-2.6397457122802734,-0.25
prototype_support_weighted_hybrid,1.0,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_hybrid,1.5,baseline_error_near_tie,144.0,0.09027777777777778,0.2150462962962963,0.7849537037037037,0.0,0.013888888888888888,0.0,0.020833333333333332,0.034722222222222224,-0.07332626978556316,-0.006944444444444444
prototype_support_weighted_hybrid,1.5,hard_near_tie,1489.0,0.03223640026863667,0.04170619818705783,0.9582938018129421,0.0,0.001343183344526528,0.0,0.9053055742108798,0.9066487575554063,-0.007091324949040359,-0.000671591672263264
prototype_support_weighted_hybrid,1.5,high_headroom_near_tie,70.0,0.18571428571428572,0.21666666666666665,0.7833333333333332,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,-0.014285714285714285
prototype_support_weighted_hybrid,1.5,large_gap_control,1921.0,0.0015616866215512754,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0
prototype_support_weighted_hybrid,1.5,overall,8683.0,0.015202119083266153,0.015151515151515152,0.9848484848484849,0.0,0.00023033513762524472,0.0,0.9651042266497755,0.9677530807324657,-0.014168002892924416,-0.00023033513762524472
prototype_support_weighted_hybrid,1.5,stable_positive_v2,4.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,-2.6397457122802734,-0.25
prototype_support_weighted_hybrid,1.5,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_hybrid,2.0,baseline_error_near_tie,144.0,0.1111111111111111,0.20334757834757833,0.7966524216524217,0.0,0.013888888888888888,0.0,0.020833333333333332,0.034722222222222224,-0.07332626978556316,-0.006944444444444444
prototype_support_weighted_hybrid,2.0,hard_near_tie,1489.0,0.04768300873069174,0.028115905529438098,0.9718840944705618,0.0,0.001343183344526528,0.0,0.9053055742108798,0.9066487575554063,-0.007091324949040359,-0.000671591672263264
prototype_support_weighted_hybrid,2.0,high_headroom_near_tie,70.0,0.22857142857142856,0.20512820512820512,0.7948717948717948,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,-0.014285714285714285
prototype_support_weighted_hybrid,2.0,large_gap_control,1921.0,0.002082248828735034,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0
prototype_support_weighted_hybrid,2.0,overall,8683.0,0.020039156973396293,0.011494252873563218,0.9885057471264368,0.0,0.00023033513762524472,0.0,0.9651042266497755,0.9677530807324657,-0.014168002892924416,-0.00023033513762524472
prototype_support_weighted_hybrid,2.0,stable_positive_v2,4.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,-2.6397457122802734,-0.25
prototype_support_weighted_hybrid,2.0,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.1,baseline_error_near_tie,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_support_weighted_memory,0.1,hard_near_tie,1489.0,0.001343183344526528,0.0,0.4412357286769644,0.2206178643384822,0.0,0.000671591672263264,0.9053055742108798,0.9046339825386165,0.0008893663087413165,0.0
prototype_support_weighted_memory,0.1,high_headroom_near_tie,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.1,large_gap_control,1921.0,0.0026028110359187923,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9984383133784487,-0.0035865849222384786,0.0
prototype_support_weighted_memory,0.1,overall,8683.0,0.0011516756881262238,0.0,1.0,0.0999424162155937,0.0,0.00011516756881262236,0.9651042266497755,0.9651042266497755,-0.000640972383036312,0.0
prototype_support_weighted_memory,0.1,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.1,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.25,baseline_error_near_tie,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_support_weighted_memory,0.25,hard_near_tie,1489.0,0.0020147750167897917,0.0,1.0,0.2206178643384822,0.0,0.000671591672263264,0.9053055742108798,0.9046339825386165,0.0008893663087413165,0.0
prototype_support_weighted_memory,0.25,high_headroom_near_tie,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.25,large_gap_control,1921.0,0.0031233732431025507,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9984383133784487,-0.0035865849222384786,0.0
prototype_support_weighted_memory,0.25,overall,8683.0,0.002533686513877692,0.0,1.0,0.04542837100708804,0.0,0.00011516756881262236,0.9651042266497755,0.9651042266497755,-0.000640972383036312,0.0
prototype_support_weighted_memory,0.25,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.25,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.5,baseline_error_near_tie,144.0,0.006944444444444444,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_support_weighted_memory,0.5,hard_near_tie,1489.0,0.002686366689053056,0.0,1.0,0.2206178643384822,0.0,0.000671591672263264,0.9053055742108798,0.9046339825386165,0.0008893663087413165,0.0
prototype_support_weighted_memory,0.5,high_headroom_near_tie,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.5,large_gap_control,1921.0,0.0052056220718375845,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9984383133784487,-0.0035865849222384786,0.0
prototype_support_weighted_memory,0.5,overall,8683.0,0.005067373027755384,0.0,1.0,0.02271418550354402,0.0,0.00011516756881262236,0.9651042266497755,0.9654497293562133,-0.0018818176631538684,0.0
prototype_support_weighted_memory,0.5,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.5,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.75,baseline_error_near_tie,144.0,0.013888888888888888,0.0,1.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_support_weighted_memory,0.75,hard_near_tie,1489.0,0.005372733378106112,0.0,1.0,0.0735392881128274,0.0,0.000671591672263264,0.9053055742108798,0.9046339825386165,0.0008893663087413165,0.0
prototype_support_weighted_memory,0.75,high_headroom_near_tie,70.0,0.014285714285714285,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.75,large_gap_control,1921.0,0.007808433107756377,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9984383133784487,-0.0035865849222384786,0.0
prototype_support_weighted_memory,0.75,overall,8683.0,0.007601059541633076,0.0,1.0,0.015142790335696016,0.0,0.00011516756881262236,0.9651042266497755,0.9654497293562133,-0.0018818176631538684,0.0
prototype_support_weighted_memory,0.75,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,0.75,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,1.0,baseline_error_near_tie,144.0,0.020833333333333332,0.0,1.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_support_weighted_memory,1.0,hard_near_tie,1489.0,0.008059100067159167,0.0,1.0,0.09805238415043653,0.0,0.001343183344526528,0.9053055742108798,0.9039623908663532,0.001166481392106568,0.0
prototype_support_weighted_memory,1.0,high_headroom_near_tie,70.0,0.014285714285714285,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,1.0,large_gap_control,1921.0,0.011972930765226444,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9984383133784487,-0.0035865849222384786,0.0
prototype_support_weighted_memory,1.0,overall,8683.0,0.010134746055510768,0.0,1.0,0.02271418550354402,0.0,0.00023033513762524472,0.9651042266497755,0.9653345617874006,-0.001834296718879901,0.0
prototype_support_weighted_memory,1.0,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,1.0,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,1.5,baseline_error_near_tie,144.0,0.04861111111111111,0.0,1.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_support_weighted_memory,1.5,hard_near_tie,1489.0,0.013431833445265278,0.0,1.0,0.051910085726701694,0.0,0.001343183344526528,0.9053055742108798,0.9039623908663532,0.001166481392106568,0.0
prototype_support_weighted_memory,1.5,high_headroom_near_tie,70.0,0.02857142857142857,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,1.5,large_gap_control,1921.0,0.015096304008328995,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9984383133784487,-0.0035865849222384786,0.0
prototype_support_weighted_memory,1.5,overall,8683.0,0.015202119083266153,0.0,1.0,0.02271418550354402,0.0,0.0003455027064378671,0.9651042266497755,0.965219394218588,-0.0017636029055546083,0.0
prototype_support_weighted_memory,1.5,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,1.5,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,2.0,baseline_error_near_tie,144.0,0.06944444444444445,0.0,1.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_support_weighted_memory,2.0,hard_near_tie,1489.0,0.018132975151108125,0.0,1.0,0.03836832423277951,0.0,0.001343183344526528,0.9053055742108798,0.9039623908663532,0.001166481392106568,0.0
prototype_support_weighted_memory,2.0,high_headroom_near_tie,70.0,0.04285714285714286,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,2.0,large_gap_control,1921.0,0.017699115044247787,0.0,1.0,0.0,0.0,0.0,0.9979177511712649,0.9984383133784487,-0.0035865849222384786,0.0
prototype_support_weighted_memory,2.0,overall,8683.0,0.020039156973396293,0.0,1.0,0.02297526809553878,0.0,0.0003455027064378671,0.9651042266497755,0.9654497293562133,-0.0023523177142847824,0.0
prototype_support_weighted_memory,2.0,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_support_weighted_memory,2.0,stable_positive_v2_committee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
