family,variant,budget_pct,slice,split_count,decisions,selected_count,stable_positive_total,stable_positive_selected,coverage,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,selected_mean_delta_regret,selected_p95_delta_regret,mean_delta_miss,selected_mean_delta_miss,selected_disagreement,score_mean,score_p95,label
round13_shortlist,prototype_memory_agree_blend_hybrid,0.25,high_headroom_near_tie,2,70,7,4,0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8270300642000001,-0.23453186000000037,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.25,large_gap_control,2,1921,2,0,0,0.0010412262729411256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9979175474541178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269034338075564,-0.40310429500000033,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.25,overall,2,8683,22,4,0,0.0025336873540211125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9651026897677792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7861449068605495,-0.3704152450000009,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.25,stable_near_tie,2,1436,7,4,0,0.004320987654320987,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588326227776934,-2.7406767175000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.25,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8988988166666667,-1.42401113,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.25,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851386925,-1.4998642275,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.5,baseline_error_near_tie,2,144,8,4,0,0.056338028169014086,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.020740883658113062,0.020740883658113062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.039813931946942,-0.5105985900000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.5,hard_near_tie,2,1489,8,4,0,0.004807692307692308,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9038992067673575,0.9038992067673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.587396020482524,-2.801126465000001,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.5,high_headroom_near_tie,2,70,8,4,0,0.11428571428571428,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8270300642000001,-0.23453186000000037,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.5,large_gap_control,2,1921,2,0,0,0.0010412262729411256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9979175474541178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269034338075564,-0.40310429500000033,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.5,overall,2,8683,35,4,0,0.0040314631058322795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9651026897677792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7861449068605495,-0.3704152450000009,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.5,stable_near_tie,2,1436,8,4,0,0.0049382716049382715,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588326227776934,-2.7406767175000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.5,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8988988166666667,-1.42401113,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851386925,-1.4998642275,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.75,baseline_error_near_tie,2,144,8,4,0,0.056338028169014086,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.020740883658113062,0.020740883658113062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.039813931946942,-0.5105985900000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.75,hard_near_tie,2,1489,8,4,0,0.004807692307692308,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9038992067673575,0.9038992067673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.587396020482524,-2.801126465000001,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.75,high_headroom_near_tie,2,70,8,4,0,0.11428571428571428,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8270300642000001,-0.23453186000000037,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.75,large_gap_control,2,1921,4,0,0,0.0020721541079926718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9979175474541178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269034338075564,-0.40310429500000033,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.75,overall,2,8683,46,4,0,0.00529903627937457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9651026897677792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7861449068605495,-0.3704152450000009,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.75,stable_near_tie,2,1436,8,4,0,0.0049382716049382715,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588326227776934,-2.7406767175000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.75,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8988988166666667,-1.42401113,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,0.75,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851386925,-1.4998642275,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.0,baseline_error_near_tie,2,144,8,4,0,0.056338028169014086,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.020740883658113062,0.020740883658113062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.039813931946942,-0.5105985900000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.0,hard_near_tie,2,1489,8,4,0,0.004807692307692308,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9038992067673575,0.9038992067673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.587396020482524,-2.801126465000001,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.0,high_headroom_near_tie,2,70,8,4,0,0.11428571428571428,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8270300642000001,-0.23453186000000037,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.0,large_gap_control,2,1921,5,0,0,0.002587618025518445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9979175474541178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269034338075564,-0.40310429500000033,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.0,overall,2,8683,57,4,0,0.006566609452916861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9651026897677792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7861449068605495,-0.3704152450000009,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.0,stable_near_tie,2,1436,8,4,0,0.0049382716049382715,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588326227776934,-2.7406767175000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.0,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8988988166666667,-1.42401113,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.0,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851386925,-1.4998642275,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,baseline_error_near_tie,2,144,8,4,0,0.056338028169014086,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.020740883658113062,0.020740883658113062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.039813931946942,-0.5105985900000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,hard_near_tie,2,1489,8,4,0,0.004807692307692308,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9038992067673575,0.9038992067673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.587396020482524,-2.801126465000001,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,high_headroom_near_tie,2,70,8,4,0,0.11428571428571428,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8270300642000001,-0.23453186000000037,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,large_gap_control,2,1921,7,0,0,0.003618545860569991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9979175474541178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269034338075564,-0.40310429500000033,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,overall,2,8683,68,4,0,0.007834182626459152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9651026897677792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7861449068605495,-0.3704152450000009,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,stable_near_tie,2,1436,8,4,0,0.0049382716049382715,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588326227776934,-2.7406767175000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8988988166666667,-1.42401113,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.25,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851386925,-1.4998642275,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,baseline_error_near_tie,2,144,8,4,0,0.056338028169014086,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.020740883658113062,0.020740883658113062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.039813931946942,-0.5105985900000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,hard_near_tie,2,1489,8,4,0,0.004807692307692308,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9038992067673575,0.9038992067673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.587396020482524,-2.801126465000001,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,high_headroom_near_tie,2,70,8,4,0,0.11428571428571428,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8270300642000001,-0.23453186000000037,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,large_gap_control,2,1921,12,0,0,0.006195865448198857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9979175474541178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269034338075564,-0.40310429500000033,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,overall,2,8683,79,4,0,0.009101755800001443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9651026897677792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7861449068605495,-0.3704152450000009,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,stable_near_tie,2,1436,8,4,0,0.0049382716049382715,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588326227776934,-2.7406767175000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8988988166666667,-1.42401113,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,1.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851386925,-1.4998642275,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,baseline_error_near_tie,2,144,8,4,0,0.056338028169014086,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.020740883658113062,0.020740883658113062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.039813931946942,-0.5105985900000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,hard_near_tie,2,1489,8,4,0,0.004807692307692308,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9038992067673575,0.9038992067673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.587396020482524,-2.801126465000001,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,high_headroom_near_tie,2,70,8,4,0,0.11428571428571428,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8270300642000001,-0.23453186000000037,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,large_gap_control,2,1921,13,0,0,0.0067113293657246305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9979175474541178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269034338075564,-0.40310429500000033,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,overall,2,8683,100,4,0,0.011521668222218543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9651026897677792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7861449068605495,-0.3704152450000009,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,stable_near_tie,2,1436,8,4,0,0.0049382716049382715,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588326227776934,-2.7406767175000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8988988166666667,-1.42401113,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851386925,-1.4998642275,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,baseline_error_near_tie,2,144,8,4,0,0.056338028169014086,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.020740883658113062,0.020740883658113062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.039813931946942,-0.5105985900000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,hard_near_tie,2,1489,8,4,0,0.004807692307692308,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9038992067673575,0.9038992067673575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.587396020482524,-2.801126465000001,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,high_headroom_near_tie,2,70,8,4,0,0.11428571428571428,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8270300642000001,-0.23453186000000037,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,large_gap_control,2,1921,14,0,0,0.007226793283250404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9979175474541178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.269034338075564,-0.40310429500000033,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,overall,2,8683,122,4,0,0.014056814569303125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9651026897677792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7861449068605495,-0.3704152450000009,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,stable_near_tie,2,1436,8,4,0,0.0049382716049382715,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588326227776934,-2.7406767175000004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8988988166666667,-1.42401113,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851386925,-1.4998642275,memory_agree_blend_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,baseline_error_near_tie,1,144,1,4,0,0.006944444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7404915936111112,3.04793201,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,hard_near_tie,1,1489,1,4,0,0.000671591672263264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.745479276505104,0.8510218279999999,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,high_headroom_near_tie,1,70,1,4,0,0.014285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21423592400000002,3.2895524,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,large_gap_control,1,1921,2,0,0,0.001041124414367517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,-6.286004066467285,-5.7425610542297365,0.0,0.0,0.001041124414367517,-2.7693716728042066,1.0013976,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,overall,1,8683,9,4,0,0.0010365081193136013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9657952320626512,-0.004839336900931823,0.0,-4.668884701199001,0.0,0.0,0.0,0.0006910054128757342,-2.8351535205086003,1.6204112499999996,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,stable_near_tie,1,1436,1,4,0,0.0006963788300835655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.797444185223259,0.8469297425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6924616,3.50879198,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33116385,2.962784615,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,baseline_error_near_tie,1,144,3,4,1,0.020833333333333332,0.25,0.3333333333333333,0.6666666666666666,0.0,0.0,0.006944444444444444,0.0,0.020833333333333332,0.027777777777777776,-0.024158106909857854,0.0,-1.159589131673177,0.0,0.0,0.0,0.006944444444444444,-0.7404915936111112,3.04793201,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,hard_near_tie,1,1489,3,4,1,0.0020147750167897917,0.25,0.3333333333333333,0.6666666666666666,0.0,0.0,0.000671591672263264,0.0,0.9053055742108798,0.905977165883143,-0.0023363112122360852,0.0,-1.159589131673177,0.0,0.0,0.0,0.000671591672263264,-3.745479276505104,0.8510218279999999,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,high_headroom_near_tie,1,70,3,4,1,0.04285714285714286,0.25,0.3333333333333333,0.6666666666666666,0.0,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,-0.049696677071707586,0.0,-1.159589131673177,0.0,0.0,0.0,0.014285714285714285,0.21423592400000002,3.2895524,sharp_negative_tail_support_agree_mix_hybrid
