seed,variant,experiment,test_next_hop_accuracy,average_regret,p95_regret,deadline_miss_rate,gpu_hours
311,Multiheavy,e3_memory_hubs_rsm_round4_multiheavy_seed311,0.9522059033898747,1.5011754035949707,5.962328910827637,0.4375,0.07058892495102352
311,TightTrain,e3_memory_hubs_rsm_round5_multiheavy_tighttrain_seed311,0.9534313924172345,1.5011754035949707,5.962328910827637,0.4375,0.08780448065863715
312,Multiheavy,e3_memory_hubs_rsm_round4_multiheavy_seed312,0.9473039367619682,1.9167025089263916,5.445607662200928,0.4375,0.06524410651789771
312,TightTrain,e3_memory_hubs_rsm_round5_multiheavy_tighttrain_seed312,0.9534313889110789,1.9167025089263916,5.445607662200928,0.4375,0.07000460101498499
313,Multiheavy,e3_memory_hubs_rsm_round4_multiheavy_seed313,0.9750000198682149,0.5548397302627563,2.903914213180542,0.375,0.08878031657801734
313,TightTrain,e3_memory_hubs_rsm_round5_multiheavy_tighttrain_seed313,0.9750000198682149,0.5548397302627563,2.903914213180542,0.375,0.07701719356907738
mean,Multiheavy,Multiheavy-mean,0.9581699533400192,1.3242392142613728,4.770616928736369,0.4166666666666667,0.07487111601564618
mean,TightTrain,TightTrain-mean,0.9606209337321762,1.3242392142613728,4.770616928736369,0.4166666666666667,0.07827542508089984
