variant,budget_pct,slice,decisions,coverage,defer_precision,false_positive_rate,harmful_selection_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,mean_delta_miss
committee_only,0.1,overall,13121,0.001066991845133755,0.2857142857142857,0.7142857142857143,0.0,0.0003048548128953586,0.0,0.9599878058074842,0.9610547976526179,-0.006910380934825822,0.0
committee_only,0.1,stable_positive_v2,46,0.08695652173913043,1.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.08695652173913043,-0.5534288572228473,0.0
committee_only,0.1,stable_positive_v2_committee,30,0.13333333333333333,1.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,-0.8485909144083659,0.0
committee_only,0.1,hard_near_tie,2173,0.0018407731247123793,1.0,0.0,0.0,0.0018407731247123793,0.0,0.888633225954901,0.8904739990796134,-0.011715475118385171,0.0
committee_only,0.1,high_headroom_near_tie,123,0.032520325203252036,1.0,0.0,0.0,0.032520325203252036,0.0,0.0,0.032520325203252036,-0.20697339375813803,0.0
committee_only,0.1,baseline_error_near_tie,244,0.01639344262295082,1.0,0.0,0.0,0.01639344262295082,0.0,0.012295081967213115,0.028688524590163935,-0.10433494849283187,0.0
committee_only,0.1,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
committee_only,0.25,overall,13121,0.0025150522063867083,0.48484848484848486,0.5151515151515151,0.0,0.0012194192515814343,0.0,0.9599878058074842,0.9625028580138709,-0.011420375753326684,0.0
committee_only,0.25,stable_positive_v2,46,0.34782608695652173,1.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.34782608695652173,-1.2604336116624915,0.0
committee_only,0.25,stable_positive_v2_committee,30,0.5333333333333333,1.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.5333333333333333,-1.9326648712158203,0.0
committee_only,0.25,hard_near_tie,2173,0.007363092498849517,1.0,0.0,0.0,0.007363092498849517,0.0,0.888633225954901,0.8959963184537506,-0.02668198165507345,0.0
committee_only,0.25,high_headroom_near_tie,123,0.13008130081300814,1.0,0.0,0.0,0.13008130081300814,0.0,0.0,0.13008130081300814,-0.47138167590629765,0.0
committee_only,0.25,baseline_error_near_tie,244,0.06557377049180328,1.0,0.0,0.0,0.06557377049180328,0.0,0.012295081967213115,0.0778688524590164,-0.23762273006751888,0.0
committee_only,0.25,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
committee_only,0.5,overall,13121,0.005030104412773417,0.45454545454545453,0.5454545454545454,0.0,0.0022864110967151896,0.0,0.9599878058074842,0.9650179102202576,-0.015883896011249038,0.0
committee_only,0.5,stable_positive_v2,46,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.6521739130434783,-1.6414398732392683,0.0
committee_only,0.5,stable_positive_v2_committee,30,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.5168744723002114,0.0
committee_only,0.5,hard_near_tie,2173,0.013805798435342844,1.0,0.0,0.0,0.013805798435342844,0.0,0.888633225954901,0.9024390243902439,-0.034747461651636606,0.0
committee_only,0.5,high_headroom_near_tie,123,0.17886178861788618,1.0,0.0,0.0,0.17886178861788618,0.0,0.0,0.17886178861788618,-0.563622366122114,0.0
committee_only,0.5,baseline_error_near_tie,244,0.12295081967213115,1.0,0.0,0.0,0.12295081967213115,0.0,0.012295081967213115,0.13524590163934427,-0.3094517793811736,0.0
committee_only,0.5,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
committee_only,0.75,overall,13121,0.0053349592256687756,0.42857142857142855,0.5714285714285714,0.0,0.0024388385031628686,0.0,0.9599878058074842,0.965322765033153,-0.016025547137775396,0.0
committee_only,0.75,stable_positive_v2,46,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.6521739130434783,-1.6414398732392683,0.0
committee_only,0.75,stable_positive_v2_committee,30,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.5168744723002114,0.0
committee_only,0.75,hard_near_tie,2173,0.014726184997699034,0.9375,0.0625,0.0,0.014726184997699034,0.0,0.888633225954901,0.9033594109526001,-0.03502734333921346,0.0
committee_only,0.75,high_headroom_near_tie,123,0.17886178861788618,1.0,0.0,0.0,0.17886178861788618,0.0,0.0,0.17886178861788618,-0.563622366122114,0.0
committee_only,0.75,baseline_error_near_tie,244,0.13114754098360656,0.9375,0.0625,0.0,0.13114754098360656,0.0,0.012295081967213115,0.14344262295081966,-0.3119443322791428,0.0
committee_only,0.75,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
committee_only,1.0,overall,13121,0.0053349592256687756,0.42857142857142855,0.5714285714285714,0.0,0.0024388385031628686,0.0,0.9599878058074842,0.965322765033153,-0.016025547137775396,0.0
committee_only,1.0,stable_positive_v2,46,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.6521739130434783,-1.6414398732392683,0.0
committee_only,1.0,stable_positive_v2_committee,30,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.5168744723002114,0.0
committee_only,1.0,hard_near_tie,2173,0.014726184997699034,0.9375,0.0625,0.0,0.014726184997699034,0.0,0.888633225954901,0.9033594109526001,-0.03502734333921346,0.0
committee_only,1.0,high_headroom_near_tie,123,0.17886178861788618,1.0,0.0,0.0,0.17886178861788618,0.0,0.0,0.17886178861788618,-0.563622366122114,0.0
committee_only,1.0,baseline_error_near_tie,244,0.13114754098360656,0.9375,0.0625,0.0,0.13114754098360656,0.0,0.012295081967213115,0.14344262295081966,-0.3119443322791428,0.0
committee_only,1.0,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
committee_only,1.5,overall,13121,0.0053349592256687756,0.42857142857142855,0.5714285714285714,0.0,0.0024388385031628686,0.0,0.9599878058074842,0.965322765033153,-0.016025547137775396,0.0
committee_only,1.5,stable_positive_v2,46,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.6521739130434783,-1.6414398732392683,0.0
committee_only,1.5,stable_positive_v2_committee,30,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.5168744723002114,0.0
committee_only,1.5,hard_near_tie,2173,0.014726184997699034,0.9375,0.0625,0.0,0.014726184997699034,0.0,0.888633225954901,0.9033594109526001,-0.03502734333921346,0.0
committee_only,1.5,high_headroom_near_tie,123,0.17886178861788618,1.0,0.0,0.0,0.17886178861788618,0.0,0.0,0.17886178861788618,-0.563622366122114,0.0
committee_only,1.5,baseline_error_near_tie,244,0.13114754098360656,0.9375,0.0625,0.0,0.13114754098360656,0.0,0.012295081967213115,0.14344262295081966,-0.3119443322791428,0.0
committee_only,1.5,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
committee_only,2.0,overall,13121,0.0053349592256687756,0.42857142857142855,0.5714285714285714,0.0,0.0024388385031628686,0.0,0.9599878058074842,0.965322765033153,-0.016025547137775396,0.0
committee_only,2.0,stable_positive_v2,46,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.6521739130434783,-1.6414398732392683,0.0
committee_only,2.0,stable_positive_v2_committee,30,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.5168744723002114,0.0
committee_only,2.0,hard_near_tie,2173,0.014726184997699034,0.9375,0.0625,0.0,0.014726184997699034,0.0,0.888633225954901,0.9033594109526001,-0.03502734333921346,0.0
committee_only,2.0,high_headroom_near_tie,123,0.17886178861788618,1.0,0.0,0.0,0.17886178861788618,0.0,0.0,0.17886178861788618,-0.563622366122114,0.0
committee_only,2.0,baseline_error_near_tie,244,0.13114754098360656,0.9375,0.0625,0.0,0.13114754098360656,0.0,0.012295081967213115,0.14344262295081966,-0.3119443322791428,0.0
committee_only,2.0,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
margin_committee,0.1,overall,13121,0.001066991845133755,0.5,0.5,0.0,0.0005334959225668775,0.0,0.9599878058074842,0.9610547976526179,-0.00627390141440241,0.0
margin_committee,0.1,stable_positive_v2,46,0.15217391304347827,1.0,0.0,0.0,0.15217391304347827,0.0,0.0,0.15217391304347827,-0.741414733555006,0.0
margin_committee,0.1,stable_positive_v2_committee,30,0.23333333333333334,1.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.23333333333333334,-1.1368359247843425,0.0
margin_committee,0.1,hard_near_tie,2173,0.0032213529682466636,1.0,0.0,0.0,0.0032213529682466636,0.0,0.888633225954901,0.8918545789231477,-0.01569492763162921,0.0
margin_committee,0.1,high_headroom_near_tie,123,0.056910569105691054,1.0,0.0,0.0,0.056910569105691054,0.0,0.0,0.056910569105691054,-0.2772770548254494,0.0
margin_committee,0.1,baseline_error_near_tie,244,0.028688524590163935,1.0,0.0,0.0,0.028688524590163935,0.0,0.012295081967213115,0.040983606557377046,-0.13977490878496013,0.0
margin_committee,0.1,large_gap_control,2936,0.0,0.0,0.0,0.0,0.0,0.0,0.9979564032697548,0.9979564032697548,0.0,0.0
margin_committee,0.25,overall,13121,0.0025150522063867083,0.48484848484848486,0.5151515151515151,0.0,0.0012194192515814343,0.0,0.9599878058074842,0.9625028580138709,-0.010740730640919287,0.0
margin_committee,0.25,stable_positive_v2,46,0.34782608695652173,1.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.34782608695652173,-1.2209551852682363,0.0
margin_committee,0.25,stable_positive_v2_committee,30,0.5333333333333333,1.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.5333333333333333,-1.8721312840779623,0.0
margin_committee,0.25,hard_near_tie,2173,0.007363092498849517,1.0,0.0,0.0,0.007363092498849517,0.0,0.888633225954901,0.8959963184537506,-0.02584626715247992,0.0
margin_committee,0.25,high_headroom_near_tie,123,0.13008130081300814,1.0,0.0,0.0,0.13008130081300814,0.0,0.0,0.13008130081300814,-0.4566173863604786,0.0
margin_committee,0.25,baseline_error_near_tie,244,0.06557377049180328,1.0,0.0,0.0,0.06557377049180328,0.0,0.012295081967213115,0.0778688524590164,-0.23018007591122486,0.0
margin_committee,0.25,large_gap_control,2936,0.0003405994550408719,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9982970027247956,-0.002346672219216661,0.0
margin_committee,0.5,overall,13121,0.005030104412773417,0.4393939393939394,0.5606060606060606,0.0,0.002362624799939029,0.0,0.9599878058074842,0.9650179102202576,-0.01543512563136336,0.0
margin_committee,0.5,stable_positive_v2,46,0.6304347826086957,1.0,0.0,0.0,0.6304347826086957,0.0,0.0,0.6304347826086957,-1.6085775416830312,0.0
margin_committee,0.5,stable_positive_v2_committee,30,0.9666666666666667,1.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.9666666666666667,-2.4664855639139813,0.0
margin_committee,0.5,hard_near_tie,2173,0.014265991716520939,0.9354838709677419,0.06451612903225806,0.0,0.014265991716520939,0.0,0.888633225954901,0.902899217671422,-0.0343316842266562,0.0
margin_committee,0.5,high_headroom_near_tie,123,0.17073170731707318,1.0,0.0,0.0,0.17073170731707318,0.0,0.0,0.17073170731707318,-0.5513323884669358,0.0
margin_committee,0.5,baseline_error_near_tie,244,0.12704918032786885,0.9354838709677419,0.06451612903225806,0.0,0.12704918032786885,0.0,0.012295081967213115,0.13934426229508196,-0.3057489746906718,0.0
margin_committee,0.5,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
margin_committee,0.75,overall,13121,0.0053349592256687756,0.42857142857142855,0.5714285714285714,0.0,0.0024388385031628686,0.0,0.9599878058074842,0.965322765033153,-0.016025547137775396,0.0
margin_committee,0.75,stable_positive_v2,46,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.6521739130434783,-1.6414398732392683,0.0
margin_committee,0.75,stable_positive_v2_committee,30,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.5168744723002114,0.0
margin_committee,0.75,hard_near_tie,2173,0.014726184997699034,0.9375,0.0625,0.0,0.014726184997699034,0.0,0.888633225954901,0.9033594109526001,-0.03502734333921346,0.0
margin_committee,0.75,high_headroom_near_tie,123,0.17886178861788618,1.0,0.0,0.0,0.17886178861788618,0.0,0.0,0.17886178861788618,-0.563622366122114,0.0
margin_committee,0.75,baseline_error_near_tie,244,0.13114754098360656,0.9375,0.0625,0.0,0.13114754098360656,0.0,0.012295081967213115,0.14344262295081966,-0.3119443322791428,0.0
margin_committee,0.75,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
margin_committee,1.0,overall,13121,0.0053349592256687756,0.42857142857142855,0.5714285714285714,0.0,0.0024388385031628686,0.0,0.9599878058074842,0.965322765033153,-0.016025547137775396,0.0
margin_committee,1.0,stable_positive_v2,46,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.6521739130434783,-1.6414398732392683,0.0
margin_committee,1.0,stable_positive_v2_committee,30,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.5168744723002114,0.0
margin_committee,1.0,hard_near_tie,2173,0.014726184997699034,0.9375,0.0625,0.0,0.014726184997699034,0.0,0.888633225954901,0.9033594109526001,-0.03502734333921346,0.0
margin_committee,1.0,high_headroom_near_tie,123,0.17886178861788618,1.0,0.0,0.0,0.17886178861788618,0.0,0.0,0.17886178861788618,-0.563622366122114,0.0
margin_committee,1.0,baseline_error_near_tie,244,0.13114754098360656,0.9375,0.0625,0.0,0.13114754098360656,0.0,0.012295081967213115,0.14344262295081966,-0.3119443322791428,0.0
margin_committee,1.0,large_gap_control,2936,0.0006811989100817438,0.0,1.0,0.0,0.0,0.0,0.9979564032697548,0.9986376021798365,-0.004282019118846924,0.0
margin_committee,1.5,overall,13121,0.0053349592256687756,0.42857142857142855,0.5714285714285714,0.0,0.0024388385031628686,0.0,0.9599878058074842,0.965322765033153,-0.016025547137775396,0.0
margin_committee,1.5,stable_positive_v2,46,0.6521739130434783,1.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.6521739130434783,-1.6414398732392683,0.0
