experiment,stage,bucket,notes,device,num_communities,tree_depth_min,tree_depth_max,branching_factor,packets_max,queue_low,queue_high,queue_penalty,capacity_penalty,urgency_penalty,decision_loss,test_next_hop_accuracy,value_mae,value_rmse,rollout_solved_rate,rollout_next_hop_accuracy,average_regret,p95_regret,worst_regret,deadline_violations,deadline_miss_rate,p95_deadline_violations,priority_delivered_regret
a3_e3_multiheavy_path_reranker_ood_branching3_round4_eval,scout,exploit,round4 OOD stress for the combined multiheavy plus path-reranker exploit leader on higher branching and queue load,cuda:0,4,2,3,3,6,1.5,7.0,0.35,2.5,1.2,2.595986708432813,0.9635021279129801,2.580241699761982,3.2781071527094783,1.0,0.9332023575638507,4.947667598724365,11.805601119995117,20.582395553588867,2.3125,1.0,4.0,1.625
a3_e3_multiheavy_path_reranker_ood_deeper_packets6_round4_eval,scout,exploit,round4 OOD stress for the combined multiheavy plus path-reranker exploit leader on deeper trees and more packets,cuda:0,4,3,4,2,6,1.0,6.0,0.35,2.5,1.2,7.407215678029591,0.9605034722222222,4.470194048351711,5.7355235914389295,0.9375,0.7641921397379913,530.8320922851562,2120.791748046875,8428.181640625,1.4375,0.875,2.25,0.8125
a3_e3_multiheavy_path_reranker_ood_heavy_dynamic_round4_eval,scout,exploit,round4 OOD stress for the combined multiheavy plus path-reranker exploit leader on deeper queues and stronger congestion penalties,cuda:0,4,3,4,2,8,2.5,8.0,0.45,3.0,1.4,36.000801120758055,0.9686666874885559,10.877045112609864,13.053855243682861,1.0,0.9510204081632653,9.778301239013672,33.41265869140625,87.18201446533203,2.5625,0.9375,5.25,1.1875
