family,variant,split,budget_pct,slice,decisions,selected_count,coverage,stable_positive_total,stable_positive_selected,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,mean_delta_miss,selected_disagreement,score_mean,score_p95,label
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.1,high_headroom_near_tie,35,2,0.05714285714285714,3,1,0.3333333333333333,0.5,0.5,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.0,0.02857142857142857,0.19762124173428575,1.07444188,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.1,baseline_error_near_tie,73,2,0.0273972602739726,3,1,0.3333333333333333,0.5,0.5,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0,0.0136986301369863,-0.770684803880822,0.9171464759999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.1,large_gap_control,970,1,0.0010309278350515464,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9989690721649485,-0.007102917150123832,0.0,0.0,0.0010309278350515464,-1.722329324978557,-0.08985586930000038,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,overall,4339,11,0.002535146347084582,3,1,0.3333333333333333,0.09090909090909091,0.9090909090909091,0.0,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.963586079741876,-0.005579696324707369,0.0,0.0,0.00115233924867481,-1.9984578216539755,0.14576162499999948,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,stable_positive_v2,3,1,0.3333333333333333,3,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.0,0.3333333333333333,-0.09596564333333335,0.9785545969999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682428565,0.015370896499999925,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,hard_near_tie,657,3,0.0045662100456621,3,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0,0.0015220700152207,-3.41736077755449,-0.26338389800000034,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,stable_near_tie,626,3,0.004792332268370607,3,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0,0.0,0.001597444089456869,-3.4535716423790737,-0.2609205525,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,high_headroom_near_tie,35,3,0.08571428571428572,3,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.0,0.02857142857142857,0.19762124173428575,1.07444188,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,baseline_error_near_tie,73,3,0.0410958904109589,3,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0,0.0136986301369863,-0.770684803880822,0.9171464759999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.25,large_gap_control,970,1,0.0010309278350515464,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,0.9989690721649485,-0.007102917150123832,0.0,0.0,0.0010309278350515464,-1.722329324978557,-0.08985586930000038,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,overall,4339,22,0.005070292694169164,3,1,0.3333333333333333,0.045454545454545456,0.9545454545454546,0.0,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.9651993546900207,-0.01455718544008106,0.0,0.0,0.0027656141968195437,-1.9984578216539755,0.14576162499999948,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,stable_positive_v2,3,1,0.3333333333333333,3,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.0,0.3333333333333333,-0.09596564333333335,0.9785545969999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682428565,0.015370896499999925,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,hard_near_tie,657,5,0.0076103500761035,3,1,0.3333333333333333,0.2,0.8,0.0,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0,0.0015220700152207,-3.41736077755449,-0.26338389800000034,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,stable_near_tie,626,5,0.007987220447284345,3,1,0.3333333333333333,0.2,0.8,0.0,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0,0.0,0.001597444089456869,-3.4535716423790737,-0.2609205525,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,high_headroom_near_tie,35,5,0.14285714285714285,3,1,0.3333333333333333,0.2,0.8,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.0,0.02857142857142857,0.19762124173428575,1.07444188,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,baseline_error_near_tie,73,5,0.0684931506849315,3,1,0.3333333333333333,0.2,0.8,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0,0.0136986301369863,-0.770684803880822,0.9171464759999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.5,large_gap_control,970,2,0.002061855670103093,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.0,0.002061855670103093,-1.722329324978557,-0.08985586930000038,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,overall,4339,33,0.0076054390412537455,3,1,0.3333333333333333,0.030303030303030304,0.9696969696969697,0.0,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.9661212260889606,-0.017727848131224206,0.0,0.0,0.0036874855957593914,-1.9984578216539755,0.14576162499999948,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,stable_positive_v2,3,1,0.3333333333333333,3,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.0,0.3333333333333333,-0.09596564333333335,0.9785545969999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682428565,0.015370896499999925,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,hard_near_tie,657,7,0.0106544901065449,3,1,0.3333333333333333,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0,0.0015220700152207,-3.41736077755449,-0.26338389800000034,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,stable_near_tie,626,7,0.011182108626198083,3,1,0.3333333333333333,0.14285714285714285,0.8571428571428571,0.0,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0,0.0,0.001597444089456869,-3.4535716423790737,-0.2609205525,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,high_headroom_near_tie,35,7,0.2,3,1,0.3333333333333333,0.14285714285714285,0.8571428571428571,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.0,0.02857142857142857,0.19762124173428575,1.07444188,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,baseline_error_near_tie,73,7,0.0958904109589041,3,1,0.3333333333333333,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0,0.0136986301369863,-0.770684803880822,0.9171464759999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,0.75,large_gap_control,970,2,0.002061855670103093,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.0,0.002061855670103093,-1.722329324978557,-0.08985586930000038,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,overall,4339,44,0.010140585388338327,3,1,0.3333333333333333,0.022727272727272728,0.9772727272727273,0.0,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.9661212260889606,-0.017727848131224206,0.0,0.0,0.0036874855957593914,-1.9984578216539755,0.14576162499999948,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,stable_positive_v2,3,1,0.3333333333333333,3,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.0,0.3333333333333333,-0.09596564333333335,0.9785545969999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682428565,0.015370896499999925,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,hard_near_tie,657,9,0.0136986301369863,3,1,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0,0.0015220700152207,-3.41736077755449,-0.26338389800000034,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,stable_near_tie,626,9,0.01437699680511182,3,1,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.0,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0,0.0,0.001597444089456869,-3.4535716423790737,-0.2609205525,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,high_headroom_near_tie,35,9,0.2571428571428571,3,1,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.0,0.02857142857142857,0.19762124173428575,1.07444188,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,baseline_error_near_tie,73,9,0.1232876712328767,3,1,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0,0.0136986301369863,-0.770684803880822,0.9171464759999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.0,large_gap_control,970,3,0.003092783505154639,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.0,0.002061855670103093,-1.722329324978557,-0.08985586930000038,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,overall,4339,55,0.01267573173542291,3,1,0.3333333333333333,0.01818181818181818,0.9818181818181818,0.0,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.9665821617884305,-0.019477755003026016,0.0,0.0,0.004148421295229315,-1.9984578216539755,0.14576162499999948,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,stable_positive_v2,3,1,0.3333333333333333,3,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.0,0.3333333333333333,-0.09596564333333335,0.9785545969999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682428565,0.015370896499999925,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,hard_near_tie,657,10,0.015220700152207,3,1,0.3333333333333333,0.1,0.9,0.0,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0,0.0015220700152207,-3.41736077755449,-0.26338389800000034,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,stable_near_tie,626,10,0.01597444089456869,3,1,0.3333333333333333,0.1,0.9,0.0,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0,0.0,0.001597444089456869,-3.4535716423790737,-0.2609205525,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,high_headroom_near_tie,35,10,0.2857142857142857,3,1,0.3333333333333333,0.1,0.9,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.0,0.02857142857142857,0.19762124173428575,1.07444188,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,baseline_error_near_tie,73,10,0.136986301369863,3,1,0.3333333333333333,0.1,0.9,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0,0.0136986301369863,-0.770684803880822,0.9171464759999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.25,large_gap_control,970,3,0.003092783505154639,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.0,0.002061855670103093,-1.722329324978557,-0.08985586930000038,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,overall,4339,66,0.015210878082507491,3,1,0.3333333333333333,0.015151515151515152,0.9848484848484849,0.0,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.9668126296381655,-0.020650564291752493,0.0,0.0,0.004378889144964277,-1.9984578216539755,0.14576162499999948,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,stable_positive_v2,3,1,0.3333333333333333,3,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.0,0.3333333333333333,-0.09596564333333335,0.9785545969999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682428565,0.015370896499999925,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,hard_near_tie,657,10,0.015220700152207,3,1,0.3333333333333333,0.1,0.9,0.0,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0,0.0015220700152207,-3.41736077755449,-0.26338389800000034,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,stable_near_tie,626,10,0.01597444089456869,3,1,0.3333333333333333,0.1,0.9,0.0,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0,0.0,0.001597444089456869,-3.4535716423790737,-0.2609205525,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,high_headroom_near_tie,35,10,0.2857142857142857,3,1,0.3333333333333333,0.1,0.9,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.0,0.02857142857142857,0.19762124173428575,1.07444188,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,baseline_error_near_tie,73,10,0.136986301369863,3,1,0.3333333333333333,0.1,0.9,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0,0.0136986301369863,-0.770684803880822,0.9171464759999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,1.5,large_gap_control,970,5,0.005154639175257732,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.0,0.002061855670103093,-1.722329324978557,-0.08985586930000038,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,overall,4339,87,0.02005070292694169,3,1,0.3333333333333333,0.011494252873563218,0.9885057471264368,0.0,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.9668126296381655,-0.02131171577068539,0.0,0.0,0.00460935699469924,-1.9984578216539755,0.14576162499999948,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,stable_positive_v2,3,1,0.3333333333333333,3,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.0,0.3333333333333333,-0.09596564333333335,0.9785545969999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682428565,0.015370896499999925,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,hard_near_tie,657,11,0.0167427701674277,3,1,0.3333333333333333,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0,0.0015220700152207,-3.41736077755449,-0.26338389800000034,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,stable_near_tie,626,11,0.01757188498402556,3,1,0.3333333333333333,0.09090909090909091,0.9090909090909091,0.0,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0,0.0,0.001597444089456869,-3.4535716423790737,-0.2609205525,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,high_headroom_near_tie,35,11,0.3142857142857143,3,1,0.3333333333333333,0.09090909090909091,0.9090909090909091,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.0,0.02857142857142857,0.19762124173428575,1.07444188,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,baseline_error_near_tie,73,11,0.1506849315068493,3,1,0.3333333333333333,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0,0.0136986301369863,-0.770684803880822,0.9171464759999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.0,large_gap_control,970,9,0.009278350515463918,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.0,0.002061855670103093,-1.722329324978557,-0.08985586930000038,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,overall,4339,109,0.025120995621110854,3,1,0.3333333333333333,0.009174311926605505,0.9908256880733946,0.0,0.0,0.00023046784973496196,0.0,0.9624337404932012,0.9670430974879004,-0.02183201709192561,0.0,0.0,0.004839824844434202,-1.9984578216539755,0.14576162499999948,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,stable_positive_v2,3,1,0.3333333333333333,3,1,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.159589131673177,0.0,0.0,0.3333333333333333,-0.09596564333333335,0.9785545969999999,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682428565,0.015370896499999925,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,hard_near_tie,657,13,0.0197869101978691,3,1,0.3333333333333333,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0015220700152207,0.0,0.8919330289193302,0.893455098934551,-0.005294927541886653,0.0,0.0,0.0015220700152207,-3.41736077755449,-0.26338389800000034,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,stable_near_tie,626,13,0.020766773162939296,3,1,0.3333333333333333,0.07692307692307693,0.9230769230769231,0.0,0.0,0.001597444089456869,0.0,0.9073482428115016,0.9089456869009584,-0.005557136413769219,0.0,0.0,0.001597444089456869,-3.4535716423790737,-0.2609205525,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,high_headroom_near_tie,35,13,0.37142857142857144,3,1,0.3333333333333333,0.07692307692307693,0.9230769230769231,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.09939335414341517,0.0,0.0,0.02857142857142857,0.19762124173428575,1.07444188,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,baseline_error_near_tie,73,13,0.1780821917808219,3,1,0.3333333333333333,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,-0.04765434787697988,0.0,0.0,0.0136986301369863,-0.770684803880822,0.9171464759999995,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,round11_feature_cache_seed316,2.5,large_gap_control,970,11,0.01134020618556701,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979381443298969,1.0,-0.012960833126736671,0.0,0.0,0.002061855670103093,-1.722329324978557,-0.08985586930000038,memory_agree_blend_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,overall,8683,9,0.0010365081193136013,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9659103996314637,-0.006267015579506561,0.0,-0.00011516756881262236,0.0008061729816883565,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,stable_positive_v2_committee,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,hard_near_tie,1489,1,0.000671591672263264,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,stable_near_tie,1436,1,0.0006963788300835655,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,high_headroom_near_tie,70,1,0.014285714285714285,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,baseline_error_near_tie,144,1,0.006944444444444444,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.1,large_gap_control,1921,2,0.001041124414367517,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,overall,8683,22,0.002533686513877692,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9664862374755269,-0.00870761126674541,0.0,-0.00011516756881262236,0.0013820108257514684,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,heldout,0.25,stable_positive_v2,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
