family,variant,budget_pct,slice,split_count,decisions,selected_count,stable_positive_total,stable_positive_selected,coverage,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,mean_delta_miss,selected_disagreement,score_mean,score_p95,label
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,large_gap_control,2,1921,11,0,0,0.005690699968562663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,0.0,0.0010309278350515464,-2.4621050792505823,-0.7198218846500002,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,overall,2,8683,116,4,2,0.013363288848369556,0.6666666666666666,0.022988505747126436,0.9770114942528736,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.9675223369185303,-0.012720722604234774,0.0,-0.00023020257826887662,0.0025348810756184964,-2.7203271217949894,-0.5739380400000007,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,stable_near_tie,2,1436,27,4,2,0.018662485701889324,0.6666666666666666,0.07670454545454546,0.9232954545454546,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.0006172839506172839,0.0014160059953457183,-3.927921635485833,-0.9723196512500004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-0.5,0.6666666666666666,0.3685899283333333,0.9058500485,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.0,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3412142825,0.007685448249999963,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,baseline_error_near_tie,2,144,29,4,2,0.2017171522284391,0.6666666666666666,0.06971153846153846,0.9302884615384616,0.0,0.0,0.013891568589619912,0.0,0.020740883658113062,0.034632452247732974,-0.07368784615047277,0.0,-0.007042253521126761,0.013891568589619912,-1.1768777326446362,0.7831935879999998,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,hard_near_tie,2,1489,29,4,2,0.019508839714319166,0.6666666666666666,0.06971153846153846,0.9302884615384616,0.0,0.0,0.0013619965460718885,0.0,0.9038992067673575,0.9052612033134293,-0.006902400942879362,0.0,-0.0006009615384615385,0.0013619965460718885,-3.9043151719863793,-0.9682121190000003,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,high_headroom_near_tie,2,70,29,4,2,0.41428571428571426,0.6666666666666666,0.06971153846153846,0.9302884615384616,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.014285714285714285,0.02857142857142857,-0.03917806284714284,1.084381675,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,large_gap_control,2,1921,13,0,0,0.006721627803614209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,0.0,0.0010309278350515464,-2.4621050792505823,-0.7198218846500002,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,overall,2,8683,138,4,2,0.015898435195454138,0.6666666666666666,0.02182853527364758,0.9781714647263524,0.0,0.0,0.0002303352140019193,0.0,0.9651026897677792,0.9676375708433977,-0.012980873264854885,0.0,-0.00023020257826887662,0.0026501150004859773,-2.7203271217949894,-0.5739380400000007,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,stable_near_tie,2,1436,29,4,2,0.020259929791346193,0.6666666666666666,0.06971153846153846,0.9302884615384616,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.0006172839506172839,0.0014160059953457183,-3.927921635485833,-0.9723196512500004,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-0.5,0.6666666666666666,0.3685899283333333,0.9058500485,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3412142825,0.007685448249999963,memory_agree_blend_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,baseline_error_near_tie,1,144,1,4,0,0.006944444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,hard_near_tie,1,1489,1,4,0,0.000671591672263264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,high_headroom_near_tie,1,70,1,4,0,0.014285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,large_gap_control,1,1921,2,0,0,0.001041124414367517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
