experiment,stage,bucket,notes,device,num_communities,tree_depth_min,tree_depth_max,branching_factor,packets_max,queue_low,queue_high,queue_penalty,capacity_penalty,urgency_penalty,decision_loss,test_next_hop_accuracy,value_mae,value_rmse,rollout_solved_rate,rollout_next_hop_accuracy,average_regret,p95_regret,worst_regret,deadline_violations,deadline_miss_rate,p95_deadline_violations,priority_delivered_regret
a3_e3_multiheavy_path_reranker_verifier_ood_branching3_round4_seed313_eval,scout,explore,round4 OOD branching evaluation for the verifier-filtered multiheavy plus path-reranker scout on seed313,cuda:1,4,3,3,3,4,0.0,4.0,0.35,2.5,1.2,1.3276505400152767,0.9681372747701757,1.9595951192519243,2.44371076892404,1.0,0.94140625,1.5867143869400024,5.858492851257324,10.968502044677734,0.5625,0.4375,2.0,0.4375
a3_e3_multiheavy_path_reranker_verifier_ood_deeper_packets6_round4_seed313_eval,scout,explore,round4 OOD deeper-tree and packets6 evaluation for the verifier-filtered multiheavy plus path-reranker scout on seed313,cuda:1,4,3,4,2,6,0.0,4.0,0.35,2.5,1.2,3.529732248999856,0.9643308303572915,3.0240077701481907,3.9165038466453552,1.0,0.9478021978021978,3.8277294635772705,15.414642333984375,18.216875076293945,1.3125,0.6875,3.25,1.125
a3_e3_multiheavy_path_reranker_verifier_ood_heavy_dynamic_round4_seed313_eval,scout,explore,round4 OOD heavy-dynamic evaluation for the verifier-filtered multiheavy plus path-reranker scout on seed313,cuda:1,4,3,3,2,4,2.5,5.5,2.5,3.0,1.5,459.1733805338542,0.9541666905085245,42.602718098958334,47.81835683186849,1.0,0.9333333333333333,3.6889121532440186,15.146337509155273,30.79170799255371,0.375,0.25,2.0,0.375
