suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,local_regret_if_corrected
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,10,4,2.0,19.6086097878463,5,13.597370147705078,0.6934387646457693,0.8,True,7,13,13,6.011239528656006,9.064454078674316,3.0532145500183105,0.5079176325387501,3.5481972694396973,-2.623795747756958,6.171993017196655,3.5481972694396973,3.5481972694396973,6.011239528656006,13.597370147705078,True,0.0,False,True,10,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,11,4,2.0,19.6086097878463,3,15.438838005065918,0.787349953520679,1.0,True,5,16,16,4.169771671295166,9.996350288391113,5.826578617095947,1.397337570593203,1.431165337562561,-1.1963856220245361,2.627550959587097,1.431165337562561,1.431165337562561,4.169771671295166,15.438838005065918,True,0.0,False,True,11,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,medium_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,12,4,2.0,19.6086097878463,3,17.354612350463867,0.8850506251198137,1.0,True,4,23,23,2.2539966106414795,8.034528732299805,5.780532121658325,2.5645700150423947,3.661898374557495,-0.02316390722990036,3.6850622817873955,3.661898374557495,3.661898374557495,2.2539966106414795,17.354612350463867,True,0.0,False,True,12,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,medium_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,13,4,2.0,26.69458878997336,1,0.41698920726776123,0.015620739114901997,1.0,True,9,46,46,26.277599334716797,26.277599334716797,0.0,0.0,-7.1139750480651855,-7.1139750480651855,0.0,-7.1139750480651855,-7.1139750480651855,26.277599334716797,0.41698920726776123,True,0.0,False,True,13,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,critical,4,0.17932922655715264,low_load,3,1,False,False,False,False,False,False,near_tie,False,d3_low_load,True,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,14,4,2.0,26.69458878997336,3,3.6035444736480713,0.13499157083856572,0.3333333333333333,True,10,44,44,23.09104347229004,23.09104347229004,0.0,0.0,-5.4250993728637695,-11.472639083862305,6.047539710998535,-5.4250993728637695,-5.4250993728637695,23.09104347229004,3.6035444736480713,True,0.0,False,True,14,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,moderate,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,15,4,2.0,26.69458878997336,3,7.155081272125244,0.2680348938288472,0.3333333333333333,True,9,42,42,19.539506912231445,19.539506912231445,0.0,0.0,0.27373409271240234,-7.619040012359619,7.8927741050720215,0.27373409271240234,0.27373409271240234,19.539506912231445,7.155081272125244,True,0.0,False,True,15,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,16,4,2.0,26.69458878997336,5,9.5588960647583,0.35808366032402333,1.0,True,8,1,1,17.135692596435547,19.506261825561523,2.3705692291259766,0.13834102215507102,-1.2603532075881958,-1.9143344163894653,0.6539812088012695,-1.2603532075881958,-1.2603532075881958,17.135692596435547,9.5588960647583,True,0.0,False,True,16,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,17,4,2.0,26.69458878997336,5,15.305594444274902,0.5733594386748437,1.0,True,7,26,26,11.388994216918945,18.04517364501953,6.656179428100586,0.5844396178735857,1.406572699546814,-4.329771995544434,5.736344695091248,1.406572699546814,1.406572699546814,11.388994216918945,15.305594444274902,True,0.0,False,True,17,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,large_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,18,4,2.0,26.69458878997336,5,18.91476821899414,0.7085618874975379,0.8,True,7,29,29,7.779820442199707,12.437049865722656,4.657229423522949,0.5986294231497893,3.565293312072754,-3.3216934204101562,6.88698673248291,3.565293312072754,3.565293312072754,7.779820442199707,18.91476821899414,True,0.0,False,True,18,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,medium_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,19,4,2.0,26.69458878997336,3,21.540950775146484,0.8069407228792896,1.0,True,5,32,32,5.153636932373047,11.71364688873291,6.560009956359863,1.2728894259416208,1.4327033758163452,-2.9428458213806152,4.3755491971969604,1.4327033758163452,1.4327033758163452,5.153636932373047,21.540950775146484,True,0.0,False,True,19,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,large_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,20,4,2.0,26.69458878997336,3,24.21464729309082,0.9070994681208943,1.0,True,4,38,38,2.479940891265869,9.180252075195312,6.700311183929443,2.7018027758352394,5.298137664794922,1.6595600843429565,3.6385775804519653,5.298137664794922,5.298137664794922,2.479940891265869,24.21464729309082,True,0.0,False,True,20,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,large_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,21,4,1.0,26.2799103283484,1,1.6976252794265747,0.0645978337907542,1.0,True,9,49,49,24.582284927368164,24.582284927368164,0.0,0.0,-8.204875946044922,-8.204875946044922,0.0,-8.204875946044922,-8.204875946044922,24.582284927368164,1.6976252794265747,True,0.0,False,True,21,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,tight,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,22,4,1.0,26.2799103283484,3,4.060257911682129,0.15450044771660762,0.3333333333333333,True,10,45,45,22.21965217590332,22.21965217590332,0.0,0.0,-7.321512222290039,-12.778820991516113,5.457308769226074,-7.321512222290039,-7.321512222290039,22.21965217590332,4.060257911682129,True,0.0,False,True,22,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,moderate,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,23,4,1.0,26.2799103283484,3,6.727334976196289,0.2559877447123344,0.3333333333333333,True,9,42,42,19.552576065063477,19.552576065063477,0.0,0.0,-0.5339587926864624,-8.40103816986084,7.867079377174377,-0.5339587926864624,-0.5339587926864624,19.552576065063477,6.727334976196289,True,0.0,False,True,23,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,24,4,1.0,26.2799103283484,5,9.89286994934082,0.37644230234184944,1.0,True,8,1,1,16.387041091918945,18.215112686157227,1.8280715942382812,0.11155592910179317,-1.8018935918807983,-2.4445013999938965,0.6426078081130981,-1.8018935918807983,-1.8018935918807983,16.387041091918945,9.89286994934082,True,0.0,False,True,24,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,25,4,1.0,26.2799103283484,5,16.068578720092773,0.6114396327585425,1.0,True,7,10,10,10.211331367492676,16.7032470703125,6.491915702819824,0.6357560507228814,1.0134018659591675,-4.826927185058594,5.840329051017761,1.0134018659591675,1.0134018659591675,10.211331367492676,16.068578720092773,True,0.0,False,True,25,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,large_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,26,4,1.0,26.2799103283484,5,19.864879608154297,0.755896019429178,1.0,True,7,12,12,6.415030479431152,9.440062522888184,3.0250320434570312,0.47155380682232917,3.4446659088134766,-2.8357319831848145,6.280397891998291,3.4446659088134766,3.4446659088134766,6.415030479431152,19.864879608154297,True,0.0,False,True,26,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,27,4,1.0,26.2799103283484,3,21.82078742980957,0.8303219895796703,1.0,True,5,14,14,4.459123134613037,9.36187744140625,4.902754306793213,1.09948843276755,1.458043098449707,-1.2030129432678223,2.6610560417175293,1.458043098449707,1.458043098449707,4.459123134613037,21.82078742980957,True,0.0,False,True,27,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,medium_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,28,4,1.0,26.2799103283484,3,23.785696029663086,0.9050904562640467,1.0,True,4,19,19,2.4942142963409424,7.843499660491943,5.349285364151001,2.1446775331207504,3.578540563583374,-0.03759443014860153,3.6161349937319756,3.578540563583374,3.578540563583374,2.4942142963409424,23.785696029663086,True,0.0,False,True,28,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,medium_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,29,4,1.0,31.622571573218085,1,2.9107885360717773,0.09204781240931696,1.0,True,9,47,47,28.711782455444336,28.711782455444336,0.0,0.0,-7.313523769378662,-7.313523769378662,0.0,-7.313523769378662,-7.313523769378662,28.711782455444336,2.9107885360717773,True,0.0,False,True,29,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,tight,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,30,4,1.0,31.622571573218085,3,5.399253845214844,0.17074050517092043,0.3333333333333333,True,10,44,44,26.223318099975586,26.223318099975586,0.0,0.0,-5.379275321960449,-11.744181632995605,6.364906311035156,-5.379275321960449,-5.379275321960449,26.223318099975586,5.399253845214844,True,0.0,False,True,30,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,moderate,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,31,4,1.0,31.622571573218085,3,8.681144714355469,0.2745236798422725,0.6666666666666666,True,9,42,42,22.94142723083496,31.212865829467773,8.271438598632812,0.3605459466582529,0.1206774190068245,-7.609185218811035,7.72986263781786,0.1206774190068245,0.1206774190068245,22.94142723083496,8.681144714355469,True,0.0,False,True,31,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,large_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,32,4,1.0,31.622571573218085,5,11.964951515197754,0.3783674419866333,1.0,True,8,1,1,19.65761947631836,21.05738639831543,1.3997669219970703,0.07120734652959261,-1.4421964883804321,-1.9511513710021973,0.5089548826217651,-1.4421964883804321,-1.4421964883804321,19.65761947631836,11.964951515197754,True,0.0,False,True,32,0.015625,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,33,4,1.0,31.622571573218085,5,18.57347297668457,0.5873485947744645,1.0,True,7,26,26,13.04909896850586,19.608972549438477,6.559873580932617,0.5027070142363808,1.1905924081802368,-4.415260314941406,5.605852723121643,1.1905924081802368,1.1905924081802368,13.04909896850586,18.57347297668457,True,0.0,False,True,33,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,large_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,34,4,1.0,31.622571573218085,5,22.799846649169922,0.7209991317872345,1.0,True,7,28,28,8.822724342346191,13.513630867004395,4.690906524658203,0.5316845843344993,3.6519436836242676,-3.466310977935791,7.118254661560059,3.6519436836242676,3.6519436836242676,8.822724342346191,22.799846649169922,True,0.0,False,True,34,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,medium_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,35,4,1.0,31.622571573218085,3,25.866853713989258,0.8179870398616321,1.0,True,5,31,31,5.755718231201172,12.48351764678955,6.727799415588379,1.1688896407606704,1.7764744758605957,-2.852579355239868,4.629053831100464,1.7764744758605957,1.7764744758605957,5.755718231201172,25.866853713989258,True,0.0,False,True,35,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,large_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,1,36,4,1.0,31.622571573218085,3,28.575626373291016,0.9036465079105837,1.0,True,4,37,37,3.0469448566436768,10.049558639526367,7.00261378288269,2.298241061899732,5.431192874908447,1.5422817468643188,3.8889111280441284,5.431192874908447,5.431192874908447,3.0469448566436768,28.575626373291016,True,0.0,False,True,36,0.0,3,2.567994922399521,2.0640947818756104,3.857067108154297,4.058408737182617,True,0.0,True,loose,4,0.17932922655715264,low_load,3,0,False,False,False,False,False,False,large_gap,False,d3_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,2,37,4,3.0,19.23410920798034,1,6.986335277557373,0.36322634971099693,1.0,True,7,20,20,12.247774124145508,12.247774124145508,0.0,0.0,-7.883386135101318,-7.883386135101318,0.0,-7.883386135101318,-7.883386135101318,12.247774124145508,6.986335277557373,True,0.0,False,True,37,0.0,2,1.0241090655326843,1.5402005910873413,2.8637642860412598,3.2663533687591553,True,6.129856965600496,True,loose,4,0.03023043577458362,low_load,2,0,False,False,False,False,False,False,near_tie,False,d2_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,2,38,4,3.0,19.23410920798034,3,9.549254417419434,0.4964750025157076,1.0,True,8,18,18,9.684854507446289,15.887246131896973,6.202391624450684,0.6404217657252278,-0.3233802616596222,-11.822616577148438,11.499236315488815,-0.3233802616596222,-0.3233802616596222,9.684854507446289,9.549254417419434,True,0.0,False,True,38,0.0,2,1.0241090655326843,1.5402005910873413,2.8637642860412598,3.2663533687591553,True,6.129856965600496,True,loose,4,0.03023043577458362,low_load,2,0,False,False,False,False,False,False,medium_gap,False,d2_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,2,39,4,3.0,19.23410920798034,5,11.602628707885742,0.6032319242043062,1.0,True,7,0,1,7.6314802169799805,10.49240779876709,2.8609275817871094,0.3748850158088033,-0.7503828406333923,-1.7064216136932373,0.956038773059845,-0.7503828406333923,-1.7064216136932373,10.49240779876709,8.741701126098633,True,2.8609275817871094,True,False,39,0.0,2,1.0241090655326843,1.5402005910873413,2.8637642860412598,3.2663533687591553,True,6.129856965600496,True,loose,4,0.03023043577458362,low_load,2,0,False,False,False,False,False,False,near_tie,True,d2_low_load,False,False,2.8609275817871094
e3_memory_hubs_rsm_round8_multiheavy_seed312,2,40,4,3.0,19.23410920798034,5,13.36440658569336,0.6948284654715589,0.8,True,6,26,26,5.8697028160095215,10.43710994720459,4.567407131195068,0.7781326030233656,0.2468305230140686,-4.711276054382324,4.958106577396393,0.2468305230140686,0.2468305230140686,5.8697028160095215,13.36440658569336,True,0.0,False,True,40,0.0,2,1.0241090655326843,1.5402005910873413,2.8637642860412598,3.2663533687591553,True,6.129856965600496,True,loose,4,0.03023043577458362,low_load,2,0,False,False,False,False,False,False,medium_gap,False,d2_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,2,41,4,3.0,19.23410920798034,5,15.413811683654785,0.8013790249906405,1.0,True,5,29,29,3.8202972412109375,6.945601940155029,3.125304698944092,0.818078935123239,5.100044250488281,-3.3871662616729736,8.487210512161255,5.100044250488281,5.100044250488281,3.8202972412109375,15.413811683654785,True,0.0,False,True,41,0.0,2,1.0241090655326843,1.5402005910873413,2.8637642860412598,3.2663533687591553,True,6.129856965600496,True,loose,4,0.03023043577458362,low_load,2,0,False,False,False,False,False,False,near_tie,False,d2_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,2,42,4,3.0,19.23410920798034,3,17.488319396972656,0.9092346938384157,1.0,True,4,32,32,1.7457889318466187,6.325469017028809,4.57968008518219,2.623272493965239,5.98511266708374,-0.1873883605003357,6.172501027584076,5.98511266708374,5.98511266708374,1.7457889318466187,17.488319396972656,True,0.0,False,True,42,0.0,2,1.0241090655326843,1.5402005910873413,2.8637642860412598,3.2663533687591553,True,6.129856965600496,True,loose,4,0.03023043577458362,low_load,2,0,False,False,False,False,False,False,medium_gap,False,d2_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,2,43,4,2.0,20.754686195067926,1,1.0709638595581055,0.05160106250185588,1.0,True,7,5,5,19.6837215423584,19.6837215423584,0.0,0.0,-8.035643577575684,-8.035643577575684,0.0,-8.035643577575684,-8.035643577575684,19.6837215423584,1.0709638595581055,True,0.0,False,True,43,0.0,2,1.0241090655326843,1.5402005910873413,2.8637642860412598,3.2663533687591553,True,6.129856965600496,True,tight,4,0.03023043577458362,low_load,2,0,False,False,False,False,False,False,near_tie,False,d2_low_load,False,False,0.0
e3_memory_hubs_rsm_round8_multiheavy_seed312,2,44,4,2.0,20.754686195067926,3,4.047117233276367,0.19499775593996263,0.3333333333333333,True,8,2,2,16.707569122314453,16.707569122314453,0.0,0.0,-1.787702202796936,-11.980347633361816,10.19264543056488,-1.787702202796936,-1.787702202796936,16.707569122314453,4.047117233276367,True,0.0,False,True,44,0.0,2,1.0241090655326843,1.5402005910873413,2.8637642860412598,3.2663533687591553,True,6.129856965600496,True,moderate,4,0.03023043577458362,low_load,2,0,False,False,False,False,False,False,near_tie,False,d2_low_load,False,False,0.0
