experiment,stage,bucket,notes,device,num_communities,tree_depth_min,tree_depth_max,branching_factor,packets_max,queue_low,queue_high,queue_penalty,capacity_penalty,urgency_penalty,decision_loss,test_next_hop_accuracy,value_mae,value_rmse,rollout_solved_rate,rollout_next_hop_accuracy,average_regret,p95_regret,worst_regret,deadline_violations,deadline_miss_rate,p95_deadline_violations,priority_delivered_regret
a3_e3_multiheavy_path_reranker_ood_branching3_round4_eval,scout,exploit,round4 OOD stress for the combined multiheavy plus path-reranker exploit leader on higher branching and queue load,cuda:0,4,2,3,3,6,1.5,7.0,0.35,2.5,1.2,2.532344188871263,0.964135039456283,2.5607349540613873,3.2778642343569406,1.0,0.9351669941060904,4.985918045043945,12.641508102416992,20.582395553588867,2.3125,1.0,4.0,1.625
a3_e3_multiheavy_path_reranker_ood_deeper_packets6_round4_eval,scout,exploit,round4 OOD stress for the combined multiheavy plus path-reranker exploit leader on deeper trees and more packets,cuda:0,4,3,4,2,6,1.0,6.0,0.35,2.5,1.2,7.1096755978133945,0.9657118055555556,4.287101892961396,5.635690874523586,1.0,0.9586466165413534,3.4164037704467773,9.192599296569824,9.273791313171387,1.375,0.875,3.0,0.6875
a3_e3_multiheavy_path_reranker_ood_heavy_dynamic_round4_eval,scout,exploit,round4 OOD stress for the combined multiheavy plus path-reranker exploit leader on deeper queues and stronger congestion penalties,cuda:0,4,3,4,2,8,2.5,8.0,0.45,3.0,1.4,35.24103682327271,0.9700000200271607,10.699622604370116,12.928398937225342,1.0,0.953360768175583,5.072554111480713,13.216791152954102,15.489541053771973,2.5625,0.9375,5.25,1.1875
