experiment,bucket,gpu_hours,test_next_hop_accuracy,value_mae,value_rmse,rollout_solved_rate,rollout_next_hop_accuracy,average_regret,p95_regret,worst_regret,deadline_violations,deadline_miss_rate
e3_memory_hubs_rsm_round8_multiheavy_seed311,exploit,0.09881602830357021,0.9534313924172345,1.9680405013701494,2.523409499841578,1.0,0.9517543859649122,1.5011754035949707,5.962328910827637,15.998573303222656,0.6875,0.4375
e3_memory_hubs_rsm_round8_multiheavy_seed312,exploit,0.06624586999416351,0.9546568779384389,2.018639823969673,2.594432641478146,1.0,0.9453125,1.9167025089263916,5.445607662200928,6.129857063293457,0.6875,0.4375
e3_memory_hubs_rsm_round8_multiheavy_seed313,exploit,0.10116986592610677,0.9736111323038737,2.2801355123519897,2.753629954655965,1.0,0.9685863874345549,0.5548397302627563,2.903914213180542,5.579524517059326,0.5625,0.375
