variant,budget_pct,slice,decisions,coverage,defer_precision,false_positive_rate,harmful_selection_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,mean_delta_miss
prototype_risk_support_agree_mix,0.5,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix,0.75,baseline_error_near_tie,144.0,0.020833333333333332,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix,0.75,hard_near_tie,1489.0,0.0241773002014775,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix,0.75,high_headroom_near_tie,70.0,0.014285714285714285,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix,0.75,large_gap_control,1921.0,0.0026028110359187923,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix,0.75,overall,8683.0,0.007601059541633076,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix,0.75,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix,1.0,baseline_error_near_tie,144.0,0.020833333333333332,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix,1.0,hard_near_tie,1489.0,0.03022162525184688,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix,1.0,high_headroom_near_tie,70.0,0.014285714285714285,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix,1.0,large_gap_control,1921.0,0.003643935450286309,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix,1.0,overall,8683.0,0.010134746055510768,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix,1.0,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix,1.5,baseline_error_near_tie,144.0,0.034722222222222224,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix,1.5,hard_near_tie,1489.0,0.04633982538616521,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix,1.5,high_headroom_near_tie,70.0,0.014285714285714285,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix,1.5,large_gap_control,1921.0,0.004685059864653826,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix,1.5,overall,8683.0,0.015202119083266153,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix,1.5,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix,2.0,baseline_error_near_tie,144.0,0.034722222222222224,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix,2.0,hard_near_tie,1489.0,0.05977165883143049,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix,2.0,high_headroom_near_tie,70.0,0.014285714285714285,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix,2.0,large_gap_control,1921.0,0.0052056220718375845,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix,2.0,overall,8683.0,0.020039156973396293,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix,2.0,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.1,baseline_error_near_tie,144.0,0.020833333333333332,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.1,hard_near_tie,1489.0,0.0047011417058428475,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.1,high_headroom_near_tie,70.0,0.02857142857142857,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.1,large_gap_control,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.1,overall,8683.0,0.0011516756881262238,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.1,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.25,baseline_error_near_tie,144.0,0.041666666666666664,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.25,hard_near_tie,1489.0,0.010073875083948958,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.25,high_headroom_near_tie,70.0,0.07142857142857142,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.25,large_gap_control,1921.0,0.0005205622071837585,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.25,overall,8683.0,0.002533686513877692,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.25,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.5,baseline_error_near_tie,144.0,0.0625,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.5,hard_near_tie,1489.0,0.021490933512424447,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.5,high_headroom_near_tie,70.0,0.11428571428571428,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.5,large_gap_control,1921.0,0.001041124414367517,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.5,overall,8683.0,0.005067373027755384,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.5,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.75,baseline_error_near_tie,144.0,0.06944444444444445,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.75,hard_near_tie,1489.0,0.03022162525184688,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.75,high_headroom_near_tie,70.0,0.12857142857142856,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.75,large_gap_control,1921.0,0.001041124414367517,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.75,overall,8683.0,0.007601059541633076,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix_hybrid,0.75,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.0,baseline_error_near_tie,144.0,0.08333333333333333,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.0,hard_near_tie,1489.0,0.038280725319006045,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.0,high_headroom_near_tie,70.0,0.15714285714285714,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.0,large_gap_control,1921.0,0.001041124414367517,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.0,overall,8683.0,0.010134746055510768,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.0,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.5,baseline_error_near_tie,144.0,0.11805555555555555,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.5,hard_near_tie,1489.0,0.053727333781061114,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.5,high_headroom_near_tie,70.0,0.18571428571428572,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.5,large_gap_control,1921.0,0.001041124414367517,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.5,overall,8683.0,0.015202119083266153,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix_hybrid,1.5,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,2.0,baseline_error_near_tie,144.0,0.14583333333333334,0.0,0.4930555555555556,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0
prototype_risk_support_agree_mix_hybrid,2.0,hard_near_tie,1489.0,0.06783075889858965,0.0,1.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0
prototype_risk_support_agree_mix_hybrid,2.0,high_headroom_near_tie,70.0,0.21428571428571427,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype_risk_support_agree_mix_hybrid,2.0,large_gap_control,1921.0,0.001041124414367517,0.0,0.4950546590317543,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0
prototype_risk_support_agree_mix_hybrid,2.0,overall,8683.0,0.020039156973396293,0.0,1.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0
prototype_risk_support_agree_mix_hybrid,2.0,stable_positive_v2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
