family,variant,budget_pct,slice,split_count,decisions,selected_count,stable_positive_total,stable_positive_selected,coverage,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,selected_mean_delta_regret,selected_p95_delta_regret,mean_delta_miss,selected_mean_delta_miss,selected_disagreement,score_mean,score_p95,source_name
round13_dispatcher,round13_archived_score_band_dispatcher,0.5,stable_near_tie,2,1436,17,4,2,0.01140101763104958,0.6666666666666666,0.14166666666666666,0.8583333333333334,0.0,0.0,0.0014160059953457183,0.0,0.9160198004180965,0.9174358064134422,-0.00714907157361397,0.0,-0.6428857167561849,0.0,-0.0006172839506172839,-0.041666666666666664,0.0014160059953457183,-960024454.5915318,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.5,stable_positive_v2,2,4,2,4,2,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,-4.11990229288737,-3.5401077270507812,-5.279491424560547,-5.279491424560547,-0.5,-0.5,0.6666666666666666,4.257758126666666,4.655936179999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.382675835,1.6686980534999998,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.75,baseline_error_near_tie,2,144,25,4,3,0.1743198919544665,0.8333333333333333,0.1423611111111111,0.8576388888888888,0.0,0.0,0.020740883658113062,0.0,0.020740883658113062,0.041481767316226124,-0.09257850135451415,0.0,-0.5677457915412055,0.0,-0.007042253521126761,-0.03125,0.020740883658113062,-595986879.0823147,4.183130714999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.75,hard_near_tie,2,1489,25,4,3,0.016464699683877766,0.8333333333333333,0.1423611111111111,0.8576388888888888,0.0,0.0,0.0021230315536822386,0.0,0.9038992067673575,0.9060222383210397,-0.009001362632217291,0.0,-0.5677457915412055,0.0,-0.0006009615384615385,-0.03125,0.0021230315536822386,-961462540.8745124,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.75,high_headroom_near_tie,2,70,25,4,3,0.3571428571428571,0.8333333333333333,0.1423611111111111,0.8576388888888888,0.0,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,-0.1902431215558733,0.0,-0.5677457915412055,0.0,-0.014285714285714285,-0.03125,0.04285714285714286,-199999997.78607684,4.525255699999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.75,large_gap_control,2,1921,6,0,0,0.003133977256712955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-3.1430020332336426,-2.8712805271148683,0.0,0.0,0.0010309278350515464,-994773271.7403789,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.75,overall,2,8683,66,4,3,0.007601062062063337,0.8333333333333333,0.045454545454545456,0.9545454545454546,0.0,0.0,0.00034556913886940024,0.0,0.9651026897677792,0.9672918690687953,-0.01169152932653069,0.0,-1.5375718203457918,0.0,-0.00023020257826887662,-0.030303030303030304,0.002189179301016053,-981918751.9674494,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.75,stable_near_tie,2,1436,25,4,3,0.017065041612432455,0.8333333333333333,0.1423611111111111,0.8576388888888888,0.0,0.0,0.0022147280400741528,0.0,0.9160198004180965,0.9182345284581706,-0.009351975455235407,0.0,-0.5677457915412055,0.0,-0.0006172839506172839,-0.03125,0.0022147280400741528,-960024454.5915318,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.75,stable_positive_v2,2,4,3,4,3,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.8333333333333333,-4.579574902852376,-3.678009510040283,-5.099308490753174,-4.937143850326538,-0.5,-0.5,0.8333333333333333,4.257758126666666,4.655936179999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,0.75,stable_positive_v2_committee,2,2,1,2,1,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.6895089149475098,-0.06895089149475103,-1.3790178298950195,-1.3790178298950195,0.0,0.0,0.25,1.382675835,1.6686980534999998,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.0,baseline_error_near_tie,2,144,27,4,3,0.18821146054408644,0.8333333333333333,0.12941176470588237,0.8705882352941177,0.0,0.0,0.020740883658113062,0.0,0.020740883658113062,0.041481767316226124,-0.09257850135451415,0.0,-0.5200817837434656,0.0,-0.007042253521126761,-0.029411764705882353,0.020740883658113062,-595986879.0823147,4.183130714999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.0,hard_near_tie,2,1489,27,4,3,0.017826696229949653,0.8333333333333333,0.12941176470588237,0.8705882352941177,0.0,0.0,0.0021230315536822386,0.0,0.9038992067673575,0.9060222383210397,-0.009001362632217291,0.0,-0.5200817837434656,0.0,-0.0006009615384615385,-0.029411764705882353,0.0021230315536822386,-961462540.8745124,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.0,high_headroom_near_tie,2,70,27,4,3,0.3857142857142857,0.8333333333333333,0.12941176470588237,0.8705882352941177,0.0,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,-0.1902431215558733,0.0,-0.5200817837434656,0.0,-0.014285714285714285,-0.029411764705882353,0.04285714285714286,-199999997.78607684,4.525255699999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.0,large_gap_control,2,1921,9,0,0,0.0047112643229590126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-3.1430020332336426,-2.8712805271148683,0.0,0.0,0.0010309278350515464,-994773271.7403789,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.0,overall,2,8683,88,4,3,0.01013474941608445,0.8333333333333333,0.03409090909090909,0.9659090909090909,0.0,0.0,0.00034556913886940024,0.0,0.9651026897677792,0.9677528047682653,-0.013551494038813863,0.0,-1.336596749045632,0.0,-0.00023020257826887662,-0.022727272727272728,0.0026501150004859773,-981918751.9674494,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.0,stable_near_tie,2,1436,27,4,3,0.018481047607778172,0.8333333333333333,0.12941176470588237,0.8705882352941177,0.0,0.0,0.0022147280400741528,0.0,0.9160198004180965,0.9182345284581706,-0.009351975455235407,0.0,-0.5200817837434656,0.0,-0.0006172839506172839,-0.029411764705882353,0.0022147280400741528,-960024454.5915318,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.0,stable_positive_v2,2,4,3,4,3,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.8333333333333333,-4.579574902852376,-3.678009510040283,-5.099308490753174,-4.937143850326538,-0.5,-0.5,0.8333333333333333,4.257758126666666,4.655936179999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.0,stable_positive_v2_committee,2,2,1,2,1,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.6895089149475098,-0.06895089149475103,-1.3790178298950195,-1.3790178298950195,0.0,0.0,0.25,1.382675835,1.6686980534999998,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.25,baseline_error_near_tie,2,144,37,4,4,0.25805518039745323,1.0,0.13621794871794873,0.8637820512820513,0.0,0.0,0.027590198726606213,0.0,0.020740883658113062,0.048331082384719275,-0.10293238663935601,0.0,-0.44552257733467293,0.0,-0.007042253521126761,-0.020833333333333332,0.027590198726606213,-595986879.0823147,4.183130714999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.25,hard_near_tie,2,1489,37,4,4,0.024316532022011474,1.0,0.13621794871794873,0.8637820512820513,0.0,0.0,0.0028840665612925886,0.0,0.9038992067673575,0.90678327332865,-0.010151794330533054,0.0,-0.44552257733467293,0.0,-0.0006009615384615385,-0.020833333333333332,0.0028840665612925886,-961462540.8745124,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.25,high_headroom_near_tie,2,70,36,4,4,0.5142857142857142,1.0,0.137123745819398,0.8628762541806021,0.0,0.0,0.05714285714285714,0.0,0.0,0.05714285714285714,-0.21183836800711495,0.0,-0.45193581597063454,0.0,-0.014285714285714285,-0.021739130434782608,0.05714285714285714,-199999997.78607684,4.525255699999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.25,large_gap_control,2,1921,10,0,0,0.005226728240484786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-2.0953346888224282,-0.2841089248657229,0.0,0.0,0.0010309278350515464,-994773271.7403789,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.25,overall,2,8683,110,4,4,0.01266843677010556,1.0,0.03636363636363636,0.9636363636363636,0.0,0.0,0.0004608030637368813,0.0,0.9651026897677792,0.9680985065428677,-0.01490721911642515,0.0,-1.1762317830866034,0.0,-0.00023020257826887662,-0.01818181818181818,0.003111050699955901,-981918751.9674494,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.25,stable_near_tie,2,1436,37,4,4,0.025198201396284464,1.0,0.13621794871794873,0.8637820512820513,0.0,0.0,0.0030134500848025872,0.0,0.9160198004180965,0.9190332505028991,-0.010559377413371918,0.0,-0.44552257733467293,0.0,-0.0006172839506172839,-0.020833333333333332,0.0030134500848025872,-960024454.5915318,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.25,stable_positive_v2,2,4,4,4,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.831519444783528,-4.358259773254394,-4.831519444783528,-4.358259773254394,-0.5,-0.5,1.0,4.257758126666666,4.655936179999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.25,stable_positive_v2_committee,2,2,2,2,2,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.0674257278442383,-0.7869928359985352,-1.0674257278442383,-0.7869928359985352,0.0,0.0,0.5,1.382675835,1.6686980534999998,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.5,baseline_error_near_tie,2,144,44,4,4,0.3063862627821725,1.0,0.10256410256410256,0.8974358974358975,0.0,0.0,0.027590198726606213,0.0,0.020740883658113062,0.048331082384719275,-0.10293238663935601,0.0,-0.35139327579074436,0.0,-0.007042253521126761,-0.019230769230769232,0.027590198726606213,-595986879.0823147,4.183130714999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.5,hard_near_tie,2,1489,44,4,4,0.0293236301369863,1.0,0.10256410256410256,0.8974358974358975,0.0,0.0,0.0028840665612925886,0.0,0.9038992067673575,0.90678327332865,-0.010151794330533054,0.0,-0.35139327579074436,0.0,-0.0006009615384615385,-0.019230769230769232,0.0028840665612925886,-961462540.8745124,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.5,high_headroom_near_tie,2,70,43,4,4,0.6142857142857143,1.0,0.10333333333333333,0.8966666666666667,0.0,0.0,0.05714285714285714,0.0,0.0,0.05714285714285714,-0.21183836800711495,0.0,-0.3568395953708225,0.0,-0.014285714285714285,-0.02,0.05714285714285714,-199999997.78607684,4.525255699999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.5,large_gap_control,2,1921,10,0,0,0.005226728240484786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-2.0953346888224282,-0.2841089248657229,0.0,0.0,0.0010309278350515464,-994773271.7403789,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.5,overall,2,8683,132,4,4,0.015202124124126673,1.0,0.030303030303030304,0.9696969696969697,0.0,0.0,0.0004608030637368813,0.0,0.9651026897677792,0.9682137404677351,-0.015296797602276698,0.0,-1.0058049866647432,0.0,-0.00023020257826887662,-0.015151515151515152,0.003226284624823382,-981918751.9674494,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.5,stable_near_tie,2,1436,44,4,4,0.030426379521161204,1.0,0.10256410256410256,0.8974358974358975,0.0,0.0,0.0030134500848025872,0.0,0.9160198004180965,0.9190332505028991,-0.010559377413371918,0.0,-0.35139327579074436,0.0,-0.0006172839506172839,-0.019230769230769232,0.0030134500848025872,-960024454.5915318,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.5,stable_positive_v2,2,4,4,4,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.831519444783528,-4.358259773254394,-4.831519444783528,-4.358259773254394,-0.5,-0.5,1.0,4.257758126666666,4.655936179999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,1.5,stable_positive_v2_committee,2,2,2,2,2,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.0674257278442383,-0.7869928359985352,-1.0674257278442383,-0.7869928359985352,0.0,0.0,0.5,1.382675835,1.6686980534999998,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.0,baseline_error_near_tie,2,144,58,4,4,0.40401311981477905,1.0,0.07950310559006211,0.9204968944099379,0.0,0.0,0.027590198726606213,0.0,0.020740883658113062,0.048331082384719275,-0.10293238663935601,0.0,-0.2695909417193869,0.0,-0.007042253521126761,-0.014285714285714285,0.027590198726606213,-595986879.0823147,4.183130714999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.0,hard_near_tie,2,1489,58,4,4,0.0385374590211919,1.0,0.07950310559006211,0.9204968944099379,0.0,0.0,0.0028840665612925886,0.0,0.9038992067673575,0.90678327332865,-0.010151794330533054,0.0,-0.2695909417193869,0.0,-0.0006009615384615385,-0.014285714285714285,0.0028840665612925886,-961462540.8745124,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.0,high_headroom_near_tie,2,70,56,4,4,0.8,1.0,0.08036890645586298,0.919631093544137,0.0,0.0,0.05714285714285714,0.0,0.0,0.05714285714285714,-0.21183836800711495,0.0,-0.27572099838960473,0.0,-0.014285714285714285,-0.015151515151515152,0.05714285714285714,-199999997.78607684,4.525255699999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.0,large_gap_control,2,1921,10,0,0,0.005226728240484786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979175474541178,0.9989484752891693,-0.006480416563368336,0.0,-2.0953346888224282,-0.2841089248657229,0.0,0.0,0.0010309278350515464,-994773271.7403789,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.0,overall,2,8683,157,4,4,0.018081247981284142,1.0,0.025559883154819864,0.9744401168451802,0.0,0.0,0.0004608030637368813,0.0,0.9651026897677792,0.9685594422423376,-0.01603551385963974,0.0,-0.8907035581866707,0.0,-0.00023020257826887662,-0.012658227848101266,0.003571986399425825,-981918751.9674494,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.0,stable_near_tie,2,1436,58,4,4,0.03997554530035893,1.0,0.07950310559006211,0.9204968944099379,0.0,0.0,0.0030134500848025872,0.0,0.9160198004180965,0.9190332505028991,-0.010559377413371918,0.0,-0.2695909417193869,0.0,-0.0006172839506172839,-0.014285714285714285,0.0030134500848025872,-960024454.5915318,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.0,stable_positive_v2,2,4,4,4,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.831519444783528,-4.358259773254394,-4.831519444783528,-4.358259773254394,-0.5,-0.5,1.0,4.257758126666666,4.655936179999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.0,stable_positive_v2_committee,2,2,2,2,2,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.0674257278442383,-0.7869928359985352,-1.0674257278442383,-0.7869928359985352,0.0,0.0,0.5,1.382675835,1.6686980534999998,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.5,baseline_error_near_tie,2,144,58,4,4,0.40401311981477905,1.0,0.07950310559006211,0.9204968944099379,0.0,0.0,0.027590198726606213,0.0,0.020740883658113062,0.048331082384719275,-0.10293238663935601,0.0,-0.2695909417193869,0.0,-0.007042253521126761,-0.014285714285714285,0.027590198726606213,-595986879.0823147,4.183130714999999,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.5,hard_near_tie,2,1489,58,4,4,0.0385374590211919,1.0,0.07950310559006211,0.9204968944099379,0.0,0.0,0.0028840665612925886,0.0,0.9038992067673575,0.90678327332865,-0.010151794330533054,0.0,-0.2695909417193869,0.0,-0.0006009615384615385,-0.014285714285714285,0.0028840665612925886,-961462540.8745124,-1000000000.0,archived
round13_dispatcher,round13_archived_score_band_dispatcher,2.5,high_headroom_near_tie,2,70,56,4,4,0.8,1.0,0.08036890645586298,0.919631093544137,0.0,0.0,0.05714285714285714,0.0,0.0,0.05714285714285714,-0.21183836800711495,0.0,-0.27572099838960473,0.0,-0.014285714285714285,-0.015151515151515152,0.05714285714285714,-199999997.78607684,4.525255699999999,archived
